"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Dew Point (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Sensor 1 Temperature (°C)","Sensor 1 Humidity (%)","Sensor 1 Heat Index (°C)","Sensor 1 Dew Point (°C)"
2026-08-29T02:00:00+05:30,2026-08-29 02:00:00,25.9,26.7,22.6,0,0,0,170,0,0,0,0,3.6,626.6,82,0,0,25.7,75,26.3,20.9
2026-08-29T01:55:00+05:30,2026-08-29 01:55:00,25.9,26.7,22.6,0,0,0,170,0,0,0,0,3.6,626.6,82,0,0,25.7,75,26.3,20.9
2026-08-29T01:50:00+05:30,2026-08-29 01:50:00,25.9,26.7,22.6,0,0,0,170,0,0,0,0,3.6,626.6,82,0,0,25.7,75,26.3,20.9
2026-08-29T01:45:00+05:30,2026-08-29 01:45:00,25.9,26.7,22.6,0,0,0,169,0,0,0,0,3.6,626.6,82,0,0,25.8,75,26.4,21
2026-08-29T01:40:00+05:30,2026-08-29 01:40:00,25.9,26.7,22.6,0,0,0,169,0,0,0,0,3.6,626.6,82,0,0,25.7,75,26.3,20.9
2026-08-29T01:35:00+05:30,2026-08-29 01:35:00,25.9,26.7,22.6,0,0,0,169,0,0,0,0,3.6,626.6,82,0,0,25.8,76,26.4,21.2
2026-08-29T01:30:00+05:30,2026-08-29 01:30:00,26,26.8,22.7,0,0,0,170,0,0,0,0,3.6,626.6,82,0,0,25.8,76,26.4,21.2
2026-08-29T01:26:00+05:30,2026-08-29 01:26:00,26,26.8,22.9,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,25.8,76,26.4,21.2
2026-08-29T01:20:00+05:30,2026-08-29 01:20:00,26,26.8,22.9,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,25.8,76,26.4,21.2
2026-08-29T01:15:00+05:30,2026-08-29 01:15:00,26,26.8,22.9,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,25.8,76,26.4,21.2
2026-08-29T01:10:00+05:30,2026-08-29 01:10:00,26,26.8,22.9,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,25.9,76,26.5,21.3
2026-08-29T01:05:00+05:30,2026-08-29 01:05:00,26,26.8,22.9,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,25.8,76,26.4,21.2
2026-08-29T01:00:00+05:30,2026-08-29 01:00:00,26,26.8,22.9,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,25.9,76,26.5,21.3
2026-08-29T00:55:00+05:30,2026-08-29 00:55:00,26,26.8,22.9,0,0,0,170,0,0,0,0,3.6,626.6,83,0,0,25.9,76,26.5,21.3
2026-08-29T00:50:00+05:30,2026-08-29 00:50:00,26,26.8,22.9,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,25.9,76,26.5,21.3
2026-08-29T00:45:00+05:30,2026-08-29 00:45:00,26,26.8,22.9,0,0,0,170,0,0,0,0,3.6,626.6,83,0,0,25.9,76,26.5,21.3
2026-08-29T00:40:00+05:30,2026-08-29 00:40:00,26.1,26.9,23,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,25.9,76,26.5,21.3
2026-08-29T00:35:00+05:30,2026-08-29 00:35:00,26.1,26.9,23,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,25.9,76,26.5,21.3
2026-08-29T00:30:00+05:30,2026-08-29 00:30:00,26.1,26.9,23,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26,76,26.7,21.4
2026-08-29T00:25:00+05:30,2026-08-29 00:25:00,26.1,26.9,23,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26,76,26.7,21.4
2026-08-29T00:21:00+05:30,2026-08-29 00:21:00,26.1,26.9,23,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26,76,26.7,21.4
2026-08-29T00:15:00+05:30,2026-08-29 00:15:00,26.1,26.9,23,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26,76,26.7,21.4
2026-08-29T00:10:00+05:30,2026-08-29 00:10:00,26.1,26.9,23,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26,76,26.7,21.4
2026-08-29T00:05:00+05:30,2026-08-29 00:05:00,26.1,26.9,23,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26,76,26.7,21.4
2026-08-29T00:00:00+05:30,2026-08-29 00:00:00,26.1,26.9,23,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26,76,26.7,21.4
2026-08-28T23:55:00+05:30,2026-08-28 23:55:00,26.1,26.9,23,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.1,76,26.8,21.6
2026-08-28T23:50:00+05:30,2026-08-28 23:50:00,26.2,27.1,23.1,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26,76,26.7,21.4
2026-08-28T23:45:00+05:30,2026-08-28 23:45:00,26.2,27.1,23.1,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.1,76,26.8,21.6
2026-08-28T23:40:00+05:30,2026-08-28 23:40:00,26.2,27.1,23.1,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.1,76,26.8,21.6
2026-08-28T23:35:00+05:30,2026-08-28 23:35:00,26.2,27.1,23.1,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.1,76,26.8,21.6
2026-08-28T23:30:00+05:30,2026-08-28 23:30:00,26.2,27.1,23.1,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.1,76,26.8,21.6
2026-08-28T23:25:00+05:30,2026-08-28 23:25:00,26.2,27.1,23.1,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.1,76,26.8,21.6
2026-08-28T23:20:00+05:30,2026-08-28 23:20:00,26.2,27.1,23.1,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.1,76,26.8,21.6
2026-08-28T23:15:00+05:30,2026-08-28 23:15:00,26.2,27.1,23.1,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.1,76,26.8,21.6
2026-08-28T23:10:00+05:30,2026-08-28 23:10:00,26.2,27.1,23.1,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.1,76,26.8,21.6
2026-08-28T23:05:00+05:30,2026-08-28 23:05:00,26.2,27.1,23.1,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.2,76,26.9,21.7
2026-08-28T23:01:00+05:30,2026-08-28 23:01:00,26.3,27.1,23.2,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.2,76,26.9,21.7
2026-08-28T22:55:00+05:30,2026-08-28 22:55:00,26.3,27.1,23.2,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.2,76,26.9,21.7
2026-08-28T22:50:00+05:30,2026-08-28 22:50:00,26.3,27.1,23.2,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.2,76,26.9,21.7
2026-08-28T22:45:00+05:30,2026-08-28 22:45:00,26.3,27.1,23.2,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.2,76,26.9,21.7
2026-08-28T22:40:00+05:30,2026-08-28 22:40:00,26.3,27.1,23.2,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.2,76,26.9,21.7
2026-08-28T22:35:00+05:30,2026-08-28 22:35:00,26.3,27.1,23.2,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.2,76,26.9,21.7
2026-08-28T22:30:00+05:30,2026-08-28 22:30:00,26.3,27.1,23.2,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.3,76,26.9,21.7
2026-08-28T22:25:00+05:30,2026-08-28 22:25:00,26.3,27.1,23.2,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.3,76,26.9,21.7
2026-08-28T22:20:00+05:30,2026-08-28 22:20:00,26.3,27.1,23.2,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.3,76,26.9,21.7
2026-08-28T22:15:00+05:30,2026-08-28 22:15:00,26.4,27.3,23.3,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.3,76,26.9,21.7
2026-08-28T22:10:00+05:30,2026-08-28 22:10:00,26.4,27.3,23.3,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.3,76,26.9,21.7
2026-08-28T22:05:00+05:30,2026-08-28 22:05:00,26.4,27.3,23.3,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.4,76,27.1,21.8
2026-08-28T22:00:00+05:30,2026-08-28 22:00:00,26.4,27.3,23.3,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.3,76,26.9,21.7
2026-08-28T21:55:00+05:30,2026-08-28 21:55:00,26.4,27.3,23.3,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.4,76,27.1,21.8
2026-08-28T21:50:00+05:30,2026-08-28 21:50:00,26.5,27.4,23.4,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.4,76,27.1,21.8
2026-08-28T21:45:00+05:30,2026-08-28 21:45:00,26.5,27.4,23.4,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.4,76,27.1,21.8
2026-08-28T21:40:00+05:30,2026-08-28 21:40:00,26.5,27.4,23.4,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.4,76,27.1,21.8
2026-08-28T21:35:00+05:30,2026-08-28 21:35:00,26.5,27.4,23.4,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.4,76,27.1,21.8
2026-08-28T21:30:00+05:30,2026-08-28 21:30:00,26.6,27.5,23.5,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.5,76,27.2,21.9
2026-08-28T21:25:00+05:30,2026-08-28 21:25:00,26.6,27.5,23.5,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.5,76,27.2,21.9
2026-08-28T21:20:00+05:30,2026-08-28 21:20:00,26.6,27.5,23.5,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.5,76,27.2,21.9
2026-08-28T21:15:00+05:30,2026-08-28 21:15:00,26.6,27.5,23.5,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.5,76,27.2,21.9
2026-08-28T21:10:00+05:30,2026-08-28 21:10:00,26.7,29.4,23.6,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.5,76,27.2,21.9
2026-08-28T21:05:00+05:30,2026-08-28 21:05:00,26.7,29.4,23.6,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.5,76,27.2,21.9
2026-08-28T21:00:00+05:30,2026-08-28 21:00:00,26.7,29.4,23.6,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.5,76,27.2,21.9
2026-08-28T20:55:00+05:30,2026-08-28 20:55:00,26.7,29.4,23.6,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.5,76,27.2,21.9
2026-08-28T20:51:00+05:30,2026-08-28 20:51:00,26.7,29.4,23.6,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.5,76,27.2,21.9
2026-08-28T20:45:00+05:30,2026-08-28 20:45:00,26.7,29.4,23.6,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.6,76,27.3,22
2026-08-28T20:40:00+05:30,2026-08-28 20:40:00,26.8,29.5,23.6,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.6,76,27.3,22
2026-08-28T20:35:00+05:30,2026-08-28 20:35:00,26.8,29.5,23.6,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.6,76,27.3,22
2026-08-28T20:30:00+05:30,2026-08-28 20:30:00,26.8,29.5,23.6,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.6,76,27.3,22
2026-08-28T20:25:00+05:30,2026-08-28 20:25:00,26.8,29.5,23.6,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.7,76,28.8,22.1
2026-08-28T20:20:00+05:30,2026-08-28 20:20:00,26.8,29.5,23.6,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.7,76,28.8,22.1
2026-08-28T20:15:00+05:30,2026-08-28 20:15:00,26.9,29.8,23.7,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.7,76,28.8,22.1
2026-08-28T20:10:00+05:30,2026-08-28 20:10:00,26.9,29.8,23.7,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.7,76,28.8,22.1
2026-08-28T20:05:00+05:30,2026-08-28 20:05:00,26.9,29.8,23.7,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.7,76,28.8,22.1
2026-08-28T20:00:00+05:30,2026-08-28 20:00:00,26.9,29.8,23.7,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.8,76,28.9,22.2
2026-08-28T19:55:00+05:30,2026-08-28 19:55:00,27,30,23.9,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.8,76,28.9,22.2
2026-08-28T19:50:00+05:30,2026-08-28 19:50:00,27,30,23.9,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.8,76,28.9,22.2
2026-08-28T19:46:00+05:30,2026-08-28 19:46:00,27,30,23.9,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.8,76,28.9,22.2
2026-08-28T19:40:00+05:30,2026-08-28 19:40:00,27,30,23.9,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.8,76,28.9,22.2
2026-08-28T19:35:00+05:30,2026-08-28 19:35:00,27.1,30.3,24,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.8,76,28.9,22.2
2026-08-28T19:30:00+05:30,2026-08-28 19:30:00,27.1,30.3,24,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.9,76,29.2,22.3
2026-08-28T19:25:00+05:30,2026-08-28 19:25:00,27.1,30.3,24,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.9,76,29.2,22.3
2026-08-28T19:20:00+05:30,2026-08-28 19:20:00,27.1,30.3,24,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,26.9,76,29.2,22.3
2026-08-28T19:15:00+05:30,2026-08-28 19:15:00,27.2,30.6,24.1,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,27,76,29.4,22.4
2026-08-28T19:10:00+05:30,2026-08-28 19:10:00,27.2,30.6,24.1,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,27,76,29.4,22.4
2026-08-28T19:05:00+05:30,2026-08-28 19:05:00,27.2,30.6,24.1,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,27,76,29.4,22.4
2026-08-28T19:00:00+05:30,2026-08-28 19:00:00,27.2,30.5,23.9,0,0,0,169,0,0,0,0,3.6,626.6,82,0,0,27,76,29.4,22.4
2026-08-28T18:55:00+05:30,2026-08-28 18:55:00,27.3,30.6,23.9,0,0,0,169,0,0,0,0,3.6,626.6,82,0,0,27.1,76,29.6,22.5
2026-08-28T18:50:00+05:30,2026-08-28 18:50:00,27.3,30.6,23.9,0,0,0,169,0,0,0,0,3.6,626.6,82,0,0,27.1,76,29.6,22.5
2026-08-28T18:45:00+05:30,2026-08-28 18:45:00,27.3,30.6,23.9,0,0,0,169,0,0,0,0,3.6,626.6,82,0,0,27.1,76,29.6,22.5
2026-08-28T18:40:00+05:30,2026-08-28 18:40:00,27.3,30.6,23.9,0,0,0,169,0,0,0,0,3.6,626.6,82,0,0,27.1,76,29.6,22.5
2026-08-28T18:35:00+05:30,2026-08-28 18:35:00,27.4,30.9,24,0,0,0,169,0,0,0,0,3.6,626.6,82,0,0,27.1,76,29.6,22.5
2026-08-28T18:30:00+05:30,2026-08-28 18:30:00,27.4,30.9,24,0,0,0,169,0,0,0,0,3.6,626.6,82,0,0,27.2,76,29.8,22.6
2026-08-28T18:25:00+05:30,2026-08-28 18:25:00,27.4,31,24.2,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,27.2,76,29.8,22.6
2026-08-28T18:20:00+05:30,2026-08-28 18:20:00,27.4,31,24.2,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,27.2,76,29.8,22.6
2026-08-28T18:15:00+05:30,2026-08-28 18:15:00,27.5,31.3,24.3,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,27.2,76,29.8,22.6
2026-08-28T18:10:00+05:30,2026-08-28 18:10:00,27.5,31.3,24.3,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,27.3,76,29.9,22.7
2026-08-28T18:05:00+05:30,2026-08-28 18:05:00,27.5,31.3,24.3,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,27.3,76,29.9,22.7
2026-08-28T18:00:00+05:30,2026-08-28 18:00:00,27.6,31.5,24.5,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,27.3,76,29.9,22.7
2026-08-28T17:55:00+05:30,2026-08-28 17:55:00,27.6,31.5,24.5,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,27.4,76,30.2,22.8
2026-08-28T17:50:00+05:30,2026-08-28 17:50:00,27.6,31.5,24.5,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,27.4,76,30.2,22.8
2026-08-28T17:45:00+05:30,2026-08-28 17:45:00,27.6,31.7,24.7,0,0,0,169,0,0,0,0,3.6,626.6,84,0,0,27.4,76,30.2,22.8
2026-08-28T17:40:00+05:30,2026-08-28 17:40:00,27.6,31.7,24.7,0,0,0,169,0,0,0,0,3.6,626.6,84,0,0,27.5,76,30.4,22.9
2026-08-28T17:35:00+05:30,2026-08-28 17:35:00,27.6,31.7,24.7,0,0,0,169,0,0,0,0,3.6,626.6,84,0,0,27.5,76,30.4,22.9
2026-08-28T17:30:00+05:30,2026-08-28 17:30:00,27.6,31.5,24.5,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0,27.5,76,30.4,22.9
2026-08-28T17:25:00+05:30,2026-08-28 17:25:00,27.6,31.7,24.7,0,0,0,169,0,0,0,0,3.6,626.6,84,0,0.1,27.5,76,30.4,22.9
2026-08-28T17:21:00+05:30,2026-08-28 17:21:00,27.6,31.5,24.5,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0.1,27.5,76,30.4,22.9
2026-08-28T17:15:00+05:30,2026-08-28 17:15:00,27.6,31.7,24.7,0,0,0,169,0,0,0,0,3.6,626.6,84,0,0.1,27.5,76,30.4,22.9
2026-08-28T17:10:00+05:30,2026-08-28 17:10:00,27.6,31.5,24.5,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0.3,27.5,76,30.4,22.9
2026-08-28T17:05:00+05:30,2026-08-28 17:05:00,27.6,31.5,24.5,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0.3,27.5,76,30.4,22.9
2026-08-28T17:00:00+05:30,2026-08-28 17:00:00,27.5,31.3,24.3,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0.2,27.5,76,30.4,22.9
2026-08-28T16:55:00+05:30,2026-08-28 16:55:00,27.6,31.5,24.5,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0.2,27.5,76,30.4,22.9
2026-08-28T16:50:00+05:30,2026-08-28 16:50:00,27.6,31.5,24.5,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0.3,27.5,76,30.4,22.9
2026-08-28T16:45:00+05:30,2026-08-28 16:45:00,27.7,31.8,24.6,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0.2,27.5,76,30.4,22.9
2026-08-28T16:40:00+05:30,2026-08-28 16:40:00,27.7,31.8,24.6,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0.2,27.5,75,30.3,22.7
2026-08-28T16:35:00+05:30,2026-08-28 16:35:00,27.7,31.8,24.6,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0.2,27.6,75,30.5,22.8
2026-08-28T16:30:00+05:30,2026-08-28 16:30:00,27.7,31.7,24.4,0,0,0,169,0,0,0,0,3.6,626.6,82,0,0.2,27.6,75,30.5,22.8
2026-08-28T16:25:00+05:30,2026-08-28 16:25:00,27.7,31.7,24.4,0,0,0,169,0,0,0,0,3.6,626.6,82,0,0.2,27.7,75,30.8,22.9
2026-08-28T16:20:00+05:30,2026-08-28 16:20:00,27.8,32,24.6,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0.2,27.8,76,31,23.2
2026-08-28T16:16:00+05:30,2026-08-28 16:16:00,27.8,32,24.6,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0.2,27.8,76,31,23.2
2026-08-28T16:10:00+05:30,2026-08-28 16:10:00,28,32.6,24.8,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0.1,27.9,76,31.3,23.3
2026-08-28T16:05:00+05:30,2026-08-28 16:05:00,28.1,32.9,24.9,0,0,0,169,0,0,0,0,3.6,626.6,83,0,0.1,27.9,76,31.3,23.3
2026-08-28T16:00:00+05:30,2026-08-28 16:00:00,28.2,33.4,25.3,0,0,0,169,0,0,0,0,3.6,626.6,84,0,0.1,28,77,31.7,23.6
2026-08-28T15:55:00+05:30,2026-08-28 15:55:00,28.2,33.4,25.3,0,0,0,169,0,0,0,0,3.6,626.6,84,0,0.1,28,77,31.7,23.6
2026-08-28T15:50:00+05:30,2026-08-28 15:50:00,28.2,33.5,25.5,0,0,0,169,0,0,0,0,3.6,626.6,85,0,0.1,27.9,77,31.4,23.5
2026-08-28T15:45:00+05:30,2026-08-28 15:45:00,28.1,33.2,25.3,0,0,0,169,0,0,0,0,3.6,626.6,85,0,0.2,28,78,31.8,23.8
2026-08-28T15:40:00+05:30,2026-08-28 15:40:00,28,33.1,25.4,0,0,0,169,0,0,0,0,3.6,626.6,86,0,0.4,27.9,77,31.4,23.5
2026-08-28T15:35:00+05:30,2026-08-28 15:35:00,28,33.1,25.4,0,0,0,169,0,0,0,0,3.6,626.6,86,0,0.3,27.9,78,31.6,23.7
2026-08-28T15:30:00+05:30,2026-08-28 15:30:00,28,33.1,25.4,0,0,0,169,0,0,0,0,3.6,626.6,86,0,0.4,27.9,78,31.6,23.7
2026-08-28T15:25:00+05:30,2026-08-28 15:25:00,27.9,32.8,25.3,0,0,0,169,0,0,0,0,3.6,626.6,86,0,0.5,27.8,78,31.3,23.6
2026-08-28T15:20:00+05:30,2026-08-28 15:20:00,27.8,32.5,25.2,0,0,0,169,0,0,0,0,3.6,626.6,86,0,0.9,27.8,78,31.3,23.6
2026-08-28T15:15:00+05:30,2026-08-28 15:15:00,27.8,32.7,25.4,0,0,0,169,0,0,0,0,3.6,626.6,87,0,0.6,27.8,78,31.3,23.6
2026-08-28T15:11:00+05:30,2026-08-28 15:11:00,27.8,32.7,25.4,0,0,0,169,0,0,0,0,3.6,626.6,87,0,0.9,27.7,78,31.2,23.5
2026-08-28T15:05:00+05:30,2026-08-28 15:05:00,27.8,32.9,25.6,0,0,0,169,0,0,0,0,3.6,626.6,88,0,0.9,27.7,78,31.2,23.5
2026-08-28T15:00:00+05:30,2026-08-28 15:00:00,27.7,32.5,25.4,0,0,0,169,0,0,0,0,3.6,626.6,87,0,0.9,27.7,78,31.2,23.5
2026-08-28T14:55:00+05:30,2026-08-28 14:55:00,27.7,32.5,25.4,0,0,0,169,0,0,0,0,3.6,626.6,87,0,0.8,27.7,78,31.2,23.5
2026-08-28T14:50:00+05:30,2026-08-28 14:50:00,27.7,32.3,25.2,0,0,0,169,0,0,0,0,3.6,626.6,86,0,0.4,27.7,78,31.2,23.5
2026-08-28T14:45:00+05:30,2026-08-28 14:45:00,27.7,32.3,25.2,0,0,0,170,0,0,0,0,3.6,626.6,86,0,0.4,27.7,78,31.2,23.5
2026-08-28T14:40:00+05:30,2026-08-28 14:40:00,27.7,32.3,25.2,0,0,0,169,0,0,0,0,3.6,626.6,86,0,0.4,27.7,78,31.2,23.5
2026-08-28T14:35:00+05:30,2026-08-28 14:35:00,27.8,32.5,25.2,0,0,0,170,0,0,0,0,3.6,626.6,86,0,0.4,27.7,78,31.2,23.5
2026-08-28T14:30:00+05:30,2026-08-28 14:30:00,27.8,32.7,25.4,0,0,0,169,0,0,0,0,3.6,626.6,87,0,0.3,27.7,78,31.2,23.5
2026-08-28T14:25:00+05:30,2026-08-28 14:25:00,27.9,33,25.5,0,0,0,170,0,0,0,0,3.6,626.6,87,0,0.4,27.7,78,31.2,23.5
2026-08-28T14:20:00+05:30,2026-08-28 14:20:00,27.8,32.5,25.2,0,0,0,170,0,0,0,0,3.6,626.6,86,0,0.3,27.7,78,31.2,23.5
2026-08-28T14:15:00+05:30,2026-08-28 14:15:00,27.8,32.5,25.2,0,0,0,170,0,0,0,0,3.6,626.6,86,0,0.4,27.7,77,31,23.3
2026-08-28T14:10:00+05:30,2026-08-28 14:10:00,27.8,32.3,25,0,0,0,170,0,0,0,0,3.6,626.6,85,0,0.3,27.7,77,31,23.3
2026-08-28T14:05:00+05:30,2026-08-28 14:05:00,27.8,32.3,25,0,0,0,170,0,0,0,0,3.6,626.6,85,0,0.4,27.7,77,31,23.3
2026-08-28T14:00:00+05:30,2026-08-28 14:00:00,27.8,32.3,25,0,0,0,170,0,0,0,0,3.6,626.6,85,0,0.3,27.7,77,31,23.3
2026-08-28T13:55:00+05:30,2026-08-28 13:55:00,27.8,32.3,25,0,0,0,170,0,0,0,0,3.6,626.6,85,0,0.3,27.7,77,31,23.3
2026-08-28T13:51:00+05:30,2026-08-28 13:51:00,27.7,32.1,25,0,0,0,170,0,0,0,0,3.6,626.6,85,0,0.3,27.7,77,31,23.3
2026-08-28T13:45:00+05:30,2026-08-28 13:45:00,27.7,32.1,25,0,0,0,170,0,0,0,0,3.6,626.6,85,0,0.5,27.7,77,31,23.3
2026-08-28T13:40:00+05:30,2026-08-28 13:40:00,27.7,32.1,25,0,0,0,170,0,0,0,0,3.6,626.6,85,0,0.6,27.7,76,30.9,23.1
2026-08-28T13:35:00+05:30,2026-08-28 13:35:00,27.7,32.1,25,0,0,0,170,0,0,0,0,3.6,626.6,85,0,0.4,27.6,76,30.7,23
2026-08-28T13:30:00+05:30,2026-08-28 13:30:00,27.7,32.1,25,0,0,0,170,0,0,0,0,3.6,626.6,85,0,0.3,27.6,76,30.7,23
2026-08-28T13:25:00+05:30,2026-08-28 13:25:00,27.7,32.1,25,0,0,0,170,0,0,0,0,3.6,626.6,85,0,0.5,27.6,76,30.7,23
2026-08-28T13:20:00+05:30,2026-08-28 13:20:00,27.6,31.8,24.9,0,0,0,170,0,0,0,0,3.6,626.6,85,0,0.6,27.6,76,30.7,23
2026-08-28T13:15:00+05:30,2026-08-28 13:15:00,27.6,31.8,24.9,0,0,0,170,0,0,0,0,3.6,626.6,85,0,0.6,27.5,77,30.5,23.1
2026-08-28T13:10:00+05:30,2026-08-28 13:10:00,27.6,31.8,24.9,0,0,0,170,0,0,0,0,3.6,626.6,85,0,0.5,27.5,77,30.5,23.1
2026-08-28T13:05:00+05:30,2026-08-28 13:05:00,27.6,31.8,24.9,0,0,0,170,0,0,0,0,3.6,626.6,85,0,0.4,27.5,77,30.5,23.1
2026-08-28T13:00:00+05:30,2026-08-28 13:00:00,27.7,32.1,25,0,0,0,170,0,0,0,0,3.6,626.6,85,0,0.4,27.5,77,30.5,23.1
2026-08-28T12:55:00+05:30,2026-08-28 12:55:00,27.7,32.1,25,0,0,0,170,0,0,0,0,3.6,626.6,85,0,0.4,27.5,77,30.5,23.1
2026-08-28T12:50:00+05:30,2026-08-28 12:50:00,27.7,32,24.8,0,0,0,170,0,0,0,0,3.6,626.6,84,0,0.3,27.5,77,30.5,23.1
2026-08-28T12:45:00+05:30,2026-08-28 12:45:00,27.7,32,24.8,0,0,0,170,0,0,0,0,3.6,626.6,84,0,0.2,27.6,76,30.7,23
