"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Dew Point (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Sensor 1 Temperature (°C)","Sensor 1 Humidity (%)","Sensor 1 Heat Index (°C)","Sensor 1 Dew Point (°C)"
2026-07-22T20:25:00+05:30,2026-07-22 20:25:00,25.3,26.2,23.3,2.6,5.5,25.6,89,0,0,0,0.5,9.7,621.5,89,0,0,30.3,64,34.3,22.7
2026-07-22T20:20:00+05:30,2026-07-22 20:20:00,25.3,26.2,23.3,0,0,25.6,75,0,0,0,0.5,9.7,621.5,89,0,0,30.3,63,34.1,22.4
2026-07-22T20:15:00+05:30,2026-07-22 20:15:00,25.4,26.3,23.4,0,3.5,25.6,73,0,0,0,0.5,9.7,621.5,89,0,0,30.4,63,34.3,22.6
2026-07-22T20:10:00+05:30,2026-07-22 20:10:00,25.5,26.4,23.4,0,0,25.6,72,0,0,0,0.5,9.7,621.5,88,0,0,30.4,63,34.3,22.6
2026-07-22T20:05:00+05:30,2026-07-22 20:05:00,25.6,26.5,23.5,0,3.5,25.6,70,0,0,0,0.5,9.7,621.5,88,0,0,30.4,63,34.3,22.6
2026-07-22T20:01:00+05:30,2026-07-22 20:01:00,25.5,26.4,23.4,0,0,25.6,69,0,0,0,0.5,9.7,621.5,88,0,0,30.4,63,34.3,22.6
2026-07-22T19:55:00+05:30,2026-07-22 19:55:00,25.6,26.5,23.5,0,5.5,25.6,60,0,0,0,0.5,9.7,621.5,88,0,0,30.5,63,34.5,22.7
2026-07-22T19:50:00+05:30,2026-07-22 19:50:00,25.7,26.6,23.4,0,1.8,25.6,75,0,0,0,0.5,9.7,621.5,87,0,0,30.5,63,34.5,22.7
2026-07-22T19:45:00+05:30,2026-07-22 19:45:00,25.7,26.6,23.4,0,0,25.6,76,0,0,0,0.5,9.7,621.5,87,0,0,30.6,63,34.7,22.7
2026-07-22T19:40:00+05:30,2026-07-22 19:40:00,25.7,26.6,23.4,0,5.5,25.6,106,0,0,0,0.5,9.7,621.5,87,0,0,30.6,62,34.5,22.5
2026-07-22T19:35:00+05:30,2026-07-22 19:35:00,25.9,26.8,23.4,0,3.5,25.6,76,0,0,0,0.5,9.7,621.5,86,0,0,30.6,62,34.5,22.5
2026-07-22T19:30:00+05:30,2026-07-22 19:30:00,25.9,26.8,23.4,3.5,5.5,25.6,85,0,0,0,0.5,9.7,621.5,86,0,0,30.7,62,34.7,22.6
2026-07-22T19:25:00+05:30,2026-07-22 19:25:00,26,26.9,23.3,0,5.5,25.6,74,0,0,0,0.5,9.7,621.5,85,0,0,30.7,62,34.7,22.6
2026-07-22T19:20:00+05:30,2026-07-22 19:20:00,26,26.9,23.3,0,0,25.6,70,0,0,0,0.5,9.7,621.5,85,0,0,30.7,62,34.7,22.6
2026-07-22T19:15:00+05:30,2026-07-22 19:15:00,26.1,27,23.2,0,3.5,25.6,73,0,0,0,0.5,9.7,621.5,84,0,0,30.8,62,34.9,22.6
2026-07-22T19:10:00+05:30,2026-07-22 19:10:00,26.2,27.1,23.3,1.8,5.5,25.6,73,0,0,0,0.5,9.7,621.5,84,0,0,30.8,62,34.9,22.6
2026-07-22T19:05:00+05:30,2026-07-22 19:05:00,26.3,27.2,23.4,0,5.5,25.6,77,0,0,0,0.5,9.7,621.5,84,0,0,30.8,62,34.9,22.6
2026-07-22T19:00:00+05:30,2026-07-22 19:00:00,26.4,27.3,23.3,4,9.3,25.6,122,0,0,0,0.5,9.7,621.5,83,0,0,30.9,62,35.1,22.7
2026-07-22T18:56:00+05:30,2026-07-22 18:56:00,26.4,27.3,23.3,2.1,3.5,25.6,80,0,0,0,0.5,9.7,621.5,83,0,0,31,62,35.3,22.8
2026-07-22T18:50:00+05:30,2026-07-22 18:50:00,26.6,27.5,23.3,7.2,9.3,25.6,76,0,0,0,0.5,9.7,621.5,82,0,0,31,61,35.1,22.6
2026-07-22T18:45:00+05:30,2026-07-22 18:45:00,26.7,29.3,23.4,0,7.2,25.6,71,0,0,0,0.5,9.7,621.5,82,0,0,31.1,61,35.3,22.7
2026-07-22T18:40:00+05:30,2026-07-22 18:40:00,26.8,29.3,23.2,4.7,5.5,25.6,119,0,0,0,0.5,9.7,621.5,81,0,0.2,31.1,61,35.3,22.7
2026-07-22T18:35:00+05:30,2026-07-22 18:35:00,,,,5.5,11.1,25.6,95,0,0,0,0.5,9.7,621.5,,0,0.5,31.2,61,35.6,22.8
2026-07-22T18:30:00+05:30,2026-07-22 18:30:00,,,,0,0,25.6,88,0,0,0,0.5,9.7,621.5,,0,1.2,31.2,61,35.6,22.8
2026-07-22T18:26:00+05:30,2026-07-22 18:26:00,,,,2.9,13,25.6,75,0,0,0,0.5,9.7,621.5,,0,2.4,31.3,61,35.7,22.8
2026-07-22T18:20:00+05:30,2026-07-22 18:20:00,,,,0,11.1,25.6,101,0,0,0,0.5,9.7,621.5,,0,4.8,31.3,61,35.7,22.8
2026-07-22T18:15:00+05:30,2026-07-22 18:15:00,,,,0,9.3,25.6,88,0,0,0,0.5,9.7,621.5,,0,8,31.4,61,35.9,22.9
2026-07-22T18:10:00+05:30,2026-07-22 18:10:00,,,,3.2,7.2,25.6,146,0,0,0,0.5,9.7,621.5,,0,10.2,31.4,61,35.9,22.9
2026-07-22T18:05:00+05:30,2026-07-22 18:05:00,,,,2.1,7.2,25.6,69,0,0,0,0.5,9.7,621.5,,0,12.2,31.5,61,36.2,23.1
2026-07-22T18:00:00+05:30,2026-07-22 18:00:00,,,,0,7.2,25.6,71,0,0,0,0.5,9.7,621.5,,0,15.2,31.5,61,36.2,23.1
2026-07-22T17:55:00+05:30,2026-07-22 17:55:00,,,,4.7,11.1,25.6,107,0,0,0,0.5,9.7,621.5,,0,21.9,31.6,60,36.2,22.9
2026-07-22T17:50:00+05:30,2026-07-22 17:50:00,,,,3.2,7.2,25.6,113,0,0,0,0.5,9.7,621.5,,0,25.5,31.6,60,36.2,22.9
2026-07-22T17:46:00+05:30,2026-07-22 17:46:00,,,,3.5,7.2,25.6,52,0,0,0,0.5,9.7,621.5,,0,31.8,31.7,60,36.4,23
2026-07-22T17:40:00+05:30,2026-07-22 17:40:00,,,,3.5,9.3,25.6,98,0,0,0,0.5,9.7,621.5,,0,40.3,31.7,60,36.4,23
2026-07-22T17:35:00+05:30,2026-07-22 17:35:00,,,,1.8,11.1,25.6,86,0,0,0,0.5,9.7,621.5,,0,48.7,31.8,60,36.6,23.1
2026-07-22T17:30:00+05:30,2026-07-22 17:30:00,,,,5,11.1,25.6,90,0,0,0,0.5,9.7,621.5,,0,48.5,31.8,60,36.6,23.1
2026-07-22T17:25:00+05:30,2026-07-22 17:25:00,,,,1.8,7.2,25.6,123,0,0,0,0.5,9.7,621.5,,0,51.9,31.8,60,36.6,23.1
2026-07-22T17:20:00+05:30,2026-07-22 17:20:00,,,,1.8,7.2,25.6,96,0,0,0,0.5,9.7,621.5,,0,68.7,31.9,60,36.8,23.1
2026-07-22T17:15:00+05:30,2026-07-22 17:15:00,,,,0.3,14.8,25.6,92,0,0,0,0.5,9.7,621.5,,0,72.2,31.9,60,36.8,23.1
2026-07-22T17:10:00+05:30,2026-07-22 17:10:00,,,,9.3,18.3,25.6,167,0,0,0,0.5,9.7,621.5,,0,81,32,60,37.1,23.2
2026-07-22T17:05:00+05:30,2026-07-22 17:05:00,,,,1.4,11.1,25.6,42,0,0,0,0.5,9.7,621.5,,0,96,32,60,37.1,23.2
2026-07-22T17:00:00+05:30,2026-07-22 17:00:00,,,,4,7.2,25.6,62,0,0,0,0.5,9.7,621.5,,0,85,32,60,37.1,23.2
2026-07-22T16:55:00+05:30,2026-07-22 16:55:00,,,,4,5.5,25.6,119,0,0,0,0.5,9.7,621.5,,1,106,32,60,37.1,23.2
2026-07-22T16:50:00+05:30,2026-07-22 16:50:00,,,,0,3.5,25.6,150,0,0,0,0.5,9.7,621.5,,1,129,32,60,37.1,23.2
2026-07-22T16:45:00+05:30,2026-07-22 16:45:00,,,,1.1,5.5,25.6,56,0,0,0,0.5,9.7,621.5,,1,140.8,32,61,37.4,23.5
2026-07-22T16:41:00+05:30,2026-07-22 16:41:00,,,,0,11.1,25.6,72,0,0,0,0.5,9.7,621.5,,1,145.3,32,60,37.1,23.2
2026-07-22T16:35:00+05:30,2026-07-22 16:35:00,,,,0.3,5.5,25.6,83,0,0,0,0.5,9.7,621.5,,1,160.2,32,60,37.1,23.2
2026-07-22T16:30:00+05:30,2026-07-22 16:30:00,,,,0,0,25.6,48,0,0,0,0.5,9.7,621.5,,1,164.3,32,60,37.1,23.2
2026-07-22T16:25:00+05:30,2026-07-22 16:25:00,,,,0.3,1.8,25.6,91,0,0,0,0.5,9.7,621.5,,1,167,32,60,37.1,23.2
2026-07-22T16:20:00+05:30,2026-07-22 16:20:00,,,,0.6,13,25.6,63,0,0,0,0.5,9.7,621.5,,1,185.4,32,60,37.1,23.2
2026-07-22T16:15:00+05:30,2026-07-22 16:15:00,,,,9.3,13,25.6,115,0,0,0,0.5,9.7,621.5,,2,220.4,32,60,37.1,23.2
2026-07-22T16:10:00+05:30,2026-07-22 16:10:00,,,,0.3,14.8,25.6,117,0,0,0,0.5,9.7,621.5,,2,236.2,32,60,37.1,23.2
2026-07-22T16:05:00+05:30,2026-07-22 16:05:00,,,,1.1,9.3,25.6,49,0,0,0,0.5,9.7,621.5,,2,281.4,32,60,37.1,23.2
2026-07-22T16:00:00+05:30,2026-07-22 16:00:00,,,,1.4,5.5,25.6,78,0,0,0,0.5,9.7,621.5,,2,284.1,32,60,37.1,23.2
2026-07-22T15:55:00+05:30,2026-07-22 15:55:00,,,,1.8,9.3,25.6,73,0,0,0,0.5,9.7,621.5,,3,315.2,32,60,37.1,23.2
2026-07-22T15:50:00+05:30,2026-07-22 15:50:00,,,,6.1,11.1,25.6,63,0,0,0,0.5,9.7,621.5,,2,306.2,32,60,37.1,23.2
2026-07-22T15:45:00+05:30,2026-07-22 15:45:00,,,,0,5.5,25.6,86,0,0,0,0.5,9.7,621.5,,2,297.4,31.9,59,36.5,22.8
2026-07-22T15:40:00+05:30,2026-07-22 15:40:00,,,,6.1,9.3,25.6,100,0,0,0,0.5,9.7,621.5,,2,257.2,31.9,59,36.5,22.8
2026-07-22T15:35:00+05:30,2026-07-22 15:35:00,,,,1.4,9.3,25.6,64,0,0,0,0.5,9.7,621.5,,3,365.8,31.9,59,36.5,22.8
2026-07-22T15:30:00+05:30,2026-07-22 15:30:00,,,,0.3,11.1,25.6,73,0,0,0,0.5,9.7,621.5,,3,394.2,31.9,59,36.5,22.8
2026-07-22T15:25:00+05:30,2026-07-22 15:25:00,,,,0,14.8,25.6,69,0,0,0,0.5,9.7,621.5,,3,398.7,31.8,58,36,22.5
2026-07-22T15:21:00+05:30,2026-07-22 15:21:00,,,,0,5.5,25.6,79,0,0,0,0.5,9.7,621.5,,4,446.1,31.8,58,36,22.5
2026-07-22T15:15:00+05:30,2026-07-22 15:15:00,,,,4.7,18.3,25.6,83,0,0,0,0.5,9.7,621.5,,4,440.4,31.8,58,36,22.5
2026-07-22T15:10:00+05:30,2026-07-22 15:10:00,,,,2.1,7.2,25.6,86,0,0,0,0.5,9.7,621.5,,4,470.6,31.7,58,35.9,22.4
2026-07-22T15:05:00+05:30,2026-07-22 15:05:00,,,,4.7,13,25.6,110,0,0,0,0.5,9.7,621.5,,4,483.4,31.7,59,36.2,22.7
2026-07-22T15:00:00+05:30,2026-07-22 15:00:00,,,,1.1,7.2,25.6,89,0,0,0,0.5,9.7,621.5,,4,485.2,31.6,59,35.9,22.6
2026-07-22T14:55:00+05:30,2026-07-22 14:55:00,,,,0,0,25.6,73,0,0,0,0.5,9.7,621.5,,4,490,31.6,59,35.9,22.6
2026-07-22T14:50:00+05:30,2026-07-22 14:50:00,,,,7.2,13,25.6,126,0,0,0,0.5,9.7,621.5,,5,542.4,31.6,59,35.9,22.6
2026-07-22T14:45:00+05:30,2026-07-22 14:45:00,,,,0,9.3,25.6,74,0,0,0,0.5,9.7,621.5,,1,156.7,31.6,59,35.9,22.6
2026-07-22T14:40:00+05:30,2026-07-22 14:40:00,,,,1.4,7.2,25.6,31,0,0,0,0.5,9.7,621.5,,5,517.4,31.6,59,35.9,22.6
2026-07-22T14:35:00+05:30,2026-07-22 14:35:00,,,,5,7.2,25.6,113,0,0,0,0.5,9.7,621.5,,5,526.2,31.5,59,35.7,22.5
2026-07-22T14:30:00+05:30,2026-07-22 14:30:00,,,,2.1,13,25.6,60,0,0,0,0.5,9.7,621.5,,5,572.7,31.5,59,35.7,22.5
2026-07-22T14:25:00+05:30,2026-07-22 14:25:00,,,,2.1,9.3,25.6,63,0,0,0,0.5,9.7,621.5,,5,552,31.4,60,35.7,22.7
2026-07-22T14:20:00+05:30,2026-07-22 14:20:00,,,,0.3,13,25.6,82,0,0,0,0.5,9.7,621.5,,5,603.9,31.3,59,35.2,22.3
2026-07-22T14:16:00+05:30,2026-07-22 14:16:00,,,,0,11.1,25.6,61,0,0,0,0.5,9.7,621.5,,5,606.4,31.3,59,35.2,22.3
2026-07-22T14:10:00+05:30,2026-07-22 14:10:00,,,,0,7.2,25.6,86,0,0,0,0.5,9.7,621.5,,6,627.7,31.2,59,35.1,22.2
2026-07-22T14:05:00+05:30,2026-07-22 14:05:00,,,,0,14.8,25.6,70,0,0,0,0.5,9.7,621.5,,6,624.8,31.1,59,34.8,22.1
2026-07-22T14:00:00+05:30,2026-07-22 14:00:00,,,,0.3,7.2,25.6,129,0,0,0,0.5,9.7,621.5,,6,643.2,31.1,59,34.8,22.1
2026-07-22T13:55:00+05:30,2026-07-22 13:55:00,,,,0,5.5,25.6,68,0,0,0,0.5,9.7,621.5,,6,638.9,31,59,34.6,22.1
2026-07-22T13:50:00+05:30,2026-07-22 13:50:00,,,,2.1,13,25.6,117,0,0,0,0.5,9.7,621.5,,6,685,31,60,34.8,22.3
2026-07-22T13:45:00+05:30,2026-07-22 13:45:00,,,,8.7,18.3,25.6,75,0,0,0,0.5,9.7,621.5,,6,638.6,30.9,60,34.6,22.2
2026-07-22T13:40:00+05:30,2026-07-22 13:40:00,,,,7.9,14.8,25.6,110,0,0,0,0.5,9.7,621.5,,6,645.4,30.9,60,34.6,22.2
2026-07-22T13:35:00+05:30,2026-07-22 13:35:00,,,,4.3,21.9,25.6,97,0,0,0,0.5,9.7,621.5,,6,662.4,30.8,60,34.4,22.1
2026-07-22T13:30:00+05:30,2026-07-22 13:30:00,,,,11.9,16.6,25.6,130,0,0,0,0.5,9.7,621.5,,6,703.3,30.8,60,34.4,22.1
2026-07-22T13:25:00+05:30,2026-07-22 13:25:00,,,,0.3,11.1,25.6,69,0,0,0,0.5,9.7,621.5,,7,728.2,30.8,60,34.4,22.1
2026-07-22T13:20:00+05:30,2026-07-22 13:20:00,,,,1.1,5.5,25.6,64,0,0,0,0.5,9.7,621.5,,7,774.1,30.7,61,34.5,22.3
2026-07-22T13:15:00+05:30,2026-07-22 13:15:00,,,,0,5.5,25.6,56,0,0,0,0.5,9.7,621.5,,7,787.1,30.6,61,34.3,22.2
2026-07-22T13:11:00+05:30,2026-07-22 13:11:00,,,,13.4,18.3,25.6,109,0,0,0,0.5,9.7,621.5,,7,789.9,30.5,61,34.1,22.1
2026-07-22T13:05:00+05:30,2026-07-22 13:05:00,,,,10.5,13,25.6,80,0,0,0,0.5,9.7,621.5,,7,798.1,30.4,61,33.8,22
2026-07-22T13:00:00+05:30,2026-07-22 13:00:00,,,,1.1,11.1,25.6,84,0,0,0,0.5,9.7,621.5,,5,577.2,30.3,61,33.6,21.9
2026-07-22T12:55:00+05:30,2026-07-22 12:55:00,,,,4,11.1,25.6,111,0,0,0,0.5,9.7,621.5,,7,798.1,30.2,61,33.5,21.8
2026-07-22T12:50:00+05:30,2026-07-22 12:50:00,,,,0.3,11.1,25.6,84,0,0,0,0.5,9.7,621.5,,8,832.9,30.2,61,33.5,21.8
2026-07-22T12:45:00+05:30,2026-07-22 12:45:00,,,,0,13,25.6,74,0,0,0,0.5,9.7,621.5,,7,776,30.1,62,33.4,22
2026-07-22T12:40:00+05:30,2026-07-22 12:40:00,,,,2.1,5.5,25.6,101,0,0,0,0.5,9.7,621.5,,7,795.6,30.1,62,33.4,22
2026-07-22T12:35:00+05:30,2026-07-22 12:35:00,,,,1.4,7.2,25.6,43,0,0,0,0.5,9.7,621.5,,1,171.8,30,62,33.2,21.9
2026-07-22T12:30:00+05:30,2026-07-22 12:30:00,,,,7.6,13,25.6,101,0,0,0,0.5,9.7,621.5,,8,853.1,29.9,62,33,21.8
2026-07-22T12:25:00+05:30,2026-07-22 12:25:00,,,,0,7.2,25.6,68,0,0,0,0.5,9.7,621.5,,3,337.8,29.8,62,32.8,21.7
2026-07-22T12:20:00+05:30,2026-07-22 12:20:00,,,,0,14.8,25.6,55,0,0,0,0.5,9.7,621.5,,7,814.3,29.8,62,32.8,21.7
2026-07-22T12:15:00+05:30,2026-07-22 12:15:00,,,,1.4,3.5,25.6,68,0,0,0,0.5,9.7,621.5,,7,816.1,29.7,62,32.7,21.7
2026-07-22T12:10:00+05:30,2026-07-22 12:10:00,,,,3.5,9.3,25.6,148,0,0,0,0.5,9.7,621.5,,8,833.2,29.6,62,32.5,21.6
2026-07-22T12:05:00+05:30,2026-07-22 12:05:00,,,,14.8,16.6,25.6,122,0,0,0,0.5,9.7,621.5,,7,815.7,29.6,63,32.7,21.8
2026-07-22T12:00:00+05:30,2026-07-22 12:00:00,31.2,35.3,22.5,6.4,14.8,25.6,88,0,0,0,0.5,9.7,621.5,60,8,844.1,29.5,63,32.4,21.7
2026-07-22T11:55:00+05:30,2026-07-22 11:55:00,31.1,35.6,23,0,1.8,25.6,130,0,0,0,0.5,9.7,621.5,62,8,837.4,29.4,63,32.2,21.6
2026-07-22T11:50:00+05:30,2026-07-22 11:50:00,31,35.4,22.8,2.1,16.6,25.6,76,0,0,0,0.5,9.7,621.5,62,8,840.7,29.3,63,32,21.5
2026-07-22T11:45:00+05:30,2026-07-22 11:45:00,31.2,35.6,22.8,1.4,5.5,25.6,102,0,0,0,0.5,9.7,621.5,61,8,839.8,29.2,63,31.9,21.4
2026-07-22T11:40:00+05:30,2026-07-22 11:40:00,30.7,34.7,22.6,2.1,5.5,25.6,93,0,0,0,0.5,9.7,621.5,62,8,849.2,29.1,63,31.7,21.3
2026-07-22T11:35:00+05:30,2026-07-22 11:35:00,30,33.7,22.4,4,11.1,25.6,121,0,0,0,0.5,9.7,621.5,64,8,860.9,29.1,64,31.9,21.6
2026-07-22T11:30:00+05:30,2026-07-22 11:30:00,30.5,35,23.2,0.6,13,25.6,71,0,0,0,0.5,9.7,621.5,65,1,186.5,29,64,31.7,21.5
2026-07-22T11:25:00+05:30,2026-07-22 11:25:00,30.6,34.7,22.7,3.5,7.2,25.6,107,0,0,0,0.5,9.7,621.5,63,8,852.3,28.9,64,31.4,21.4
2026-07-22T11:20:00+05:30,2026-07-22 11:20:00,30.5,34.7,22.9,2.6,7.2,25.6,76,0,0,0,0.5,9.7,621.5,64,7,819.8,28.8,64,31.3,21.3
2026-07-22T11:15:00+05:30,2026-07-22 11:15:00,30.2,34.1,22.6,0,7.2,25.6,65,0,0,0,0.5,9.7,621.5,64,7,789.5,28.8,64,31.3,21.3
2026-07-22T11:10:00+05:30,2026-07-22 11:10:00,29.8,33.4,22.5,0,5.5,25.6,47,0,0,0,0.5,9.7,621.5,65,7,797.2,28.7,64,31.2,21.2
2026-07-22T11:05:00+05:30,2026-07-22 11:05:00,29.7,33.3,22.4,2.9,11.1,25.6,19,0,0,0,0.5,9.7,621.5,65,8,822.5,28.6,64,30.9,21.1
2026-07-22T11:00:00+05:30,2026-07-22 11:00:00,29.5,32.8,22.2,1.4,5.5,25.6,56,0,0,0,0.5,9.7,621.5,65,3,361.7,28.6,64,30.9,21.1
2026-07-22T10:55:00+05:30,2026-07-22 10:55:00,29.7,33.5,22.7,9.7,13,25.6,109,0,0,0,0.5,9.7,621.5,66,2,242,28.5,64,30.8,21
2026-07-22T10:50:00+05:30,2026-07-22 10:50:00,29.6,33.5,22.8,0.6,20.1,25.6,34,0,0,0,0.5,9.7,621.5,67,2,224.9,28.5,65,30.9,21.3
2026-07-22T10:45:00+05:30,2026-07-22 10:45:00,29.5,33.2,22.7,6.1,18.3,25.6,85,0,0,0,0.5,9.7,621.5,67,8,822.3,28.4,65,30.7,21.2
2026-07-22T10:40:00+05:30,2026-07-22 10:40:00,29.7,33.7,22.9,0.3,14.8,25.6,108,0,0,0,0.5,9.7,621.5,67,7,799.1,28.3,66,30.7,21.3
2026-07-22T10:35:00+05:30,2026-07-22 10:35:00,29.6,33.5,22.8,6.4,16.6,25.6,81,0,0,0,0.5,9.7,621.5,67,7,795.3,28.2,66,30.6,21.3
2026-07-22T10:30:00+05:30,2026-07-22 10:30:00,28.8,32.1,22.5,6.4,11.1,25.6,80,0,0,0,0.5,9.7,621.5,69,7,778.5,28.2,66,30.6,21.3
2026-07-22T10:25:00+05:30,2026-07-22 10:25:00,29.3,32.9,22.7,0,9.3,25.6,88,0,0,0,0.5,9.7,621.5,68,7,769.8,28.1,66,30.3,21.2
2026-07-22T10:20:00+05:30,2026-07-22 10:20:00,29.4,33.4,23.1,0.3,18.3,25.6,68,0,0,0,0.5,9.7,621.5,69,7,768.9,28.1,67,30.5,21.4
2026-07-22T10:15:00+05:30,2026-07-22 10:15:00,29.5,33.4,23,6.1,9.3,25.6,87,0,0,0,0.5,9.7,621.5,68,7,763.2,28,67,30.3,21.3
2026-07-22T10:10:00+05:30,2026-07-22 10:10:00,28.7,32.3,22.9,2.6,7.2,25.6,84,0,0,0,0.5,9.7,621.5,71,7,763,27.9,67,30.1,21.2
2026-07-22T10:05:00+05:30,2026-07-22 10:05:00,28.8,32.6,23.2,1.1,14.8,25.6,82,0,0,0,0.5,9.7,621.5,72,1,146.3,27.9,66,29.9,20.9
2026-07-22T10:00:00+05:30,2026-07-22 10:00:00,29.2,32.8,22.7,0,5.5,25.6,47,0,0,0,0.5,9.7,621.5,68,6,704,27.8,66,29.8,20.8
2026-07-22T09:55:00+05:30,2026-07-22 09:55:00,28.7,32,22.5,5.5,14.8,25.6,84,0,0,0,0.5,9.7,621.5,69,6,700.6,27.8,66,29.8,20.8
2026-07-22T09:50:00+05:30,2026-07-22 09:50:00,28.6,31.7,22.4,1.8,9.3,20.1,117,0,0,0,0.5,9.7,621.5,69,6,700,27.8,67,29.9,21.1
2026-07-22T09:45:00+05:30,2026-07-22 09:45:00,28.6,31.7,22.4,13.7,20.1,20.1,100,0,0,0,0.5,9.7,621.5,69,6,676.2,27.7,67,29.8,21
2026-07-22T09:41:00+05:30,2026-07-22 09:41:00,28.5,31.7,22.5,1.1,14.8,14.8,88,0,0,0,0.5,9.7,621.5,70,6,634.5,27.6,67,29.6,20.9
2026-07-22T09:35:00+05:30,2026-07-22 09:35:00,28.6,31.9,22.6,4,5.5,14.8,99,0,0,0,0.5,9.7,621.5,70,6,655.2,27.6,67,29.6,20.9
2026-07-22T09:30:00+05:30,2026-07-22 09:30:00,28.2,31.2,22.5,8.2,11.1,14.8,97,0,0,0,0.5,9.7,621.5,71,6,637.4,27.6,68,29.7,21.2
2026-07-22T09:25:00+05:30,2026-07-22 09:25:00,28,30.8,22.2,4,9.3,14.8,66,0,0,0,0.5,9.7,621.5,71,6,628.6,27.5,68,29.5,21.1
2026-07-22T09:20:00+05:30,2026-07-22 09:20:00,28.2,31.4,22.7,7.2,9.3,14.8,95,0,0,0,0.5,9.7,621.5,72,5,607,27.4,68,29.3,20.9
2026-07-22T09:15:00+05:30,2026-07-22 09:15:00,28,30.9,22.5,6.4,14.8,14.8,88,0,0,0,0.5,9.7,621.5,72,5,570.7,27.4,68,29.3,20.9
2026-07-22T09:10:00+05:30,2026-07-22 09:10:00,28,31.1,22.7,0,5.5,14.8,92,0,0,0,0.5,9.7,621.5,73,5,575.7,27.3,68,29.2,20.8
2026-07-22T09:05:00+05:30,2026-07-22 09:05:00,28.1,31.2,22.6,0,1.8,14.8,70,0,0,0,0.5,9.7,621.5,72,5,566,27.3,68,29.2,20.8
2026-07-22T09:00:00+05:30,2026-07-22 09:00:00,28.2,31.4,22.7,0,1.8,14.8,74,0,0,0,0.5,9.7,621.5,72,5,546.5,27.2,68,29.1,20.8
2026-07-22T08:55:00+05:30,2026-07-22 08:55:00,27.5,29.9,22,0,1.8,14.8,78,0,0,0,0.5,9.7,621.5,72,5,528.4,27.2,69,29.2,21
2026-07-22T08:50:00+05:30,2026-07-22 08:50:00,27.6,30.5,22.8,0.3,7.2,14.8,90,0,0,0,0.5,9.7,621.5,75,5,522.5,27.1,69,28.9,20.9
2026-07-22T08:45:00+05:30,2026-07-22 08:45:00,27.4,30.2,22.8,0.6,7.2,14.8,80,0,0,0,0.5,9.7,621.5,76,4,489.5,27.1,69,28.9,20.9
2026-07-22T08:40:00+05:30,2026-07-22 08:40:00,27,29.5,22.6,0.6,3.5,14.8,91,0,0,0,0.5,9.7,621.5,77,4,485.9,27,68,28.7,20.6
2026-07-22T08:36:00+05:30,2026-07-22 08:36:00,27.2,29.8,22.6,0,5.5,14.8,78,0,0,0,0.5,9.7,621.5,76,4,467.1,27,68,28.7,20.6
2026-07-22T08:30:00+05:30,2026-07-22 08:30:00,27.2,29.8,22.6,0,1.8,14.8,82,0,0,0,0.5,9.7,621.5,76,4,444.6,27,68,28.7,20.6
2026-07-22T08:25:00+05:30,2026-07-22 08:25:00,26.6,27.4,22.4,4,5.5,14.8,95,0,0,0,0.5,9.7,621.5,78,4,435.7,26.9,68,28.5,20.4
2026-07-22T08:20:00+05:30,2026-07-22 08:20:00,26.8,29,22.4,0,3.5,14.8,94,0,0,0,0.5,9.7,621.5,77,4,417.2,26.9,68,28.5,20.4
2026-07-22T08:15:00+05:30,2026-07-22 08:15:00,26.6,27.4,22.7,0,13,14.8,57,0,0,0,0.5,9.7,621.5,79,3,394.4,26.9,68,28.5,20.4
2026-07-22T08:10:00+05:30,2026-07-22 08:10:00,27,29.5,22.6,0,0,13,86,0,0,0,0.5,9.7,621.5,77,3,346.4,26.9,68,28.5,20.4
2026-07-22T08:05:00+05:30,2026-07-22 08:05:00,26.6,27.4,22.4,0,0,13,68,0,0,0,0.5,9.7,621.5,78,3,330.2,26.9,68,28.5,20.4
2026-07-22T08:00:00+05:30,2026-07-22 08:00:00,26.2,27,22.3,0,5.5,13,90,0,0,0,0.5,9.7,621.5,79,3,341.4,26.8,68,28.3,20.4
2026-07-22T07:55:00+05:30,2026-07-22 07:55:00,26.1,26.8,22.2,0,11.1,13,73,0,0,0,0.5,9.7,621.5,79,3,321.2,26.8,68,28.3,20.4
2026-07-22T07:50:00+05:30,2026-07-22 07:50:00,25.9,26.6,22,0,0,13,78,0,0,0,0.5,9.7,621.5,79,2,304.3,26.8,68,28.3,20.4
2026-07-22T07:45:00+05:30,2026-07-22 07:45:00,26.2,27,22.3,5,7.2,11.1,77,0,0,0,0.5,9.7,621.5,79,2,285.3,26.8,68,28.3,20.4
2026-07-22T07:40:00+05:30,2026-07-22 07:40:00,25.9,26.6,22.2,0,9.3,11.1,68,0,0,0,0.5,9.7,621.5,80,2,269.3,26.8,68,28.3,20.4
2026-07-22T07:35:00+05:30,2026-07-22 07:35:00,25.9,26.6,22.2,1.1,3.5,11.1,94,0,0,0,0.5,9.7,621.5,80,2,246.1,26.7,68,28.3,20.3
