"Date","Simple Date","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Sensor 1 Temperature (°C)","Sensor 1 Humidity (%)","Sensor 1 Heat Index (°C)","Sensor 1 Dew Point (°C)"
2026-06-24T04:40:00+05:30,2026-06-24 04:40:00,0,0,13,44,0,0,0,4.1,47,589.8,0,0,26.5,72,27.1,21.1
2026-06-24T04:36:00+05:30,2026-06-24 04:36:00,0,0,13,47,0,0,0,4.1,47,589.8,0,0,26.5,72,27.1,21.1
2026-06-24T04:30:00+05:30,2026-06-24 04:30:00,0,0,13,47,0,0,0,4.1,47,589.8,0,0,26.5,72,27.1,21.1
2026-06-24T04:25:00+05:30,2026-06-24 04:25:00,0,0,13,50,0,0,0,4.1,47,589.8,0,0,26.5,72,27.1,21.1
2026-06-24T04:20:00+05:30,2026-06-24 04:20:00,0,3.5,13,50,0,0,0,4.1,47,589.8,0,0,26.5,72,27.1,21.1
2026-06-24T04:15:00+05:30,2026-06-24 04:15:00,0,0,13,53,0,0,0,4.1,47,589.8,0,0,26.5,72,27.1,21.1
2026-06-24T04:10:00+05:30,2026-06-24 04:10:00,0,3.5,13,49,0,0,0,4.1,47,589.8,0,0,26.5,72,27.1,21.1
2026-06-24T04:05:00+05:30,2026-06-24 04:05:00,2.9,5.5,13,72,0,0,0,4.1,47,589.8,0,0,26.5,72,27.1,21.1
2026-06-24T04:00:00+05:30,2026-06-24 04:00:00,0,0,13,48,0,0,0,4.1,47,589.8,0,0,26.5,72,27.1,21.1
2026-06-24T03:55:00+05:30,2026-06-24 03:55:00,1.1,3.5,13,62,0,0,0,4.1,47,589.8,0,0,26.5,72,27.1,21.1
2026-06-24T03:50:00+05:30,2026-06-24 03:50:00,0,1.8,13,48,0,0,0,4.1,47,589.8,0,0,26.5,72,27.1,21.1
2026-06-24T03:45:00+05:30,2026-06-24 03:45:00,0,0,13,46,0,0,0,4.1,47,589.8,0,0,26.5,72,27.1,21.1
2026-06-24T03:40:00+05:30,2026-06-24 03:40:00,0,0,13,51,0,0,0,4.1,47,589.8,0,0,26.5,72,27.1,21.1
2026-06-24T03:35:00+05:30,2026-06-24 03:35:00,0,0,13,49,0,0,0,4.1,47,589.8,0,0,26.5,72,27.1,21.1
2026-06-24T03:31:00+05:30,2026-06-24 03:31:00,0,1.8,13,56,0,0,0,4.1,47,589.8,0,0,26.5,71,27.1,20.8
2026-06-24T03:25:00+05:30,2026-06-24 03:25:00,0,5.5,13,58,0,0,0,4.1,47,589.8,0,0,26.6,71,27.2,20.9
2026-06-24T03:20:00+05:30,2026-06-24 03:20:00,0,0,13,52,0,0,0,4.1,47,589.8,0,0,26.5,71,27.1,20.8
2026-06-24T03:15:00+05:30,2026-06-24 03:15:00,0,5.5,13,52,0,0,0,4.1,47,589.8,0,0,26.5,71,27.1,20.8
2026-06-24T03:10:00+05:30,2026-06-24 03:10:00,2.1,9.3,13,48,0,0,0,4.1,47,589.8,0,0,26.5,71,27.1,20.8
2026-06-24T03:05:00+05:30,2026-06-24 03:05:00,0,1.8,13,51,0,0,0,4.1,47,589.8,0,0,26.5,71,27.1,20.8
2026-06-24T03:00:00+05:30,2026-06-24 03:00:00,0,0,13,67,0,0,0,4.1,47,589.8,0,0,26.5,71,27.1,20.8
2026-06-24T02:55:00+05:30,2026-06-24 02:55:00,1.1,1.8,13,47,0,0,0,4.1,47,589.8,0,0,26.6,71,27.2,20.9
2026-06-24T02:50:00+05:30,2026-06-24 02:50:00,4,5.5,13,54,0,0,0,4.1,47,589.8,0,0,26.6,71,27.2,20.9
2026-06-24T02:45:00+05:30,2026-06-24 02:45:00,0,5.5,13,67,0,0,0,4.1,47,589.8,0,0,26.6,71,27.2,20.9
2026-06-24T02:40:00+05:30,2026-06-24 02:40:00,0,3.5,13,53,0,0,0,4.1,47,589.8,0,0,26.6,71,27.2,20.9
2026-06-24T02:35:00+05:30,2026-06-24 02:35:00,0,0,13,50,0,0,0,4.1,47,589.8,0,0,26.6,71,27.2,20.9
2026-06-24T02:30:00+05:30,2026-06-24 02:30:00,0,3.5,13,53,0,0,0,4.1,47,589.8,0,0,26.6,70,27.2,20.7
2026-06-24T02:26:00+05:30,2026-06-24 02:26:00,1.1,5.5,13,44,0,0,0,4.1,47,589.8,0,0,26.6,70,27.2,20.7
2026-06-24T02:20:00+05:30,2026-06-24 02:20:00,0.3,3.5,13,79,0,0,0,4.1,47,589.8,0,0,26.6,70,27.2,20.7
2026-06-24T02:15:00+05:30,2026-06-24 02:15:00,0,0,13,59,0,0,0,4.1,47,589.8,0,0,26.6,70,27.2,20.7
2026-06-24T02:10:00+05:30,2026-06-24 02:10:00,0,5.5,13,50,0,0,0,4.1,47,589.8,0,0,26.6,70,27.2,20.7
2026-06-24T02:05:00+05:30,2026-06-24 02:05:00,0,0,13,45,0,0,0,4.1,47,589.8,0,0,26.6,70,27.2,20.7
2026-06-24T02:00:00+05:30,2026-06-24 02:00:00,0,0,13,52,0,0,0,4.1,47,589.8,0,0,26.6,70,27.2,20.7
2026-06-24T01:55:00+05:30,2026-06-24 01:55:00,0,1.8,13,50,0,0,0,4.1,47,589.8,0,0,26.6,70,27.2,20.7
2026-06-24T01:50:00+05:30,2026-06-24 01:50:00,2.9,7.2,13,74,0,0,0,4.1,47,589.8,0,0,26.7,70,28.4,20.8
2026-06-24T01:45:00+05:30,2026-06-24 01:45:00,0.3,11.1,13,48,0,0,0,4.1,47,589.8,0,0,26.7,70,28.4,20.8
2026-06-24T01:40:00+05:30,2026-06-24 01:40:00,0.6,3.5,13,39,0,0,0,4.1,47,589.8,0,0,26.7,70,28.4,20.8
2026-06-24T01:35:00+05:30,2026-06-24 01:35:00,1.4,3.5,13,76,0,0,0,4.1,47,589.8,0,0,26.7,70,28.4,20.8
2026-06-24T01:30:00+05:30,2026-06-24 01:30:00,1.1,5.5,9.3,60,0,0,0,4.1,47,589.8,0,0,26.7,70,28.4,20.8
2026-06-24T01:25:00+05:30,2026-06-24 01:25:00,0.3,3.5,9.3,72,0,0,0,4.1,47,589.8,0,0,26.8,70,28.5,20.8
2026-06-24T01:20:00+05:30,2026-06-24 01:20:00,0,0,9.3,55,0,0,0,4.1,47,589.8,0,0,26.8,70,28.5,20.8
2026-06-24T01:15:00+05:30,2026-06-24 01:15:00,0,0,9.3,65,0,0,0,4.1,47,589.8,0,0,26.8,70,28.5,20.8
2026-06-24T01:10:00+05:30,2026-06-24 01:10:00,0.6,5.5,9.3,50,0,0,0,4.1,47,589.8,0,0,26.8,70,28.5,20.8
2026-06-24T01:05:00+05:30,2026-06-24 01:05:00,0,3.5,9.3,46,0,0,0,4.1,47,589.8,0,0,26.8,70,28.5,20.8
2026-06-24T01:00:00+05:30,2026-06-24 01:00:00,0,7.2,9.3,60,0,0,0,4.1,47,589.8,0,0,26.8,70,28.5,20.8
2026-06-24T00:55:00+05:30,2026-06-24 00:55:00,0.3,5.5,9.3,74,0,0,0,4.1,47,589.8,0,0,26.9,70,28.7,20.9
2026-06-24T00:50:00+05:30,2026-06-24 00:50:00,2.6,3.5,9.3,85,0,0,0,4.1,47,589.8,0,0,26.9,70,28.7,20.9
2026-06-24T00:45:00+05:30,2026-06-24 00:45:00,0,3.5,9.3,53,0,0,0,4.1,47,589.8,0,0,26.9,70,28.7,20.9
2026-06-24T00:40:00+05:30,2026-06-24 00:40:00,2.9,7.2,9.3,60,0,0,0,4.1,47,589.8,0,0,26.9,70,28.7,20.9
2026-06-24T00:35:00+05:30,2026-06-24 00:35:00,2.6,5.5,9.3,74,0,0,0,4.1,47,589.8,0,0,26.9,70,28.7,20.9
2026-06-24T00:30:00+05:30,2026-06-24 00:30:00,1.1,7.2,9.3,65,0,0,0,4.1,47,589.8,0,0,26.9,70,28.7,20.9
2026-06-24T00:25:00+05:30,2026-06-24 00:25:00,0,1.8,9.3,58,0,0,0,4.1,47,589.8,0,0,27,70,28.8,21.1
2026-06-24T00:20:00+05:30,2026-06-24 00:20:00,1.4,5.5,9.3,79,0,0,0,4.1,47,589.8,0,0,27,70,28.8,21.1
2026-06-24T00:15:00+05:30,2026-06-24 00:15:00,0,1.8,9.3,60,0,0,0,4.1,47,589.8,0,0,27,71,28.9,21.3
2026-06-24T00:10:00+05:30,2026-06-24 00:10:00,1.4,3.5,7.2,51,0,0,0,4.1,47,589.8,0,0,27,71,28.9,21.3
2026-06-24T00:05:00+05:30,2026-06-24 00:05:00,0,7.2,7.2,53,0,0,0,4.1,47,589.8,0,0,27,71,28.9,21.3
2026-06-24T00:01:00+05:30,2026-06-24 00:01:00,0,0,0,51,0,0,0,4.1,47,589.8,0,0,27,71,28.9,21.3
2026-06-23T23:55:00+05:30,2026-06-23 23:55:00,0,0,18.3,53,0,0,0,4.1,47,589.8,0,0,27.1,71,29.1,21.4
2026-06-23T23:50:00+05:30,2026-06-23 23:50:00,0,0,18.3,55,0,0,0,4.1,47,589.8,0,0,27.1,71,29.1,21.4
2026-06-23T23:45:00+05:30,2026-06-23 23:45:00,0,0,18.3,52,0,0,0,4.1,47,589.8,0,0,27.1,71,29.1,21.4
2026-06-23T23:40:00+05:30,2026-06-23 23:40:00,0,0,18.3,49,0,0,0,4.1,47,589.8,0,0,27.1,71,29.1,21.4
2026-06-23T23:35:00+05:30,2026-06-23 23:35:00,0,1.8,18.3,52,0,0,0,4.1,47,589.8,0,0,27.2,71,29.3,21.5
2026-06-23T23:30:00+05:30,2026-06-23 23:30:00,5.5,9.3,18.3,51,0,0,0,4.1,47,589.8,0,0,27.2,71,29.3,21.5
2026-06-23T23:25:00+05:30,2026-06-23 23:25:00,0.6,5.5,18.3,54,0,0,0,4.1,47,589.8,0,0,27.2,71,29.3,21.5
2026-06-23T23:20:00+05:30,2026-06-23 23:20:00,0.6,3.5,18.3,48,0,0,0,4.1,47,589.8,0,0,27.2,71,29.3,21.5
2026-06-23T23:15:00+05:30,2026-06-23 23:15:00,0,5.5,18.3,63,0,0,0,4.1,47,589.8,0,0,27.2,71,29.3,21.5
2026-06-23T23:10:00+05:30,2026-06-23 23:10:00,0,0,18.3,47,0,0,0,4.1,47,589.8,0,0,27.3,71,29.4,21.6
2026-06-23T23:05:00+05:30,2026-06-23 23:05:00,0,0,18.3,54,0,0,0,4.1,47,589.8,0,0,27.3,71,29.4,21.6
2026-06-23T23:00:00+05:30,2026-06-23 23:00:00,0.6,3.5,18.3,65,0,0,0,4.1,47,589.8,0,0,27.3,71,29.4,21.6
2026-06-23T22:56:00+05:30,2026-06-23 22:56:00,0.3,5.5,18.3,68,0,0,0,4.1,47,589.8,0,0,27.3,71,29.4,21.6
2026-06-23T22:50:00+05:30,2026-06-23 22:50:00,2.1,9.3,18.3,43,0,0,0,4.1,47,589.8,0,0,27.3,71,29.4,21.6
2026-06-23T22:45:00+05:30,2026-06-23 22:45:00,0,1.8,18.3,66,0,0,0,4.1,47,589.8,0,0,27.4,71,29.6,21.7
2026-06-23T22:40:00+05:30,2026-06-23 22:40:00,1.4,7.2,18.3,58,0,0,0,4.1,47,589.8,0,0,27.4,71,29.6,21.7
2026-06-23T22:35:00+05:30,2026-06-23 22:35:00,1.1,3.5,18.3,55,0,0,0,4.1,47,589.8,0,0,27.4,71,29.6,21.7
2026-06-23T22:30:00+05:30,2026-06-23 22:30:00,0,11.1,18.3,75,0,0,0,4.1,47,589.8,0,0,27.5,71,29.8,21.8
2026-06-23T22:25:00+05:30,2026-06-23 22:25:00,1.4,7.2,18.3,56,0,0,0,4.1,47,589.8,0,0,27.4,71,29.6,21.7
2026-06-23T22:20:00+05:30,2026-06-23 22:20:00,0,3.5,18.3,60,0,0,0,4.1,47,589.8,0,0,27.5,71,29.8,21.8
2026-06-23T22:15:00+05:30,2026-06-23 22:15:00,0.6,7.2,18.3,63,0,0,0,4.1,47,589.8,0,0,27.4,71,29.6,21.7
2026-06-23T22:10:00+05:30,2026-06-23 22:10:00,0,3.5,18.3,57,0,0,0,4.1,47,589.8,0,0,27.5,71,29.8,21.8
2026-06-23T22:05:00+05:30,2026-06-23 22:05:00,0,0,18.3,49,0,0,0,4.1,47,589.8,0,0,27.5,71,29.8,21.8
2026-06-23T22:00:00+05:30,2026-06-23 22:00:00,0,1.8,18.3,53,0,0,0,4.1,47,589.8,0,0,27.5,71,29.8,21.8
2026-06-23T21:55:00+05:30,2026-06-23 21:55:00,0,0,18.3,51,0,0,0,4.1,47,589.8,0,0,27.5,71,29.8,21.8
2026-06-23T21:51:00+05:30,2026-06-23 21:51:00,0,0,18.3,50,0,0,0,4.1,47,589.8,0,0,27.5,71,29.8,21.8
2026-06-23T21:45:00+05:30,2026-06-23 21:45:00,0.3,1.8,18.3,58,0,0,0,4.1,47,589.8,0,0,27.6,71,30.1,21.9
2026-06-23T21:40:00+05:30,2026-06-23 21:40:00,0.3,5.5,18.3,50,0,0,0,4.1,47,589.8,0,0,27.6,71,30.1,21.9
2026-06-23T21:35:00+05:30,2026-06-23 21:35:00,0,3.5,18.3,55,0,0,0,4.1,47,589.8,0,0,27.6,71,30.1,21.9
2026-06-23T21:30:00+05:30,2026-06-23 21:30:00,0,3.5,18.3,55,0,0,0,4.1,47,589.8,0,0,27.6,71,30.1,21.9
2026-06-23T21:25:00+05:30,2026-06-23 21:25:00,0,3.5,18.3,44,0,0,0,4.1,47,589.8,0,0,27.7,71,30.3,21.9
2026-06-23T21:21:00+05:30,2026-06-23 21:21:00,3.5,7.2,18.3,60,0,0,0,4.1,47,589.8,0,0,27.7,71,30.3,21.9
2026-06-23T21:15:00+05:30,2026-06-23 21:15:00,0.3,3.5,18.3,62,0,0,0,4.1,47,589.8,0,0,27.7,71,30.3,21.9
2026-06-23T21:10:00+05:30,2026-06-23 21:10:00,0,0,18.3,50,0,0,0,4.1,47,589.8,0,0,27.7,71,30.3,21.9
2026-06-23T21:05:00+05:30,2026-06-23 21:05:00,0,0,18.3,34,0,0,0,4.1,47,589.8,0,0,27.7,71,30.3,21.9
2026-06-23T21:00:00+05:30,2026-06-23 21:00:00,0,0,18.3,53,0,0,0,4.1,47,589.8,0,0,27.7,71,30.3,21.9
2026-06-23T20:55:00+05:30,2026-06-23 20:55:00,0,1.8,18.3,55,0,0,0,4.1,47,589.8,0,0,27.8,71,30.4,22
2026-06-23T20:50:00+05:30,2026-06-23 20:50:00,0,0,18.3,50,0,0,0,4.1,47,589.8,0,0,27.8,71,30.4,22
2026-06-23T20:46:00+05:30,2026-06-23 20:46:00,0,9.3,18.3,53,0,0,0,4.1,47,589.8,0,0,27.8,71,30.4,22
2026-06-23T20:40:00+05:30,2026-06-23 20:40:00,0.3,1.8,18.3,83,0,0,0,4.1,47,589.8,0,0,27.8,71,30.4,22
2026-06-23T20:35:00+05:30,2026-06-23 20:35:00,0,5.5,18.3,56,0,0,0,4.1,47,589.8,0,0,27.9,71,30.6,22.1
2026-06-23T20:30:00+05:30,2026-06-23 20:30:00,0,9.3,18.3,48,0,0,0,4.1,47,589.8,0,0,27.9,71,30.6,22.1
2026-06-23T20:25:00+05:30,2026-06-23 20:25:00,1.1,5.5,18.3,66,0,0,0,4.1,47,589.8,0,0,27.9,71,30.6,22.1
2026-06-23T20:20:00+05:30,2026-06-23 20:20:00,0,1.8,18.3,50,0,0,0,4.1,47,589.8,0,0,28,71,30.8,22.2
2026-06-23T20:15:00+05:30,2026-06-23 20:15:00,0,0,18.3,64,0,0,0,4.1,47,589.8,0,0,28,71,30.8,22.2
2026-06-23T20:10:00+05:30,2026-06-23 20:10:00,0,0,18.3,66,0,0,0,4.1,47,589.8,0,0,28,71,30.8,22.2
2026-06-23T20:05:00+05:30,2026-06-23 20:05:00,0,5.5,18.3,64,0,0,0,4.1,47,589.8,0,0,28,71,30.8,22.2
2026-06-23T20:00:00+05:30,2026-06-23 20:00:00,0,0,18.3,62,0,0,0,4.1,47,589.8,0,0,28.1,71,31,22.3
2026-06-23T19:55:00+05:30,2026-06-23 19:55:00,0,0,18.3,52,0,0,0,4.1,47,589.8,0,0,28.1,71,31,22.3
2026-06-23T19:50:00+05:30,2026-06-23 19:50:00,0,0,18.3,45,0,0,0,4.1,47,589.8,0,0,28.1,71,31,22.3
2026-06-23T19:45:00+05:30,2026-06-23 19:45:00,0,0,18.3,52,0,0,0,4.1,47,589.8,0,0,28.1,71,31,22.3
2026-06-23T19:40:00+05:30,2026-06-23 19:40:00,0,0,18.3,58,0,0,0,4.1,47,589.8,0,0,28.1,71,31,22.3
2026-06-23T19:35:00+05:30,2026-06-23 19:35:00,0,0,18.3,45,0,0,0,4.1,47,589.8,0,0,28.1,71,31,22.3
2026-06-23T19:30:00+05:30,2026-06-23 19:30:00,0,0,18.3,50,0,0,0,4.1,47,589.8,0,0,28.2,71,31.2,22.4
2026-06-23T19:26:00+05:30,2026-06-23 19:26:00,0,0,18.3,53,0,0,0,4.1,47,589.8,0,0,28.2,71,31.2,22.4
2026-06-23T19:20:00+05:30,2026-06-23 19:20:00,0,0,18.3,50,0,0,0,4.1,47,589.8,0,0,28.2,71,31.2,22.4
2026-06-23T19:15:00+05:30,2026-06-23 19:15:00,0,5.5,18.3,49,0,0,0,4.1,47,589.8,0,0,28.2,71,31.2,22.4
2026-06-23T19:10:00+05:30,2026-06-23 19:10:00,0,5.5,18.3,60,0,0,0,4.1,47,589.8,0,0,28.3,71,31.4,22.5
2026-06-23T19:05:00+05:30,2026-06-23 19:05:00,0,5.5,18.3,62,0,0,0,4.1,47,589.8,0,0,28.3,71,31.4,22.5
2026-06-23T19:00:00+05:30,2026-06-23 19:00:00,0,3.5,18.3,55,0,0,0,4.1,47,589.8,0,0,28.3,71,31.4,22.5
2026-06-23T18:55:00+05:30,2026-06-23 18:55:00,1.8,3.5,18.3,72,0,0,0,4.1,47,589.8,0,0,28.3,71,31.4,22.5
2026-06-23T18:50:00+05:30,2026-06-23 18:50:00,0,5.5,18.3,53,0,0,0,4.1,47,589.8,0,0,28.4,71,31.6,22.6
2026-06-23T18:45:00+05:30,2026-06-23 18:45:00,0,0,18.3,52,0,0,0,4.1,47,589.8,0,0,28.4,71,31.6,22.6
2026-06-23T18:40:00+05:30,2026-06-23 18:40:00,0,1.8,18.3,60,0,0,0,4.1,47,589.8,0,0.1,28.4,71,31.6,22.6
2026-06-23T18:35:00+05:30,2026-06-23 18:35:00,0.6,1.8,18.3,58,0,0,0,4.1,47,589.8,0,0.2,28.4,71,31.6,22.6
2026-06-23T18:30:00+05:30,2026-06-23 18:30:00,0,5.5,18.3,54,0,0,0,4.1,47,589.8,0,0.7,28.4,71,31.6,22.6
2026-06-23T18:25:00+05:30,2026-06-23 18:25:00,0,1.8,18.3,52,0,0,0,4.1,47,589.8,0,1.3,28.4,71,31.6,22.6
2026-06-23T18:21:00+05:30,2026-06-23 18:21:00,0,0,18.3,36,0,0,0,4.1,47,589.8,0,2.1,28.5,71,31.8,22.7
2026-06-23T18:15:00+05:30,2026-06-23 18:15:00,0,1.8,18.3,55,0,0,0,4.1,47,589.8,0,3.1,28.5,71,31.8,22.7
2026-06-23T18:10:00+05:30,2026-06-23 18:10:00,0,0,18.3,49,0,0,0,4.1,47,589.8,0,5.5,28.5,70,31.7,22.5
2026-06-23T18:05:00+05:30,2026-06-23 18:05:00,0,5.5,18.3,53,0,0,0,4.1,47,589.8,0,9.3,28.5,70,31.7,22.5
2026-06-23T18:00:00+05:30,2026-06-23 18:00:00,0,9.3,18.3,49,0,0,0,4.1,47,589.8,0,12.9,28.6,71,32.1,22.8
2026-06-23T17:55:00+05:30,2026-06-23 17:55:00,2.1,7.2,18.3,68,0,0,0,4.1,47,589.8,0,17.5,28.7,71,32.3,22.9
2026-06-23T17:50:00+05:30,2026-06-23 17:50:00,0.6,9.3,18.3,60,0,0,0,4.1,47,589.8,0,23.4,28.7,71,32.3,22.9
2026-06-23T17:45:00+05:30,2026-06-23 17:45:00,6.1,7.2,18.3,57,0,0,0,4.1,47,589.8,0,27.6,28.8,71,32.4,23
2026-06-23T17:40:00+05:30,2026-06-23 17:40:00,0,0,18.3,55,0,0,0,4.1,47,589.8,0,30.1,28.8,70,32.2,22.7
2026-06-23T17:35:00+05:30,2026-06-23 17:35:00,0,7.2,18.3,57,0,0,0,4.1,47,589.8,0,37.3,28.8,70,32.2,22.7
2026-06-23T17:30:00+05:30,2026-06-23 17:30:00,0,5.5,18.3,53,0,0,0,4.1,47,589.8,0,32.1,28.8,70,32.2,22.7
2026-06-23T17:25:00+05:30,2026-06-23 17:25:00,2.9,13,18.3,47,0,0,0,4.1,47,589.8,0,47.5,28.8,70,32.2,22.7
2026-06-23T17:20:00+05:30,2026-06-23 17:20:00,0.3,3.5,18.3,101,0,0,0,4.1,47,589.8,0,55.8,28.9,70,32.5,22.8
2026-06-23T17:15:00+05:30,2026-06-23 17:15:00,3.5,9.3,18.3,65,0,0,0,4.1,47,589.8,0,61.6,28.9,70,32.5,22.8
2026-06-23T17:10:00+05:30,2026-06-23 17:10:00,0,0,18.3,59,0,0,0,4.1,47,589.8,0,66.6,28.9,70,32.5,22.8
2026-06-23T17:05:00+05:30,2026-06-23 17:05:00,8.2,11.1,18.3,64,0,0,0,4.1,47,589.8,0,75.3,29,70,32.7,22.9
2026-06-23T17:01:00+05:30,2026-06-23 17:01:00,0,0,18.3,76,0,0,0,4.1,47,589.8,0,84.3,29,70,32.7,22.9
2026-06-23T16:55:00+05:30,2026-06-23 16:55:00,1.4,9.3,18.3,47,0,0,0,4.1,47,589.8,0,96.5,29,69,32.6,22.7
2026-06-23T16:50:00+05:30,2026-06-23 16:50:00,7.2,11.1,18.3,80,0,0,0,4.1,47,589.8,0,91.9,29.1,69,32.8,22.8
2026-06-23T16:45:00+05:30,2026-06-23 16:45:00,1.4,3.5,18.3,60,0,0,0,4.1,47,589.8,0,94.3,29.1,69,32.8,22.8
2026-06-23T16:40:00+05:30,2026-06-23 16:40:00,0,3.5,18.3,73,0,0,0,4.1,47,589.8,1,108.3,29.1,69,32.8,22.8
2026-06-23T16:35:00+05:30,2026-06-23 16:35:00,7.2,9.3,18.3,62,0,0,0,4.1,47,589.8,1,114.6,29.1,69,32.8,22.8
2026-06-23T16:30:00+05:30,2026-06-23 16:30:00,0,7.2,18.3,50,0,0,0,4.1,47,589.8,1,138.7,29.1,69,32.8,22.8
2026-06-23T16:25:00+05:30,2026-06-23 16:25:00,0,0,18.3,51,0,0,0,4.1,47,589.8,1,141.1,29.1,69,32.8,22.8
2026-06-23T16:20:00+05:30,2026-06-23 16:20:00,0,1.8,18.3,53,0,0,0,4.1,47,589.8,1,159.6,29.1,69,32.8,22.8
2026-06-23T16:15:00+05:30,2026-06-23 16:15:00,1.8,7.2,18.3,82,0,4.1,0,4.1,47,589.8,1,171.3,29,69,32.6,22.7
2026-06-23T16:10:00+05:30,2026-06-23 16:10:00,9.3,13,18.3,55,0,4.1,0,4.1,47,589.8,1,175.6,29,69,32.6,22.7
2026-06-23T16:05:00+05:30,2026-06-23 16:05:00,0.3,5.5,18.3,46,0,4.1,0,4.1,47,589.8,1,184.7,29,69,32.6,22.7
2026-06-23T16:00:00+05:30,2026-06-23 16:00:00,7.6,11.1,18.3,76,0,4.1,0,4.1,47,589.8,2,223.8,29,69,32.6,22.7
2026-06-23T15:56:00+05:30,2026-06-23 15:56:00,1.4,1.8,18.3,84,0,4.1,0,4.1,47,589.8,2,260.6,29,69,32.6,22.7
2026-06-23T15:50:00+05:30,2026-06-23 15:50:00,0.3,5.5,18.3,49,0,4.1,0,4.1,47,589.8,2,224.6,29,69,32.6,22.7
2026-06-23T15:45:00+05:30,2026-06-23 15:45:00,6.1,7.2,18.3,71,0,4.1,0,4.1,47,589.8,1,179,29,69,32.6,22.7
2026-06-23T15:40:00+05:30,2026-06-23 15:40:00,4,7.2,18.3,76,0,4.1,0,4.1,47,589.8,2,240,29,69,32.6,22.7
2026-06-23T15:35:00+05:30,2026-06-23 15:35:00,4,11.1,18.3,58,0,4.1,0,4.1,47,589.8,2,245,29,68,32.4,22.5
2026-06-23T15:30:00+05:30,2026-06-23 15:30:00,3.5,18.3,18.3,49,0,4.1,0,4.1,47,589.8,1,194.5,29,69,32.6,22.7
2026-06-23T15:25:00+05:30,2026-06-23 15:25:00,1.4,11.1,18.3,61,0,4.1,0,4.1,47,589.8,2,214.2,29,69,32.6,22.7
2026-06-23T15:20:00+05:30,2026-06-23 15:20:00,1.4,3.5,18.3,77,0,4.1,0,4.1,47,589.8,2,240.1,29,70,32.7,22.9
2026-06-23T15:15:00+05:30,2026-06-23 15:15:00,2.6,11.1,18.3,72,0,4.1,0,4.1,47,589.8,2,243.8,29,70,32.7,22.9
2026-06-23T15:10:00+05:30,2026-06-23 15:10:00,2.9,7.2,18.3,49,0,4.1,0,4.1,47,589.8,2,285.9,28.9,70,32.5,22.8
2026-06-23T15:05:00+05:30,2026-06-23 15:05:00,1.4,5.5,18.3,61,0,4.1,0,4.1,47,589.8,2,253.5,28.9,70,32.5,22.8
2026-06-23T15:00:00+05:30,2026-06-23 15:00:00,1.4,9.3,18.3,49,0,4.1,0,4.1,47,589.8,3,334.5,28.8,69,32.1,22.5
2026-06-23T14:55:00+05:30,2026-06-23 14:55:00,0,3.5,18.3,58,0,4.1,0,4.1,47,589.8,4,441,28.8,69,32.1,22.5
2026-06-23T14:50:00+05:30,2026-06-23 14:50:00,4.7,9.3,18.3,49,0,4.1,0,4.1,47,589.8,2,257.4,28.8,69,32.1,22.5
2026-06-23T14:45:00+05:30,2026-06-23 14:45:00,5.5,18.3,18.3,68,0,4.1,0,4.1,47,589.8,4,434.8,28.7,70,32.1,22.7
2026-06-23T14:40:00+05:30,2026-06-23 14:40:00,5,9.3,16.6,75,0,4.1,0,4.1,47,589.8,3,378.7,28.7,70,32.1,22.7
2026-06-23T14:35:00+05:30,2026-06-23 14:35:00,0,1.8,16.6,40,0,4.1,0,4.1,47,589.8,2,280.6,28.7,70,32.1,22.7
2026-06-23T14:30:00+05:30,2026-06-23 14:30:00,3.2,9.3,16.6,69,0,4.1,0,4.1,47,589.8,3,331.5,28.6,70,31.9,22.6
2026-06-23T14:25:00+05:30,2026-06-23 14:25:00,0,9.3,16.6,65,0,4.1,0,4.1,47,589.8,3,385.3,28.6,70,31.9,22.6
2026-06-23T14:20:00+05:30,2026-06-23 14:20:00,0,3.5,16.6,67,0,4.1,0,4.1,47,589.8,3,346.6,28.6,70,31.9,22.6
2026-06-23T14:15:00+05:30,2026-06-23 14:15:00,2.1,9.3,16.6,65,0,4.1,0,4.1,47,589.8,3,328.6,28.6,70,31.9,22.6
2026-06-23T14:10:00+05:30,2026-06-23 14:10:00,0,7.2,16.6,48,0,4.1,0,4.1,47,589.8,3,329.3,28.6,70,31.9,22.6
2026-06-23T14:05:00+05:30,2026-06-23 14:05:00,0.3,3.5,16.6,70,0,4.1,0,4.1,47,589.8,3,409.6,28.6,70,31.9,22.6
2026-06-23T14:00:00+05:30,2026-06-23 14:00:00,0,7.2,16.6,48,0,4.1,0,4.1,47,589.8,3,369.3,28.6,70,31.9,22.6
2026-06-23T13:55:00+05:30,2026-06-23 13:55:00,2.6,7.2,16.6,74,0,4.1,0,4.1,47,589.8,5,594.4,28.5,71,31.8,22.7
2026-06-23T13:50:00+05:30,2026-06-23 13:50:00,0.3,11.1,16.6,66,0,4.1,0,4.1,47,589.8,4,476.7,28.4,71,31.6,22.6
2026-06-23T13:45:00+05:30,2026-06-23 13:45:00,0.6,5.5,16.6,48,0,4.1,0,4.1,47,589.8,4,440.9,28.4,71,31.6,22.6
