"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Dew Point (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Relative Pressure (hPa)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Indoor Temperature (°C)","Indoor Humidity (%)","Indoor Battery","Absolute Pressure (hPa)","Outdoor Battery","Avg Wind Direction (10 mins) (°)","Avg Wind Speed (10 mins) (km/hr)","Indoor Feels Like (°C)","Indoor Dew Point (°C)"
2025-07-25T14:15:00+05:30,2025-07-25 14:15:00,25.6,26.3,21.7,11.9,14.8,53.3,266,0,0,0,76,95.8,95.8,950.1,79,1,130.5,27.4,75,1,950.1,1,266,8.2,30.1,22.6
2025-07-25T14:11:00+05:30,2025-07-25 14:11:00,25.7,26.4,21.8,4,5.5,53.3,205,0,0,0,76,95.8,95.8,950,79,1,172.6,27.4,75,1,950,1,249,8.2,30.1,22.6
2025-07-25T14:05:00+05:30,2025-07-25 14:05:00,26.2,26.9,21.9,8.7,13,53.3,258,0,0,0,76,95.8,95.8,950.3,77,2,268.5,27.4,75,1,950.3,1,258,6.4,30.1,22.6
2025-07-25T14:00:00+05:30,2025-07-25 14:00:00,25.9,26.6,22,6.4,9.3,53.3,251,0,0,0,76,95.8,95.8,950.4,79,2,284.6,27.4,75,1,950.4,1,251,8.7,30.1,22.6
2025-07-25T13:55:00+05:30,2025-07-25 13:55:00,25.8,26.5,21.9,8.7,14.8,53.3,221,0,0,0,76,95.8,95.8,949.9,79,3,308.4,27.4,75,1,949.9,1,257,8.7,30.1,22.6
2025-07-25T13:50:00+05:30,2025-07-25 13:50:00,26.1,26.8,22,4,5.5,53.3,206,0,0,0,76,95.8,95.8,950.2,78,2,268.9,27.4,75,1,950.2,1,236,6.4,30.1,22.6
2025-07-25T13:45:00+05:30,2025-07-25 13:45:00,26,26.7,21.9,2.1,3.5,53.3,186,0,0,0,76,95.8,95.8,950.7,78,3,325.8,27.3,75,1,950.7,1,220,6.1,29.8,22.4
2025-07-25T13:40:00+05:30,2025-07-25 13:40:00,25.7,26.4,21.8,13,18.3,53.3,262,0,0,0,76,95.8,95.8,950.6,79,2,245.9,27.3,75,1,950.6,1,220,6.1,29.8,22.4
2025-07-25T13:35:00+05:30,2025-07-25 13:35:00,25.6,26.3,21.7,6.1,11.1,53.3,220,0,0,0,76,95.8,95.8,950.5,79,1,151.8,27.3,75,1,950.5,1,68,11.1,29.8,22.4
2025-07-25T13:30:00+05:30,2025-07-25 13:30:00,25.5,26.2,21.6,11.1,13,53.3,68,0,0,0,76,95.8,95.8,950.2,79,1,164.3,27.3,75,1,950.2,1,68,11.1,29.8,22.4
2025-07-25T13:25:00+05:30,2025-07-25 13:25:00,25.5,26.2,21.6,11.1,13,53.3,68,0,0,0,76,95.8,95.8,950.4,79,1,164.3,27.4,75,1,950.4,1,68,11.1,30.1,22.6
2025-07-25T13:20:00+05:30,2025-07-25 13:20:00,25.5,26.2,21.6,11.1,13,53.3,68,0,0,0,76,95.8,95.8,950.5,79,1,164.3,27.4,75,1,950.5,1,286,15.1,30.1,22.6
2025-07-25T13:15:00+05:30,2025-07-25 13:15:00,26.1,26.8,21.8,15.1,20.1,53.3,286,0,0,0,76,95.8,95.8,950.6,77,2,225.1,27.3,75,1,950.6,1,286,14.3,29.8,22.4
2025-07-25T13:10:00+05:30,2025-07-25 13:10:00,25.8,26.4,21.4,5.5,7.2,53.3,195,0,0,0,76,95.8,95.8,950.5,77,3,363.9,27.3,75,1,950.5,1,237,9.7,29.8,22.4
2025-07-25T13:05:00+05:30,2025-07-25 13:05:00,26.3,26.9,21.5,14.3,21.9,53.3,237,0,0,0,76,95.8,95.8,950.6,75,3,343.5,27.3,75,1,950.6,1,270,8.7,29.8,22.4
2025-07-25T13:00:00+05:30,2025-07-25 13:00:00,26.3,26.9,21.7,8.7,11.1,53.3,11,0,0,0,76,95.8,95.8,950.6,76,5,556.5,27.3,75,1,950.6,1,276,8.7,29.8,22.4
2025-07-25T12:55:00+05:30,2025-07-25 12:55:00,26,26.6,21.4,10.5,13,53.3,285,0,0,0,76,95.8,95.8,950.6,76,5,512.7,27.2,74,1,950.6,1,285,10.5,29.6,22.2
2025-07-25T12:50:00+05:30,2025-07-25 12:50:00,25.7,26.4,21.4,6.1,9.3,53.3,234,0,0,0,76,95.8,95.8,950.9,77,4,458,27.2,74,1,950.9,1,199,11.6,29.6,22.2
2025-07-25T12:45:00+05:30,2025-07-25 12:45:00,26.1,26.8,21.5,9.3,13,53.3,190,0,0,0,76,95.8,95.8,951,76,5,517.5,27.2,75,1,951,1,190,10.1,29.7,22.4
2025-07-25T12:40:00+05:30,2025-07-25 12:40:00,26,26.6,21.2,7.2,7.2,53.3,198,0,0,0,76,95.8,95.8,950.9,75,4,496.7,27.2,75,1,950.9,1,191,10.8,29.7,22.4
2025-07-25T12:35:00+05:30,2025-07-25 12:35:00,25.6,26.2,21.3,6.1,7.2,53.3,103,0,0,0,76,95.8,95.8,950.9,77,3,327.5,27.2,75,1,950.9,1,295,7.9,29.7,22.4
2025-07-25T12:30:00+05:30,2025-07-25 12:30:00,25.6,26.2,21.1,15.4,18.3,53.3,265,0,0,0,76,95.8,95.8,951.1,76,4,457.2,27.2,74,1,951.1,1,297,7.2,29.6,22.2
2025-07-25T12:25:00+05:30,2025-07-25 12:25:00,25.9,26.5,21.5,7.2,7.2,53.3,297,0,0,0,76,95.8,95.8,951.1,77,3,360.4,27.2,74,1,951.1,1,240,23,29.6,22.2
2025-07-25T12:20:00+05:30,2025-07-25 12:20:00,25,25.6,20.9,23,29.5,53.3,240,0,0,0,76,95.8,95.8,951.1,78,8,920.5,27.2,75,1,951.1,1,240,23,29.7,22.4
2025-07-25T12:15:00+05:30,2025-07-25 12:15:00,25,25.6,20.9,23,29.5,53.3,240,0,0,0,76,95.8,95.8,951,78,8,920.5,27.2,75,1,951,1,224,12.2,29.7,22.4
2025-07-25T12:10:00+05:30,2025-07-25 12:10:00,25.6,26.2,21.3,12.2,20.1,53.3,224,0,0,0,76,95.8,95.8,951.1,77,3,337,27.1,75,1,951.1,1,224,12.2,29.5,22.3
2025-07-25T12:05:00+05:30,2025-07-25 12:05:00,25.6,26.2,21.3,12.2,20.1,53.3,224,0,0,0,76,95.8,95.8,951.4,77,3,337,27.2,73,1,951.4,1,272,12.2,29.5,21.9
2025-07-25T12:00:00+05:30,2025-07-25 12:00:00,25.5,26.1,21.2,10.1,13,53.3,293,0,0,0,76,95.8,95.8,951.4,77,3,344,27.2,75,1,951.4,1,272,10.1,29.7,22.4
2025-07-25T11:55:00+05:30,2025-07-25 11:55:00,26.1,26.7,21.1,10.1,13,53.3,296,0,0,0,76,95.8,95.8,951.4,74,2,265.5,27.2,75,1,951.4,1,196,8.2,29.7,22.4
2025-07-25T11:50:00+05:30,2025-07-25 11:50:00,25.7,26.3,20.9,6.1,13,53.3,191,0,0,0,76,95.8,95.8,951.5,75,5,552.6,27.1,75,1,951.5,1,191,9.3,29.5,22.3
2025-07-25T11:45:00+05:30,2025-07-25 11:45:00,25.7,26.3,20.9,12.2,14.8,53.3,280,0,0,0,76,95.8,95.8,951.4,75,5,613.8,27.1,75,1,951.4,1,280,11.9,29.5,22.3
2025-07-25T11:40:00+05:30,2025-07-25 11:40:00,25.6,26.2,20.8,11.9,16.6,53.3,272,0,0,0,76,95.8,95.8,951.5,75,4,432,27.1,75,1,951.5,1,272,11.9,29.5,22.3
2025-07-25T11:35:00+05:30,2025-07-25 11:35:00,25.6,26.2,20.6,9.7,13,53.3,292,0,0,0,76,95.8,95.8,951.6,74,4,434.7,27.1,76,1,951.6,1,251,11.9,29.6,22.5
2025-07-25T11:30:00+05:30,2025-07-25 11:30:00,25.4,26,20.8,14.3,16.6,53.3,253,0,0,0,76,95.8,95.8,951.5,76,4,480.2,27.1,76,1,951.5,1,221,10.5,29.6,22.5
2025-07-25T11:25:00+05:30,2025-07-25 11:25:00,25.5,26.1,20.9,10.5,13,53.3,187,0,0,0,76,95.8,95.8,951.8,76,3,359.5,27.1,75,1,951.8,1,187,10.1,29.5,22.3
2025-07-25T11:20:00+05:30,2025-07-25 11:20:00,25.3,25.9,20.9,6.1,7.2,53.3,188,0,0,0,76,95.8,95.8,951.5,77,2,300.6,27.2,76,1,951.5,1,299,10.1,29.8,22.6
2025-07-25T11:15:00+05:30,2025-07-25 11:15:00,25.4,26,21.1,10.1,14.8,53.3,187,0,0,0,76,95.8,95.8,951.6,77,2,248.9,27.2,76,1,951.6,1,187,13,29.8,22.6
2025-07-25T11:10:00+05:30,2025-07-25 11:10:00,25.5,26.1,20.9,13,16.6,53.3,221,0,0,0,76,95.8,95.8,951.5,76,2,246.4,27.1,76,1,951.5,1,213,13,29.6,22.5
2025-07-25T11:05:00+05:30,2025-07-25 11:05:00,25.4,26,20.8,19.5,23.8,53.3,213,0,0,0,76,95.8,95.8,951.8,76,6,651.6,27.1,76,1,951.8,1,199,14.3,29.6,22.5
2025-07-25T11:00:00+05:30,2025-07-25 11:00:00,25.4,26,21.1,11.9,16.6,53.3,307,0,0,0,76,95.8,95.8,951.9,77,3,310.1,27.1,76,1,951.9,1,199,14.8,29.6,22.5
2025-07-25T10:55:00+05:30,2025-07-25 10:55:00,25.6,26.3,21.5,16.9,25.6,53.3,186,0,0,0,76,95.8,95.8,951.7,78,3,400.8,27.1,76,1,951.7,1,255,13.7,29.6,22.5
2025-07-25T10:50:00+05:30,2025-07-25 10:50:00,25.6,26.3,21.5,23,34.9,53.3,233,0,0,0,76,95.8,95.8,951.7,78,5,581.7,27.1,75,1,951.7,1,195,13.7,29.5,22.3
2025-07-25T10:45:00+05:30,2025-07-25 10:45:00,25.7,26.4,21.6,30.9,34.9,42.2,251,0,0,0,76,95.8,95.8,951.8,78,5,575.6,27.1,76,1,951.8,1,251,19.5,29.6,22.5
2025-07-25T10:40:00+05:30,2025-07-25 10:40:00,25.5,26.1,21.4,21.9,27.7,42.2,195,0,0,0,76,95.8,95.8,951.7,78,3,386.5,27.1,76,1,951.7,1,257,16.3,29.6,22.5
2025-07-25T10:35:00+05:30,2025-07-25 10:35:00,25.6,26.3,21.5,22.4,34.9,42.2,251,0,0,0,76,95.8,95.8,951.5,78,4,461.1,27.1,76,1,951.5,1,256,13,29.6,22.5
2025-07-25T10:30:00+05:30,2025-07-25 10:30:00,25.5,26.1,21.4,22.4,29.5,42.2,279,0,0,0,76,95.8,95.8,951.4,78,3,346.6,27.1,76,1,951.4,1,211,13,29.6,22.5
2025-07-25T10:25:00+05:30,2025-07-25 10:25:00,25.5,26.1,21.4,11.6,16.6,42.2,247,0,0,0,76,95.8,95.8,951.7,78,3,355.3,27.1,76,1,951.7,1,219,14.3,29.6,22.5
2025-07-25T10:20:00+05:30,2025-07-25 10:20:00,25.9,26.5,21.5,14.8,16.6,42.2,232,0,0,0,76,95.8,95.8,951.7,77,3,407.3,27,76,1,951.7,1,220,13,29.4,22.4
2025-07-25T10:15:00+05:30,2025-07-25 10:15:00,25.7,26.3,21.2,9.7,13,42.2,220,0,0,0,76,95.8,95.8,951.6,76,6,638.1,27,76,1,951.6,1,220,11.9,29.4,22.4
2025-07-25T10:10:00+05:30,2025-07-25 10:10:00,26.4,27,21.6,15.8,20.1,42.2,210,0,0,0,76,95.8,95.8,951.6,75,3,321,27,76,1,951.6,1,208,8.2,29.4,22.4
2025-07-25T10:05:00+05:30,2025-07-25 10:05:00,26.6,27.2,21.4,8.2,11.1,42.2,248,0,0,0,76,95.8,95.8,951.5,73,6,685.8,26.9,76,1,951.5,1,158,7.9,29.2,22.3
2025-07-25T10:00:00+05:30,2025-07-25 10:00:00,26.6,27.2,21.4,18.7,23.8,42.2,288,0,0,0,76,95.8,95.8,951.7,73,5,526.5,26.9,76,1,951.7,1,194,5,29.2,22.3
2025-07-25T09:55:00+05:30,2025-07-25 09:55:00,26.2,26.8,21.2,4.3,7.2,42.2,188,0,0,0,76,95.8,95.8,951.4,74,5,553.5,26.8,76,1,951.4,1,214,7.9,28.9,22.2
2025-07-25T09:50:00+05:30,2025-07-25 09:50:00,25.9,26.5,20.9,5.5,7.2,42.2,220,0,0,0,76,95.8,95.8,951.4,74,6,676.6,26.8,76,1,951.4,1,228,14,28.9,22.2
2025-07-25T09:45:00+05:30,2025-07-25 09:45:00,25.6,26.2,20.8,14,18.3,42.2,243,0,0,0,76,95.8,95.8,951.4,75,6,617.7,26.7,76,1,951.4,1,201,12.2,28.8,22.1
2025-07-25T09:40:00+05:30,2025-07-25 09:40:00,25.5,26.1,20.9,6.9,9.3,42.2,162,0,0,0,76,95.8,95.8,951.4,76,3,344.4,26.7,76,1,951.4,1,267,9,28.8,22.1
2025-07-25T09:35:00+05:30,2025-07-25 09:35:00,25.4,25.9,20.6,13.4,20.1,42.2,192,0,0,0,76,95.8,95.8,951.5,75,2,294.9,26.7,76,1,951.5,1,273,14.3,28.8,22.1
2025-07-25T09:30:00+05:30,2025-07-25 09:30:00,25.7,26.3,20.7,18,23.8,42.2,279,0,0,0,76,95.8,95.8,951.6,74,2,212.5,26.7,76,1,951.6,1,270,15.1,28.8,22.1
2025-07-25T09:25:00+05:30,2025-07-25 09:25:00,25.9,26.5,21.1,7.2,11.1,42.2,321,0,0,0,76,95.8,95.8,951.8,75,1,199.5,26.7,76,1,951.8,1,270,15.1,28.8,22.1
2025-07-25T09:20:00+05:30,2025-07-25 09:20:00,25.7,26.3,20.9,16.9,20.1,42.2,269,0,0,0,76,95.8,95.8,951.5,75,5,570.8,26.7,76,1,951.5,1,217,15.4,28.8,22.1
2025-07-25T09:15:00+05:30,2025-07-25 09:15:00,25.6,26.2,21.3,12.2,16.6,42.2,240,0,0,0,76,95.8,95.8,951.6,77,5,551.4,26.6,76,1,951.6,1,232,12.2,27.3,22
2025-07-25T09:10:00+05:30,2025-07-25 09:10:00,25.5,26.1,21.2,9.3,13,42.2,260,0,0,0,76,95.8,95.8,951.7,77,2,294.1,26.5,76,1,951.7,1,237,7.6,27.2,21.9
2025-07-25T09:05:00+05:30,2025-07-25 09:05:00,25.9,26.5,21.3,4,5.5,42.2,246,0,0,0,76,95.8,95.8,951.2,76,2,293.6,26.5,76,1,951.2,1,252,9.7,27.2,21.9
2025-07-25T09:00:00+05:30,2025-07-25 09:00:00,25.6,26.2,20.8,11.1,14.8,42.2,209,0,0,0,76,95.8,95.8,951.5,75,5,518.3,26.5,76,1,951.5,1,256,9.3,27.2,21.9
2025-07-25T08:55:00+05:30,2025-07-25 08:55:00,25.6,26.2,21.1,5,7.2,42.2,184,0,0,0,76,95.8,95.8,951.2,76,6,689.2,26.4,76,1,951.2,1,208,7.6,27.1,21.8
2025-07-25T08:50:00+05:30,2025-07-25 08:50:00,25.2,25.8,20.9,7.2,7.2,42.2,208,0,0,0,76,95.8,95.8,951.4,77,5,573.4,26.4,76,1,951.4,1,208,8.2,27.1,21.8
2025-07-25T08:45:00+05:30,2025-07-25 08:45:00,24.9,25.5,20.8,7.2,13,42.2,219,0,0,0,76,95.8,95.8,951,78,4,432,26.4,76,1,951,1,210,7.2,27.1,21.8
2025-07-25T08:40:00+05:30,2025-07-25 08:40:00,24.7,25.3,20.6,6.4,13,42.2,197,0,0,0,76,95.8,95.8,951.1,78,3,328.7,26.3,76,1,951.1,1,284,6.4,26.9,21.7
2025-07-25T08:35:00+05:30,2025-07-25 08:35:00,24.6,25.2,20.7,4.7,5.5,42.2,231,0,0,0,76,95.8,95.8,951,79,2,216.9,26.3,76,1,951,1,191,6.4,26.9,21.7
2025-07-25T08:30:00+05:30,2025-07-25 08:30:00,24.4,24.9,20.5,10.8,13,42.2,205,0,0,0,76,95.8,95.8,950.9,79,1,193.9,26.3,76,1,950.9,1,198,7.9,26.9,21.7
2025-07-25T08:25:00+05:30,2025-07-25 08:25:00,24.4,24.9,20.5,9.7,11.1,42.2,240,0,0,0,76,95.8,95.8,950.9,79,1,155.7,26.3,76,1,950.9,1,274,11.1,26.9,21.7
2025-07-25T08:22:00+05:30,2025-07-25 08:22:00,24.5,25.1,20.6,12.2,14.8,42.2,328,0,0,0,76,95.8,95.8,951.1,79,1,145.2,26.3,76,1,951.1,1,203,13,26.9,21.7
2025-07-25T08:15:00+05:30,2025-07-25 08:15:00,24.5,25,20.4,18,23.8,42.2,277,0,0,0,76,95.8,95.8,950.9,78,1,124.4,26.3,76,1,950.9,1,263,10.5,26.9,21.7
2025-07-25T08:10:00+05:30,2025-07-25 08:10:00,24.6,25.2,20.5,9.3,14.8,23.8,295,0,0,0,76,95.8,95.8,950.9,78,1,137,26.2,76,1,950.9,1,272,9.3,26.9,21.7
2025-07-25T08:05:00+05:30,2025-07-25 08:05:00,24.4,24.9,20.5,6.1,9.3,23.8,231,0,0,0,76,95.8,95.8,950.7,79,1,172.6,26.2,76,1,950.7,1,289,7.2,26.9,21.7
2025-07-25T08:00:00+05:30,2025-07-25 08:00:00,24.5,25,20.4,10.8,13,23.8,280,0,0,0,76,95.8,95.8,950.9,78,1,160,26.2,76,1,950.9,1,280,7.9,26.9,21.7
2025-07-25T07:55:00+05:30,2025-07-25 07:55:00,24.5,25,20.4,7.9,9.3,23.8,221,0,0,0,76,95.8,95.8,950.9,78,1,136.7,26.2,76,1,950.9,1,187,7.9,26.9,21.7
2025-07-25T07:50:00+05:30,2025-07-25 07:50:00,24.4,24.9,20.5,6.4,7.2,20.1,288,0,0,0,76,95.8,95.8,950.8,79,1,142.6,26.2,76,1,950.8,1,187,5.8,26.9,21.7
2025-07-25T07:45:00+05:30,2025-07-25 07:45:00,24.6,25.2,20.7,4.3,5.5,20.1,187,0,0,0,76,95.8,95.8,950.8,79,1,119.6,26.2,76,1,950.8,1,270,5.8,26.9,21.7
2025-07-25T07:40:00+05:30,2025-07-25 07:40:00,24.5,25.1,20.8,5.8,9.3,20.1,270,0,0,0,76,95.8,95.8,950.6,80,1,140.1,26.2,76,1,950.6,1,270,7.2,26.9,21.7
2025-07-25T07:35:00+05:30,2025-07-25 07:35:00,24.6,25.2,20.7,6.4,7.2,20.1,239,0,0,0,76,95.8,95.8,950.9,79,1,179.6,26.1,76,1,950.9,1,188,6.4,26.8,21.6
2025-07-25T07:30:00+05:30,2025-07-25 07:30:00,24.4,24.9,20.3,10.5,13,20.1,278,0,0,0,76,95.8,95.8,950.7,78,1,193.1,26.1,77,1,950.7,1,188,6.1,26.8,21.8
2025-07-25T07:25:00+05:30,2025-07-25 07:25:00,24.4,24.9,20.5,6.1,7.2,20.1,270,0,0,0,76,95.8,95.8,950.8,79,1,150.5,26.1,77,1,950.8,1,279,6.4,26.8,21.8
2025-07-25T07:20:00+05:30,2025-07-25 07:20:00,24.3,24.8,20.4,6.9,9.3,16.6,253,0,0,0,76,95.8,95.8,950.7,79,1,149.1,26.1,77,1,950.7,1,256,6.9,26.8,21.8
2025-07-25T07:15:00+05:30,2025-07-25 07:15:00,24.3,24.9,20.6,4.7,5.5,16.6,216,0,0,0,76,95.8,95.8,950.6,80,1,111.8,26,77,1,950.6,1,264,7.2,26.7,21.7
2025-07-25T07:10:00+05:30,2025-07-25 07:10:00,24.1,24.6,20.2,9.3,11.1,16.6,211,0,0,0,76,95.8,95.8,950.6,79,0,96.7,26,77,1,950.6,1,285,6.9,26.7,21.7
2025-07-25T07:05:00+05:30,2025-07-25 07:05:00,24.1,24.7,20.4,2.9,3.5,16.6,195,0,0,0,76,95.8,95.8,950.4,80,0,95.4,26,77,1,950.4,1,220,6.4,26.7,21.7
2025-07-25T07:00:00+05:30,2025-07-25 07:00:00,24.1,24.7,20.4,6.9,7.2,16.6,229,0,0,0,76,95.8,95.8,950.6,80,0,93.2,26,77,1,950.6,1,187,4.3,26.7,21.7
2025-07-25T06:55:00+05:30,2025-07-25 06:55:00,23.8,24.3,20.3,7.9,11.1,16.6,239,0,0,0,76,95.8,95.8,950.5,81,0,93.2,25.9,77,1,950.5,1,192,3.5,26.6,21.6
2025-07-25T06:50:00+05:30,2025-07-25 06:50:00,23.7,24.3,20.3,4.3,5.5,16.6,279,0,0,0,76,95.8,95.8,950.3,81,0,74.5,25.9,77,1,950.3,1,193,4.7,26.6,21.6
2025-07-25T06:45:00+05:30,2025-07-25 06:45:00,23.7,24.3,20.5,1.8,1.8,16.6,179,0,0,0,76,95.8,95.8,950.3,82,0,63.7,25.9,77,1,950.3,1,184,4.7,26.6,21.6
2025-07-25T06:40:00+05:30,2025-07-25 06:40:00,23.6,24.1,20.2,8.7,11.1,16.6,225,0,0,0,76,95.8,95.8,950.3,81,0,53.7,25.9,77,1,950.3,1,277,3.5,26.6,21.6
2025-07-25T06:35:00+05:30,2025-07-25 06:35:00,23.5,24,20.2,2.6,3.5,16.6,208,0,0,0,76,95.8,95.8,950.2,82,0,43.3,25.9,77,1,950.2,1,202,3.5,26.6,21.6
2025-07-25T06:30:00+05:30,2025-07-25 06:30:00,23.6,24.2,20.4,5,5.5,16.6,246,0,0,0,76,95.8,95.8,950.2,82,0,32.9,25.8,77,1,950.2,1,220,6.1,26.4,21.4
2025-07-25T06:25:00+05:30,2025-07-25 06:25:00,23.5,24,20.2,5.5,9.3,16.6,229,0,0,0,76,95.8,95.8,950.1,82,0,26.4,25.9,77,1,950.1,1,221,5.8,26.6,21.6
2025-07-25T06:20:00+05:30,2025-07-25 06:20:00,23.4,23.9,20.1,5.5,9.3,16.6,183,0,0,0,76,95.8,95.8,949.9,82,0,19.1,25.9,77,1,949.9,1,223,6.4,26.6,21.6
2025-07-25T06:15:00+05:30,2025-07-25 06:15:00,23.5,24,20.2,3.5,3.5,16.6,227,0,0,0,76,95.8,95.8,949.9,82,0,11.6,25.9,77,1,949.9,1,190,6.9,26.6,21.6
2025-07-25T06:10:00+05:30,2025-07-25 06:10:00,23.3,23.8,20.2,5,9.3,16.6,186,0,0,0,76,95.8,95.8,949.9,83,0,6,25.8,77,1,949.9,1,186,4,26.4,21.4
2025-07-25T06:05:00+05:30,2025-07-25 06:05:00,23.4,24,20.3,2.1,3.5,5.5,180,0,0,0,76,95.8,95.8,949.5,83,0,2.1,25.9,77,1,949.5,1,197,4,26.6,21.6
2025-07-25T06:00:00+05:30,2025-07-25 06:00:00,23.4,23.9,20.1,7.2,9.3,58.7,222,0,31.8,0,76,95.8,95.8,949.6,82,0,0,25.8,77,1,949.6,1,204,7.2,26.4,21.4
2025-07-25T05:55:00+05:30,2025-07-25 05:55:00,23.3,23.8,20.2,7.2,9.3,58.7,250,0,31.8,0,76,95.8,95.8,949.4,83,0,0,25.8,77,1,949.4,1,211,7.2,26.4,21.4
2025-07-25T05:50:00+05:30,2025-07-25 05:50:00,23.4,23.9,20.1,6.9,9.3,58.7,194,0,31.8,0,76,95.8,95.8,949.5,82,0,0,25.8,77,1,949.5,1,250,7.9,26.4,21.4
2025-07-25T05:45:00+05:30,2025-07-25 05:45:00,23.4,23.9,20.1,9,14.8,58.7,256,0,31.8,0,76,95.8,95.8,949.4,82,0,0,25.8,77,1,949.4,1,182,3.5,26.4,21.4
2025-07-25T05:40:00+05:30,2025-07-25 05:40:00,23.3,23.8,20.2,4.7,7.2,58.7,217,0,31.8,0,76,95.8,95.8,949.2,83,0,0,25.8,77,1,949.2,1,199,2.6,26.4,21.4
2025-07-25T05:35:00+05:30,2025-07-25 05:35:00,23.3,23.8,20.2,4,5.5,58.7,218,0,31.8,0,76,95.8,95.8,949.4,83,0,0,25.8,77,1,949.4,1,202,3.5,26.4,21.4
2025-07-25T05:30:00+05:30,2025-07-25 05:30:00,23.2,23.8,20.2,0.3,1.8,58.7,181,0,31.8,0,76,95.8,95.8,949.4,83,0,0,25.8,77,1,949.4,1,184,3.2,26.4,21.4
2025-07-25T05:25:00+05:30,2025-07-25 05:25:00,23.2,23.8,20.4,1.8,3.5,58.7,178,0,31.8,0,76,95.8,95.8,949.1,84,0,0,25.8,77,1,949.1,1,210,5,26.4,21.4
2025-07-25T05:20:00+05:30,2025-07-25 05:20:00,23.3,23.8,20.2,5,13,58.7,216,0,31.8,0,76,95.8,95.8,949.2,83,0,0,25.8,77,1,949.2,1,196,6.4,26.4,21.4
2025-07-25T05:15:00+05:30,2025-07-25 05:15:00,23.3,23.8,20.2,9.7,13,58.7,202,0,31.8,0,76,95.8,95.8,949.3,83,0,0,25.8,77,1,949.3,1,202,9.7,26.4,21.4
2025-07-25T05:10:00+05:30,2025-07-25 05:10:00,23.3,23.8,20.2,14.3,25.6,58.7,255,0,31.8,0,76,95.8,95.8,949.4,83,0,0,25.8,77,1,949.4,1,233,14.3,26.4,21.4
2025-07-25T05:05:00+05:30,2025-07-25 05:05:00,23.2,23.8,20.2,16.9,21.9,58.7,237,0,31.8,0,76,95.8,95.8,949.1,83,0,0,25.7,77,1,949.1,1,196,11.9,26.3,21.4
2025-07-25T05:00:00+05:30,2025-07-25 05:00:00,23.1,23.7,20.3,13.4,14.8,58.7,222,0,31.8,0,76,95.8,95.8,949,84,0,0,25.8,77,1,949,1,207,10.8,26.4,21.4
2025-07-25T04:55:00+05:30,2025-07-25 04:55:00,23.2,23.8,20.4,4.3,5.5,58.7,175,0,31.8,0,76,95.8,95.8,949.2,84,0,0,25.7,77,1,949.2,1,200,10.8,26.3,21.4
2025-07-25T04:50:00+05:30,2025-07-25 04:50:00,23.2,23.8,20.4,11.6,14.8,58.7,199,0,31.8,0,76,95.8,95.8,949.4,84,0,0,25.7,77,1,949.4,1,228,9.7,26.3,21.4
2025-07-25T04:45:00+05:30,2025-07-25 04:45:00,23.2,23.8,20.2,7.9,14.8,58.7,243,0,31.8,0,76,95.8,95.8,949.3,83,0,0,25.7,77,1,949.3,1,223,6.4,26.3,21.4
2025-07-25T04:40:00+05:30,2025-07-25 04:40:00,23,23.5,20.1,7.6,9.3,58.7,229,0,31.8,0,76,95.8,95.8,948.9,84,0,0,25.7,77,1,948.9,1,223,5,26.3,21.4
2025-07-25T04:35:00+05:30,2025-07-25 04:35:00,22.9,23.5,20.2,9,16.6,58.7,273,0,31.8,0,76,95.8,95.8,948.9,85,0,0,25.7,77,1,948.9,1,224,5.5,26.3,21.4
2025-07-25T04:30:00+05:30,2025-07-25 04:30:00,22.9,23.5,20.2,5.5,7.2,58.7,277,0,31.8,0,76,95.8,95.8,948.9,85,0,0,25.7,77,1,948.9,1,274,6.4,26.3,21.4
2025-07-25T04:25:00+05:30,2025-07-25 04:25:00,23,23.6,20.3,12.2,14.8,58.7,247,0,31.8,0,76,95.8,95.8,948.8,85,0,0,25.7,77,1,948.8,1,274,7.2,26.3,21.4
2025-07-25T04:20:00+05:30,2025-07-25 04:20:00,22.9,23.5,20.4,7.2,11.1,58.7,263,0,31.8,0,76,95.8,95.8,948.7,86,0,0,25.8,77,1,948.7,1,215,10.5,26.4,21.4
2025-07-25T04:15:00+05:30,2025-07-25 04:15:00,22.8,23.4,20.3,20.6,23.8,58.7,215,0,31.8,0,76,95.8,95.8,948.7,86,0,0,25.8,77,1,948.7,1,215,11.1,26.4,21.4
2025-07-25T04:10:00+05:30,2025-07-25 04:10:00,22.8,23.4,20.5,8.7,13,58.7,220,0,31.8,0,76,95.8,95.8,948.8,87,0,0,25.8,77,1,948.8,1,247,9,26.4,21.4
2025-07-25T04:05:00+05:30,2025-07-25 04:05:00,22.7,23.3,20.4,4.3,5.5,58.7,178,0,31.8,0,76,95.8,95.8,948.9,87,0,0,25.8,77,1,948.9,1,195,9.3,26.4,21.4
