"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Dew Point (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","PM2.5 Outdoor (µg/m^3)","PM2.5 Outdoor 24 Hour Average (µg/m^3)","Sensor 4 Temperature (°C)","Sensor 4 Humidity (%)","Outdoor Battery","Avg Wind Direction (10 mins) (°)","Avg Wind Speed (10 mins) (km/hr)","Sensor 4 Battery","PM2.5 Outdoor","PM2.5 Outdoor 24 Hour Average","PM2.5 Outdoor Battery","CO2 battery","Sensor 4 Feels Like (°C)","Sensor 4 Dew Point (°C)"
2026-01-29T16:00:00+05:30,2026-01-29 16:00:00,27.1,28.9,20.7,0,3.5,13,324,0,0,0,0.3,49.2,49.2,68,0,82.6,,,27.1,67,1,354,0.6,1,,,,1,28.8,20.4
2026-01-29T15:55:00+05:30,2026-01-29 15:55:00,27.3,29.1,20.8,3.5,7.2,13,95,0,0,0,0.3,49.2,49.2,68,1,107.9,,,27.2,67,1,317,0.6,1,,,,1,28.9,20.6
2026-01-29T15:50:00+05:30,2026-01-29 15:50:00,27.1,29,20.9,0,3.5,13,317,0,0,0,0.3,49.2,49.2,69,0,80,,,27.2,67,1,355,1.1,1,,,,1,28.9,20.6
2026-01-29T15:45:00+05:30,2026-01-29 15:45:00,27.3,29.1,20.8,0.6,5.5,13,2,0,0,0,0.3,49.2,49.2,68,0,98.9,,,27.3,66,1,346,0.6,1,,,,1,28.9,20.3
2026-01-29T15:40:00+05:30,2026-01-29 15:40:00,27.7,29.8,21,1.4,3.5,13,21,0,0,0,0.3,49.2,49.2,67,1,102.9,,,27.3,66,1,356,0.3,1,,,,1,28.9,20.3
2026-01-29T15:36:00+05:30,2026-01-29 15:36:00,27.6,29.6,20.9,0,3.5,13,341,0,0,0,0.3,49.2,49.2,67,1,108.6,,,27.4,66,1,332,0,1,,,,1,29.1,20.4
2026-01-29T15:30:00+05:30,2026-01-29 15:30:00,27.7,29.7,20.8,0,0,13,313,0,0,0,0.3,49.2,49.2,66,0,95.9,,,27.4,66,1,317,0,1,,,,1,29.1,20.4
2026-01-29T15:25:00+05:30,2026-01-29 15:25:00,27.9,30,20.9,2.1,3.5,13,235,0,0,0,0.3,49.2,49.2,66,1,103.7,,,27.4,66,1,18,0.3,1,,,,1,29.1,20.4
2026-01-29T15:20:00+05:30,2026-01-29 15:20:00,27.7,29.7,20.8,0,1.8,13,18,0,0,0,0.3,49.2,49.2,66,1,128.9,,,27.4,66,1,19,0,1,,,,1,29.1,20.4
2026-01-29T15:15:00+05:30,2026-01-29 15:15:00,27.7,29.6,20.5,0.3,1.8,13,68,0,0,0,0.3,49.2,49.2,65,1,125.3,,,27.5,66,1,15,0,1,,,,1,29.3,20.6
2026-01-29T15:10:00+05:30,2026-01-29 15:10:00,27.6,29.4,20.4,3.2,3.5,13,95,0,0,0,0.3,49.2,49.2,65,1,128.4,,,27.5,65,1,15,2.1,1,,,,1,29.2,20.3
2026-01-29T15:05:00+05:30,2026-01-29 15:05:00,27.6,29.5,20.7,4,13,13,327,0,0,0,0.3,49.2,49.2,66,1,111.3,,,27.5,65,1,327,2.6,1,,,,1,29.2,20.3
2026-01-29T15:00:00+05:30,2026-01-29 15:00:00,28.1,30.1,20.6,2.1,9.3,13,274,0,0,0,0.3,49.2,49.2,64,1,131.6,,,27.5,65,1,320,2.1,1,,,,1,29.2,20.3
2026-01-29T14:55:00+05:30,2026-01-29 14:55:00,28.5,30.8,21,2.1,7.2,13,54,0,0,0,0.3,49.2,49.2,64,1,154.8,,,27.6,65,1,7,1.4,1,,,,1,29.4,20.4
2026-01-29T14:50:00+05:30,2026-01-29 14:50:00,28.6,30.8,20.9,0.6,3.5,13,341,0,0,0,0.3,49.2,49.2,63,1,160,,,27.6,65,1,13,1.1,1,,,,1,29.4,20.4
2026-01-29T14:45:00+05:30,2026-01-29 14:45:00,28.6,30.8,20.9,1.1,5.5,13,6,0,0,0,0.3,49.2,49.2,63,1,176.1,,,27.6,65,1,358,0.6,1,,,,1,29.4,20.4
2026-01-29T14:40:00+05:30,2026-01-29 14:40:00,28.1,30,20.4,0.3,5.5,13,260,0,0,0,0.3,49.2,49.2,63,2,213.9,,,27.6,65,1,3,1.8,1,,,,1,29.4,20.4
2026-01-29T14:35:00+05:30,2026-01-29 14:35:00,28.3,30.4,20.8,2.9,7.2,13,33,0,0,0,0.3,49.2,49.2,64,1,188.3,,,27.6,65,1,312,2.6,1,,,,1,29.4,20.4
2026-01-29T14:30:00+05:30,2026-01-29 14:30:00,29.4,32.1,21.3,1.1,5.5,13,10,0,0,0,0.3,49.2,49.2,62,1,190,,,27.7,64,1,299,1.4,1,,,,1,29.4,20.3
2026-01-29T14:25:00+05:30,2026-01-29 14:25:00,29.2,31.6,20.9,0,1.8,13,329,0,0,0,0.3,49.2,49.2,61,2,219.8,,,27.7,64,1,307,1.1,1,,,,1,29.4,20.3
2026-01-29T14:21:00+05:30,2026-01-29 14:21:00,28.9,31,20.6,5.5,5.5,13,287,0,0,0,0.3,49.2,49.2,61,5,551.8,,,27.7,64,1,321,0,1,,,,1,29.4,20.3
2026-01-29T14:15:00+05:30,2026-01-29 14:15:00,28.5,30.6,20.8,0,0,13,352,0,0,0,0.3,49.2,49.2,63,1,188.5,,,27.7,64,1,332,0.3,1,,,,1,29.4,20.3
2026-01-29T14:11:00+05:30,2026-01-29 14:11:00,28.6,30.7,20.6,0,1.8,13,327,0,0,0,0.3,49.2,49.2,62,1,140.7,,,27.8,64,1,332,1.4,1,,,,1,29.6,20.3
2026-01-29T14:05:00+05:30,2026-01-29 14:05:00,29.4,31.7,20.8,2.1,3.5,13,351,0,0,0,0.3,49.2,49.2,60,1,116.9,,,27.8,63,1,344,2.1,1,,,,1,29.4,20.1
2026-01-29T14:01:00+05:30,2026-01-29 14:01:00,30,32.4,20.8,0,5.5,13,317,0,0,0,0.3,49.2,49.2,58,1,158,,,27.8,64,1,352,1.8,1,,,,1,29.6,20.3
2026-01-29T13:55:00+05:30,2026-01-29 13:55:00,30.8,33.5,21,1.4,3.5,13,352,0,0,0,0.3,49.2,49.2,56,5,595.7,,,27.7,64,1,352,1.8,1,,,,1,29.4,20.3
2026-01-29T13:50:00+05:30,2026-01-29 13:50:00,29.5,31.7,20.6,3.5,7.2,13,346,0,0,0,0.3,49.2,49.2,59,6,631,,,27.6,64,1,341,1.4,1,,,,1,29.3,20.2
2026-01-29T13:45:00+05:30,2026-01-29 13:45:00,30,32.6,21.1,1.8,5.5,13,17,0,0,0,0.3,49.2,49.2,59,6,617.3,,,27.6,64,1,320,0.6,1,,,,1,29.3,20.2
2026-01-29T13:41:00+05:30,2026-01-29 13:41:00,29.6,31.9,20.7,0,3.5,13,347,0,0,0,0.3,49.2,49.2,59,6,663.3,,,27.5,64,1,325,1.1,1,,,,1,29.1,20.1
2026-01-29T13:36:00+05:30,2026-01-29 13:36:00,29,31.2,20.7,0.6,1.8,13,358,0,0,0,0.3,49.2,49.2,61,6,648.5,,,27.5,63,1,326,1.1,1,,,,1,29,19.8
2026-01-29T13:30:00+05:30,2026-01-29 13:30:00,29.1,31.2,20.5,2.1,9.3,13,327,0,0,0,0.3,49.2,49.2,60,5,564.9,,,27.5,62,1,98,0,1,,,,1,28.9,19.6
2026-01-29T13:25:00+05:30,2026-01-29 13:25:00,28.9,30.6,19.8,0,0,13,98,0,0,0,0.3,49.2,49.2,58,1,181.8,,,27.5,62,1,99,1.4,1,,,,1,28.9,19.6
2026-01-29T13:20:00+05:30,2026-01-29 13:20:00,29.3,30.9,19.6,1.8,5.5,13,346,0,0,0,0.3,49.2,49.2,56,2,209.3,,,27.5,62,1,295,4.3,1,,,,1,28.9,19.6
2026-01-29T13:15:00+05:30,2026-01-29 13:15:00,29.6,31.4,19.9,2.9,9.3,13,267,0,0,0,0.3,49.2,49.2,56,6,650.1,,,27.4,62,1,281,5.5,1,,,,1,28.8,19.4
2026-01-29T13:10:00+05:30,2026-01-29 13:10:00,29.8,31.7,20,3.5,7.2,11.1,269,0,0,0,0.3,49.2,49.2,56,6,682.4,,,27.4,62,1,324,1.4,1,,,,1,28.8,19.4
2026-01-29T13:05:00+05:30,2026-01-29 13:05:00,30.2,31.9,19.6,0,0,9.3,324,0,0,0,0.3,49.2,49.2,53,6,678.9,,,27.3,62,1,317,0.3,1,,,,1,28.6,19.3
2026-01-29T13:00:00+05:30,2026-01-29 13:00:00,29.5,30.9,19.2,0.3,3.5,9.3,5,0,0,0,0.3,49.2,49.2,54,6,689.5,,,27.2,62,1,311,2.9,1,,,,1,28.6,19.3
2026-01-29T12:55:00+05:30,2026-01-29 12:55:00,29.3,30.6,19,5.5,9.3,9.3,35,0,0,0,0.3,49.2,49.2,54,6,700.5,,,27.2,62,1,295,1.4,1,,,,1,28.6,19.3
2026-01-29T12:50:00+05:30,2026-01-29 12:50:00,29.7,31.3,19.4,2.1,5.5,9.3,358,0,0,0,0.3,49.2,49.2,54,6,686.6,,,27.1,61,1,319,2.1,1,,,,1,28.3,18.9
2026-01-29T12:45:00+05:30,2026-01-29 12:45:00,29,30.3,19,4,5.5,9.3,312,0,0,0,0.3,49.2,49.2,55,6,688.3,,,27,61,1,330,2.9,1,,,,1,28.2,18.8
2026-01-29T12:40:00+05:30,2026-01-29 12:40:00,29.6,31.1,19.3,4.3,7.2,9.3,330,0,0,0,0.3,49.2,49.2,54,6,683.4,,,27,61,1,325,2.1,1,,,,1,28.2,18.8
2026-01-29T12:35:00+05:30,2026-01-29 12:35:00,28.9,30,18.6,0.3,5.5,9.3,328,0,0,0,0.3,49.2,49.2,54,6,678.6,,,26.9,62,1,328,1.8,1,,,,1,28.1,19
2026-01-29T12:30:00+05:30,2026-01-29 12:30:00,29.1,30.1,18.2,4,5.5,9.3,25,0,0,0,0.3,49.2,49.2,52,6,676.1,,,26.9,62,1,299,1.8,1,,,,1,28.1,19
2026-01-29T12:25:00+05:30,2026-01-29 12:25:00,29.3,30.6,19,2.6,9.3,9.3,332,0,0,0,0.3,49.2,49.2,54,6,690.4,,,26.8,62,1,332,2.1,1,,,,1,27.9,18.9
2026-01-29T12:20:00+05:30,2026-01-29 12:20:00,29.3,30.6,19,2.1,5.5,7.2,272,0,0,0,0.3,49.2,49.2,54,6,697.9,,,26.8,62,1,24,2.1,1,,,,1,27.9,18.9
2026-01-29T12:15:00+05:30,2026-01-29 12:15:00,29.6,30.9,19,1.1,5.5,7.2,335,0,0,0,0.3,49.2,49.2,53,6,699.5,,,26.7,62,1,289,1.1,1,,,,1,27.9,18.8
2026-01-29T12:10:00+05:30,2026-01-29 12:10:00,30,31.2,18.7,0.3,1.8,7.2,297,0,0,0,0.3,49.2,49.2,51,6,686.1,,,26.6,62,1,318,0.3,1,,,,1,26.9,18.7
2026-01-29T12:05:00+05:30,2026-01-29 12:05:00,29.7,30.8,18.5,0,1.8,7.2,331,0,0,0,0.3,49.2,49.2,51,6,695,,,26.5,63,1,273,0.3,1,,,,1,26.8,18.9
2026-01-29T12:00:00+05:30,2026-01-29 12:00:00,29.1,30.1,18.2,1.1,3.5,7.2,241,0,0,0,0.3,49.2,49.2,52,6,691.7,,,26.4,63,1,342,1.1,1,,,,1,26.7,18.8
2026-01-29T11:55:00+05:30,2026-01-29 11:55:00,28.8,29.6,17.9,0.3,5.5,7.2,105,0,0,0,0.3,49.2,49.2,52,6,700.2,,,26.3,64,1,342,0,1,,,,1,26.6,18.9
2026-01-29T11:50:00+05:30,2026-01-29 11:50:00,29.2,30.1,18,0,1.8,7.2,325,0,0,0,0.3,49.2,49.2,51,6,702.2,,,26.2,64,1,354,0,1,,,,1,26.6,18.8
2026-01-29T11:45:00+05:30,2026-01-29 11:45:00,28.6,29.6,18.4,0,3.5,7.2,142,0,0,0,0.3,49.2,49.2,54,6,701.6,,,26,65,1,32,0.3,1,,,,1,26.3,18.9
2026-01-29T11:40:00+05:30,2026-01-29 11:40:00,29.1,30.3,18.8,2.9,7.2,7.2,119,0,0,0,0.3,49.2,49.2,54,6,696.4,,,26,65,1,346,0,1,,,,1,26.3,18.9
2026-01-29T11:35:00+05:30,2026-01-29 11:35:00,28.4,29.7,19,0,5.5,7.2,290,0,0,0,0.3,49.2,49.2,57,6,682.4,,,25.9,65,1,342,0.3,1,,,,1,26.2,18.8
2026-01-29T11:30:00+05:30,2026-01-29 11:30:00,28.1,29.2,18.5,1.4,3.5,7.2,257,0,0,0,0.3,49.2,49.2,56,6,690.1,,,25.7,66,1,338,0.6,1,,,,1,26.1,18.9
2026-01-29T11:25:00+05:30,2026-01-29 11:25:00,28,28.4,16.6,2.9,5.5,7.2,39,0,0,0,0.3,49.2,49.2,50,6,680.7,,,25.7,66,1,20,1.8,1,,,,1,26.1,18.9
2026-01-29T11:20:00+05:30,2026-01-29 11:20:00,27.1,28.1,18.4,1.1,5.5,7.2,80,0,0,0,0.3,49.2,49.2,59,6,674.1,,,25.6,67,1,53,1.8,1,,,,1,26,19
2026-01-29T11:15:00+05:30,2026-01-29 11:15:00,28.4,30,19.9,1.4,7.2,7.2,39,0,0,0,0.3,49.2,49.2,60,6,655.5,,,25.4,67,1,39,1.1,1,,,,1,25.7,18.8
2026-01-29T11:10:00+05:30,2026-01-29 11:10:00,28.1,29.3,18.8,1.4,1.8,7.2,329,0,0,0,0.3,49.2,49.2,57,6,639.9,,,25.4,68,1,331,0,1,,,,1,25.8,19.1
2026-01-29T11:05:00+05:30,2026-01-29 11:05:00,27.9,29.3,19.4,1.4,3.5,7.2,301,0,0,0,0.3,49.2,49.2,60,6,644,,,25.3,68,1,341,0,1,,,,1,25.6,18.9
2026-01-29T11:00:00+05:30,2026-01-29 11:00:00,27.5,28.9,19.6,0,1.8,7.2,339,0,0,0,0.3,49.2,49.2,62,6,633.8,,,25.2,69,1,317,1.1,1,,,,1,25.6,19.1
2026-01-29T10:55:00+05:30,2026-01-29 10:55:00,26.8,28.1,19.4,2.1,3.5,7.2,333,0,0,0,0.3,49.2,49.2,64,6,615.8,,,25.1,69,1,338,2.1,1,,,,1,25.5,19
2026-01-29T10:50:00+05:30,2026-01-29 10:50:00,26.6,27.1,19.7,5,7.2,7.2,346,0,0,0,0.3,49.2,49.2,66,6,624,,,25,69,1,16,1.8,1,,,,1,25.3,18.9
2026-01-29T10:45:00+05:30,2026-01-29 10:45:00,26.3,26.7,19.4,1.1,5.5,7.2,130,0,0,0,0.3,49.2,49.2,66,5,609.1,,,24.9,68,1,27,1.1,1,,,,1,25.2,18.6
2026-01-29T10:40:00+05:30,2026-01-29 10:40:00,27,28.5,20.1,1.8,5.5,7.2,32,0,0,0,0.3,49.2,49.2,66,5,607.2,,,24.8,68,1,320,0,1,,,,1,25.1,18.4
2026-01-29T10:35:00+05:30,2026-01-29 10:35:00,26.6,27,19.5,3.5,5.5,7.2,283,0,0,0,0.3,49.2,49.2,65,5,597.8,,,24.7,67,1,1,1.1,1,,,,1,25,18.2
2026-01-29T10:30:00+05:30,2026-01-29 10:30:00,26,26.4,19.4,1.1,3.5,7.2,0,0,0,0,0.3,49.2,49.2,67,5,589.8,,,24.6,67,1,336,1.1,1,,,,1,24.9,18.1
2026-01-29T10:25:00+05:30,2026-01-29 10:25:00,26.1,26.4,18.8,0,3.5,7.2,344,0,0,0,0.3,49.2,49.2,64,5,579.6,,,24.5,67,1,336,1.1,1,,,,1,24.8,17.9
2026-01-29T10:20:00+05:30,2026-01-29 10:20:00,25.2,25.5,17.9,0.3,3.5,7.2,88,0,0,0,0.3,49.2,49.2,64,5,573.2,,,24.4,67,1,349,1.1,1,,,,1,24.6,17.8
2026-01-29T10:15:00+05:30,2026-01-29 10:15:00,25.6,25.9,18,0,1.8,7.2,353,0,0,0,0.3,49.2,49.2,63,5,559.3,,,24.4,67,1,304,1.4,1,,,,1,24.6,17.8
2026-01-29T10:10:00+05:30,2026-01-29 10:10:00,25.1,25.2,16.5,3.5,5.5,7.2,52,0,0,0,0.3,49.2,49.2,59,5,554.5,,,24.3,67,1,50,2.1,1,,,,1,24.5,17.7
2026-01-29T10:05:00+05:30,2026-01-29 10:05:00,25.4,25.6,17.8,1.4,5.5,7.2,355,0,0,0,0.3,49.2,49.2,63,5,529.6,,,24.2,68,1,2,1.8,1,,,,1,24.5,17.9
2026-01-29T10:00:00+05:30,2026-01-29 10:00:00,24.9,25.1,17.4,1.8,5.5,7.2,64,0,0,0,0.3,49.2,49.2,63,5,518.8,,,24.2,68,1,344,1.8,1,,,,1,24.5,17.9
2026-01-29T09:55:00+05:30,2026-01-29 09:55:00,25.2,25.5,17.9,0,1.8,7.2,344,0,0,0,0.3,49.2,49.2,64,5,514.9,,,24.1,68,1,351,0.6,1,,,,1,24.3,17.8
2026-01-29T09:50:00+05:30,2026-01-29 09:50:00,25.4,25.7,18.1,1.1,3.5,7.2,262,0,0,0,0.3,49.2,49.2,64,4,505.7,,,24.1,68,1,342,0.6,1,,,,1,24.3,17.8
2026-01-29T09:46:00+05:30,2026-01-29 09:46:00,25.2,25.5,17.9,0.3,3.5,7.2,312,0,0,0,0.3,49.2,49.2,64,4,495,,,24,69,1,14,1.1,1,,,,1,24.3,17.9
2026-01-29T09:40:00+05:30,2026-01-29 09:40:00,24.9,25.1,17.8,1.8,1.8,7.2,350,0,0,0,0.3,49.2,49.2,65,4,477.3,,,23.9,70,1,97,1.8,1,,,,1,24.2,18.1
2026-01-29T09:35:00+05:30,2026-01-29 09:35:00,24.6,24.8,17.3,2.9,3.5,7.2,357,0,0,0,0.3,49.2,49.2,64,4,458.6,,,23.8,70,1,10,1.4,1,,,,1,24.1,17.9
2026-01-29T09:30:00+05:30,2026-01-29 09:30:00,24.5,24.7,17.7,0,3.5,5.5,2,0,0,0,0.3,49.2,49.2,66,4,441.9,,,23.8,70,1,9,1.1,1,,,,1,24.1,17.9
2026-01-29T09:25:00+05:30,2026-01-29 09:25:00,25.4,25.6,17.3,2.1,3.5,5.5,28,0,0,0,0.3,49.2,49.2,61,4,425.8,,,23.7,71,1,80,0.3,1,,,,1,24,18.2
2026-01-29T09:20:00+05:30,2026-01-29 09:20:00,25.7,26,17.9,0,0,5.5,350,0,0,0,0.3,49.2,49.2,62,3,408.8,,,23.6,71,1,356,0,1,,,,1,23.9,18.1
2026-01-29T09:15:00+05:30,2026-01-29 09:15:00,25,25.2,17.7,1.1,3.5,5.5,227,0,0,0,0.3,49.2,49.2,64,3,398.5,,,23.6,71,1,356,0,1,,,,1,23.9,18.1
2026-01-29T09:10:00+05:30,2026-01-29 09:10:00,24.5,24.8,18.4,0,1.8,5.5,4,0,0,0,0.3,49.2,49.2,69,3,381.9,,,23.5,71,1,9,0,1,,,,1,23.8,17.9
2026-01-29T09:05:00+05:30,2026-01-29 09:05:00,24.9,25.1,17.4,0.6,1.8,5.5,58,0,0,0,0.3,49.2,49.2,63,4,420.5,,,23.5,71,1,70,0,1,,,,1,23.8,17.9
2026-01-29T09:00:00+05:30,2026-01-29 09:00:00,24.4,24.6,17.6,0,0,5.5,63,0,0,0,0.3,49.2,49.2,66,4,417.7,,,23.5,71,1,63,0,1,,,,1,23.8,17.9
2026-01-29T08:55:00+05:30,2026-01-29 08:55:00,23.9,24.1,17.4,0,0,5.5,94,0,0,0,0.3,49.2,49.2,67,3,410,,,23.4,71,1,95,0.6,1,,,,1,23.6,17.8
2026-01-29T08:50:00+05:30,2026-01-29 08:50:00,23.4,23.6,17.1,0.6,3.5,3.5,11,0,0,0,0.3,49.2,49.2,68,3,396.2,,,23.4,71,1,24,0,1,,,,1,23.6,17.8
2026-01-29T08:45:00+05:30,2026-01-29 08:45:00,23.4,23.6,17.4,0,0,3.5,32,0,0,0,0.3,49.2,49.2,69,3,364.5,,,23.3,71,1,12,0,1,,,,1,23.5,17.7
2026-01-29T08:40:00+05:30,2026-01-29 08:40:00,23.1,23.3,17.6,0,0,3.5,12,0,0,0,0.3,49.2,49.2,71,3,312.1,,,23.3,71,1,334,0,1,,,,1,23.5,17.7
2026-01-29T08:35:00+05:30,2026-01-29 08:35:00,22.3,22.5,17.4,0,0,3.5,350,0,0,0,0.3,49.2,49.2,74,2,265.5,,,23.3,71,1,330,0,1,,,,1,23.5,17.7
2026-01-29T08:30:00+05:30,2026-01-29 08:30:00,21.2,21.5,17.4,0,0,3.5,330,0,0,0,0.3,49.2,49.2,79,2,224.6,,,23.2,71,1,330,0,1,,,,1,23.4,17.7
2026-01-29T08:25:00+05:30,2026-01-29 08:25:00,20.2,20.5,17.4,0,0,3.5,330,0,0,0,0.3,49.2,49.2,84,1,194.6,,,23.2,71,1,330,0,1,,,,1,23.4,17.7
2026-01-29T08:20:00+05:30,2026-01-29 08:20:00,19,19,17.5,0,0,3.5,330,0,0,0,0.3,49.2,49.2,91,1,160.2,,,23.1,71,1,330,0,1,,,,1,23.3,17.6
2026-01-29T08:15:00+05:30,2026-01-29 08:15:00,18.7,18.7,17.4,0,0,3.5,330,0,0,0,0.3,49.2,49.2,92,0,53.8,,,23.1,71,1,330,0,1,,,,1,23.3,17.6
2026-01-29T08:10:00+05:30,2026-01-29 08:10:00,18.3,18.3,17.1,0,0,3.5,331,0,0,0,0.3,49.2,49.2,93,0,52.4,,,23,71,1,331,0,1,,,,1,23.2,17.4
2026-01-29T08:05:00+05:30,2026-01-29 08:05:00,17.9,17.9,16.9,0,0,3.5,331,0,0,0,0.3,49.2,49.2,94,0,51,,,23,70,1,331,0,1,,,,1,23.2,17.2
2026-01-29T08:00:00+05:30,2026-01-29 08:00:00,17.7,17.7,17.2,0,0,3.5,331,0,0,0,0.3,49.2,49.2,97,0,48.9,,,22.9,70,1,331,0,1,,,,1,23.1,17.1
2026-01-29T07:55:00+05:30,2026-01-29 07:55:00,17.5,17.5,17.2,0,0,3.5,331,0,0,0,0.3,49.2,49.2,98,0,45.9,,,22.9,70,1,331,0,1,,,,1,23.1,17.1
2026-01-29T07:50:00+05:30,2026-01-29 07:50:00,17.3,17.3,17,0,0,3.5,331,0,0,0,0.3,49.2,49.2,98,0,44.2,,,22.9,69,1,331,0,1,,,,1,23.1,16.9
2026-01-29T07:45:00+05:30,2026-01-29 07:45:00,17.1,17.1,16.8,0,0,3.5,331,0,0,0,0.3,49.2,49.2,98,0,41.7,,,22.9,69,1,331,0,1,,,,1,23.1,16.9
2026-01-29T07:40:00+05:30,2026-01-29 07:40:00,16.9,16.9,16.6,0,0,3.5,331,0,0,0,0.3,49.2,49.2,98,0,39.5,,,22.9,69,1,331,0,1,,,,1,23.1,16.9
2026-01-29T07:35:00+05:30,2026-01-29 07:35:00,16.7,16.7,16.6,0,0,3.5,331,0,0,0,0.3,49.2,49.2,99,0,38.6,,,22.9,69,1,331,0,1,,,,1,23.1,16.9
2026-01-29T07:30:00+05:30,2026-01-29 07:30:00,16.5,16.5,16.3,0,0,3.5,331,0,0,0,0.3,49.2,49.2,99,0,37.9,,,22.9,69,1,331,0,1,,,,1,23.1,16.9
2026-01-29T07:25:00+05:30,2026-01-29 07:25:00,16.4,16.4,16.2,0,0,3.5,331,0,0,0,0.3,49.2,49.2,99,0,35.8,,,22.9,69,1,331,0,1,,,,1,23.1,16.9
2026-01-29T07:20:00+05:30,2026-01-29 07:20:00,16.3,16.3,16.1,0,0,3.5,331,0,0,0,0.3,49.2,49.2,99,0,33.2,,,22.9,69,1,331,0,1,,,,1,23.1,16.9
2026-01-29T07:15:00+05:30,2026-01-29 07:15:00,16.2,16.2,16.1,0,0,3.5,331,0,0,0,0.3,49.2,49.2,99,0,30.8,,,22.9,69,1,331,0,1,,,,1,23.1,16.9
2026-01-29T07:10:00+05:30,2026-01-29 07:10:00,16.2,16.2,16.1,0,0,3.5,331,0,0,0,0.3,49.2,49.2,99,0,28.2,,,22.9,69,1,331,0,1,,,,1,23.1,16.9
2026-01-29T07:05:00+05:30,2026-01-29 07:05:00,16,16,15.8,0,0,3.5,331,0,0,0,0.3,49.2,49.2,99,0,25.4,,,23,69,1,331,0,1,,,,1,23.2,17
2026-01-29T07:00:00+05:30,2026-01-29 07:00:00,16,16,15.8,0,0,3.5,330,0,0,0,0.3,49.2,49.2,99,0,22.6,,,23,69,1,330,0,1,,,,1,23.2,17
2026-01-29T06:55:00+05:30,2026-01-29 06:55:00,15.9,15.9,15.7,0,0,3.5,330,0,0,0,0.3,49.2,49.2,99,0,19.4,,,23,69,1,330,0,1,,,,1,23.2,17
2026-01-29T06:50:00+05:30,2026-01-29 06:50:00,15.9,15.9,15.7,0,0,3.5,330,0,0,0,0.3,49.2,49.2,99,0,16.5,,,23,69,1,329,0,1,,,,1,23.2,17
2026-01-29T06:45:00+05:30,2026-01-29 06:45:00,15.9,15.9,15.7,0,0,3.5,329,0,0,0,0.3,49.2,49.2,99,0,13.2,,,23,69,1,329,0,1,,,,1,23.2,17
2026-01-29T06:40:00+05:30,2026-01-29 06:40:00,16,16,15.8,0,0,3.5,329,0,0,0,0.3,49.2,49.2,99,0,10.2,,,23.1,69,1,329,0,1,,,,1,23.3,17.1
2026-01-29T06:35:00+05:30,2026-01-29 06:35:00,16.1,16.1,16,0,0,3.5,329,0,0,0,0.3,49.2,49.2,99,0,7.1,,,23,69,1,329,0,1,,,,1,23.2,17
2026-01-29T06:30:00+05:30,2026-01-29 06:30:00,16.1,16.1,16,0,0,3.5,329,0,0,0,0.3,49.2,49.2,99,0,4.5,,,23.1,69,1,329,0,1,,,,1,23.3,17.1
2026-01-29T06:25:00+05:30,2026-01-29 06:25:00,16.2,16.2,16.1,0,0,3.5,329,0,0,0,0.3,49.2,49.2,99,0,2.5,,,23.1,69,1,329,0,1,,,,1,23.3,17.1
2026-01-29T06:20:00+05:30,2026-01-29 06:20:00,16.3,16.3,16.1,0,0,3.5,326,0,0,0,0.3,49.2,49.2,99,0,1.1,,,23.1,69,1,335,0,1,,,,1,23.3,17.1
2026-01-29T06:15:00+05:30,2026-01-29 06:15:00,16.4,16.4,16.2,0,0,3.5,326,0,0,0,0.3,49.2,49.2,99,0,0.4,,,23.2,69,1,335,0,1,,,,1,23.4,17.2
2026-01-29T06:10:00+05:30,2026-01-29 06:10:00,16.3,16.3,16.1,0,0,3.5,341,0,0,0,0.3,49.2,49.2,99,0,0.1,,,23.2,69,1,341,0,1,,,,1,23.4,17.2
2026-01-29T06:05:00+05:30,2026-01-29 06:05:00,16.3,16.3,16.1,0,0,3.5,341,0,0,0,0.3,49.2,49.2,99,0,0,,,23.2,69,1,341,0,1,,,,1,23.4,17.2
2026-01-29T06:00:00+05:30,2026-01-29 06:00:00,16.3,16.3,16.1,0,0,3.5,341,0,0,0,0.3,49.2,49.2,99,0,0,,,23.2,69,1,341,0,1,,,,1,23.4,17.2
2026-01-29T05:55:00+05:30,2026-01-29 05:55:00,16.3,16.3,16.1,0,0,3.5,341,0,0,0,0.3,49.2,49.2,99,0,0,,,23.2,69,1,341,0,1,,,,1,23.4,17.2
2026-01-29T05:50:00+05:30,2026-01-29 05:50:00,16.4,16.4,16.2,0,0,3.5,341,0,0,0,0.3,49.2,49.2,99,0,0,,,23.2,69,1,341,0,1,,,,1,23.4,17.2
2026-01-29T05:45:00+05:30,2026-01-29 05:45:00,16.5,16.5,16.3,0,0,3.5,341,0,0,0,0.3,49.2,49.2,99,0,0,,,23.3,69,1,341,0,1,,,,1,23.4,17.3
2026-01-29T05:40:00+05:30,2026-01-29 05:40:00,16.5,16.5,16.3,0,0,3.5,341,0,0,0,0.3,49.2,49.2,99,0,0,,,23.3,69,1,341,0,1,,,,1,23.4,17.3
