"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Dew Point (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Sensor 4 Temperature (°C)","Sensor 4 Humidity (%)","Outdoor Battery","Avg Wind Direction (10 mins) (°)","Avg Wind Speed (10 mins) (km/hr)","Sensor 4 Battery","CO2 battery","Sensor 4 Feels Like (°C)","Sensor 4 Dew Point (°C)"
2026-02-25T18:20:00+05:30,2026-02-25 18:20:00,26.9,28.8,21.4,0,0,9.3,351,0,0,0,6.3,195.3,263,72,0,2,27.8,68,1,356,0,1,1,30,21.3
2026-02-25T18:15:00+05:30,2026-02-25 18:15:00,27,28.9,21.3,1.1,3.5,9.3,3,0,0,0,6.3,195.3,263,71,0,3.8,27.8,68,1,3,0,1,1,30,21.3
2026-02-25T18:10:00+05:30,2026-02-25 18:10:00,27.2,29.3,21.5,0.6,3.5,9.3,302,0,0,0,6.3,195.3,263,71,0,6.6,27.9,68,1,351,0,1,1,30.2,21.4
2026-02-25T18:05:00+05:30,2026-02-25 18:05:00,27.5,29.7,21.5,0,0,9.3,349,0,0,0,6.3,195.3,263,70,0,9.9,27.9,67,1,348,0,1,1,30.1,21.2
2026-02-25T18:00:00+05:30,2026-02-25 18:00:00,27.7,30,21.5,0,0,9.3,338,0,0,0,6.3,195.3,263,69,0,15.2,27.9,67,1,358,0,1,1,30.1,21.2
2026-02-25T17:55:00+05:30,2026-02-25 17:55:00,28,30.3,21.3,0,3.5,9.3,358,0,0,0,6.3,195.3,263,67,0,20.1,28,67,1,341,0,1,1,30.3,21.3
2026-02-25T17:50:00+05:30,2026-02-25 17:50:00,28.5,31.1,21.5,0,0,9.3,299,0,0,0,6.3,195.3,263,66,0,26,28,67,1,341,0,1,1,30.3,21.3
2026-02-25T17:45:00+05:30,2026-02-25 17:45:00,28.5,31.1,21.5,0,1.8,9.3,345,0,0,0,6.3,195.3,263,66,0,31.6,28,67,1,18,0,1,1,30.3,21.3
2026-02-25T17:40:00+05:30,2026-02-25 17:40:00,28.6,31,21.1,1.1,1.8,9.3,330,0,0,0,6.3,195.3,263,64,0,38.1,28,67,1,337,0.3,1,1,30.3,21.3
2026-02-25T17:35:00+05:30,2026-02-25 17:35:00,29.1,31.9,21.6,0,3.5,9.3,334,0,0,0,6.3,195.3,263,64,0,44.3,28,67,1,359,0,1,1,30.3,21.3
2026-02-25T17:30:00+05:30,2026-02-25 17:30:00,29.2,31.9,21.4,0,0,9.3,337,0,0,0,6.3,195.3,263,63,0,51.5,28.1,66,1,337,0.3,1,1,30.3,21.2
2026-02-25T17:25:00+05:30,2026-02-25 17:25:00,29.2,31.7,21.2,1.4,3.5,9.3,359,0,0,0,6.3,195.3,263,62,0,58.8,28,66,1,307,1.4,1,1,30.2,21.1
2026-02-25T17:20:00+05:30,2026-02-25 17:20:00,29.6,32.1,21,0.6,3.5,9.3,70,0,0,0,6.3,195.3,263,60,0,66.9,28,66,1,307,0.3,1,1,30.2,21.1
2026-02-25T17:15:00+05:30,2026-02-25 17:15:00,30.2,32.8,21,0,1.8,7.2,301,0,0,0,6.3,195.3,263,58,0,74.4,28,67,1,340,0,1,1,30.3,21.3
2026-02-25T17:10:00+05:30,2026-02-25 17:10:00,30.3,33.2,21.4,0,0,7.2,346,0,0,0,6.3,195.3,263,59,0,83,28,67,1,339,0,1,1,30.3,21.3
2026-02-25T17:05:00+05:30,2026-02-25 17:05:00,30.4,33,20.9,0,0,7.2,321,0,0,0,6.3,195.3,263,57,0,94.1,27.9,67,1,330,0,1,1,30.1,21.2
2026-02-25T17:00:00+05:30,2026-02-25 17:00:00,30,32.3,20.5,2.1,3.5,7.2,331,0,0,0,6.3,195.3,263,57,1,105.2,27.8,67,1,342,1.4,1,1,29.9,21.1
2026-02-25T16:55:00+05:30,2026-02-25 16:55:00,29.8,32,20.6,0,1.8,7.2,343,0,0,0,6.3,195.3,263,58,1,115,27.8,67,1,343,0.6,1,1,29.9,21.1
2026-02-25T16:50:00+05:30,2026-02-25 16:50:00,30.3,32.8,20.8,0,3.5,7.2,27,0,0,0,6.3,195.3,263,57,1,121.3,27.8,67,1,255,0.6,1,1,29.9,21.1
2026-02-25T16:45:00+05:30,2026-02-25 16:45:00,30.4,33.2,21.2,0.6,3.5,7.2,344,0,0,0,6.3,195.3,263,58,1,133.1,27.8,67,1,351,0.3,1,1,29.9,21.1
2026-02-25T16:40:00+05:30,2026-02-25 16:40:00,30,32.4,20.8,2.6,3.5,7.2,254,0,0,0,6.3,195.3,263,58,1,151.1,27.8,66,1,310,0,1,1,29.8,20.8
2026-02-25T16:35:00+05:30,2026-02-25 16:35:00,30.1,32.6,20.9,0,0,7.2,293,0,0,0,6.3,195.3,263,58,1,161.7,27.8,66,1,309,0.3,1,1,29.8,20.8
2026-02-25T16:30:00+05:30,2026-02-25 16:30:00,30.7,33.6,21.2,1.1,1.8,7.2,263,0,0,0,6.3,195.3,263,57,0,97.5,27.8,66,1,309,0.3,1,1,29.8,20.8
2026-02-25T16:25:00+05:30,2026-02-25 16:25:00,29.8,32.2,20.9,0,1.8,7.2,313,0,0,0,6.3,195.3,263,59,1,189.6,27.9,66,1,346,0,1,1,29.9,20.9
2026-02-25T16:20:00+05:30,2026-02-25 16:20:00,29.7,32.1,20.8,0.3,3.5,7.2,353,0,0,0,6.3,195.3,263,59,1,110,27.9,65,1,292,0.6,1,1,29.8,20.7
2026-02-25T16:15:00+05:30,2026-02-25 16:15:00,30.2,33.1,21.3,1.8,5.5,7.2,329,0,0,0,6.3,195.3,263,59,1,108.8,27.9,65,1,29,1.4,1,1,29.8,20.7
2026-02-25T16:10:00+05:30,2026-02-25 16:10:00,29.2,31.1,20.1,0,1.8,7.2,292,0,0,0,6.3,195.3,263,58,2,228.5,28,65,1,24,1.4,1,1,30.1,20.8
2026-02-25T16:05:00+05:30,2026-02-25 16:05:00,30,32.3,20.5,1.8,5.5,7.2,26,0,0,0,6.3,195.3,263,57,1,103,28,66,1,10,1.1,1,1,30.2,21.1
2026-02-25T16:00:00+05:30,2026-02-25 16:00:00,30.6,33.2,20.8,2.6,3.5,7.2,117,0,0,0,6.3,195.3,263,56,1,116.7,28,65,1,286,1.4,1,1,30.1,20.8
2026-02-25T15:55:00+05:30,2026-02-25 15:55:00,31.2,34.1,21.1,1.4,5.5,7.2,282,0,0,0,6.3,195.3,263,55,1,120.6,28,65,1,282,1.8,1,1,30.1,20.8
2026-02-25T15:50:00+05:30,2026-02-25 15:50:00,30.9,33.7,21.1,1.4,3.5,7.2,295,0,0,0,6.3,195.3,263,56,2,281.3,28,65,1,305,2.1,1,1,30.1,20.8
2026-02-25T15:45:00+05:30,2026-02-25 15:45:00,30,32.3,20.5,2.1,3.5,7.2,303,0,0,0,6.3,195.3,263,57,2,299.1,28.1,65,1,301,1.4,1,1,30.2,20.9
2026-02-25T15:40:00+05:30,2026-02-25 15:40:00,30.2,32.5,20.5,0.3,5.5,7.2,338,0,0,0,6.3,195.3,263,56,1,120.8,28.1,64,1,341,0,1,1,30.1,20.7
2026-02-25T15:35:00+05:30,2026-02-25 15:35:00,30.4,32.8,20.6,2.1,3.5,7.2,339,0,0,0,6.3,195.3,263,56,1,127.5,28.1,64,1,339,0.6,1,1,30.1,20.7
2026-02-25T15:31:00+05:30,2026-02-25 15:31:00,30.7,33.2,20.6,0,3.5,7.2,18,0,0,0,6.3,195.3,263,55,1,131.9,28.1,65,1,304,1.4,1,1,30.2,20.9
2026-02-25T15:25:00+05:30,2026-02-25 15:25:00,31.3,34.2,21.1,1.8,7.2,7.2,7,0,0,0,6.3,195.3,263,55,3,363.5,28.1,64,1,330,0.6,1,1,30.1,20.7
2026-02-25T15:20:00+05:30,2026-02-25 15:20:00,31,33.4,20.6,0,1.8,5.5,356,0,0,0,6.3,195.3,263,54,2,222.4,28.1,64,1,16,0,1,1,30.1,20.7
2026-02-25T15:15:00+05:30,2026-02-25 15:15:00,31.2,33.9,20.8,0,0,5.5,14,0,0,0,6.3,195.3,263,54,1,165.7,28.1,64,1,16,0,1,1,30.1,20.7
2026-02-25T15:11:00+05:30,2026-02-25 15:11:00,30.6,33.2,20.8,2.1,3.5,5.5,29,0,0,0,6.3,195.3,263,56,4,420.9,28.1,64,1,9,2.1,1,1,30.1,20.7
2026-02-25T15:00:00+05:30,2026-02-25 15:00:00,31.7,34.1,20.3,1.4,1.8,13,289,0,0,0,6.3,195.3,263,51,4,452.7,28,64,1,324,1.1,1,1,29.9,20.6
2026-02-25T14:55:00+05:30,2026-02-25 14:55:00,31.3,33.3,19.9,4,5.5,13,25,0,0,0,6.3,195.3,263,51,4,488.9,28,65,1,330,1.4,1,1,30.1,20.8
2026-02-25T14:50:00+05:30,2026-02-25 14:50:00,31.4,34.4,21.2,1.4,5.5,13,336,0,0,0,6.3,195.3,263,55,4,495.4,27.9,66,1,328,1.1,1,1,29.9,20.9
2026-02-25T14:45:00+05:30,2026-02-25 14:45:00,30.3,32.4,20.2,0.6,1.8,13,320,0,0,0,6.3,195.3,263,55,4,483.4,27.9,65,1,352,0.3,1,1,29.8,20.7
2026-02-25T14:40:00+05:30,2026-02-25 14:40:00,30.7,33.6,21.2,1.4,5.5,13,351,0,0,0,6.3,195.3,263,57,1,174.2,28,66,1,344,0.3,1,1,30.2,21.1
2026-02-25T14:35:00+05:30,2026-02-25 14:35:00,30.3,32.6,20.5,0,3.5,13,340,0,0,0,6.3,195.3,263,56,1,184.2,28,65,1,340,1.1,1,1,30.1,20.8
2026-02-25T14:30:00+05:30,2026-02-25 14:30:00,30.8,33.5,21,0.3,3.5,13,15,0,0,0,6.3,195.3,263,56,5,551.3,28,65,1,289,1.8,1,1,30.1,20.8
2026-02-25T14:25:00+05:30,2026-02-25 14:25:00,30.5,32.6,20.1,1.1,5.5,13,317,0,0,0,6.3,195.3,263,54,5,523.1,28.1,65,1,295,1.1,1,1,30.2,20.9
2026-02-25T14:20:00+05:30,2026-02-25 14:20:00,30.8,33.5,21,0.6,1.8,13,27,0,0,0,6.3,195.3,263,56,2,297.4,28.1,65,1,331,1.1,1,1,30.2,20.9
2026-02-25T14:15:00+05:30,2026-02-25 14:15:00,31.5,34.4,21,0,5.5,13,308,0,0,0,6.3,195.3,263,54,1,168.8,28.1,66,1,328,2.6,1,1,30.3,21.2
2026-02-25T14:10:00+05:30,2026-02-25 14:10:00,31.8,35.2,21.6,1.4,7.2,13,14,0,0,0,6.3,195.3,263,55,5,521.2,28,65,1,287,4,1,1,30.1,20.8
2026-02-25T14:05:00+05:30,2026-02-25 14:05:00,31.4,34.2,20.9,5.5,9.3,13,295,0,0,0,6.3,195.3,263,54,6,623.6,28,64,1,278,4,1,1,29.9,20.6
2026-02-25T14:00:00+05:30,2026-02-25 14:00:00,31.2,33.6,20.5,6.4,7.2,13,321,0,0,0,6.3,195.3,263,53,6,634.4,28,65,1,338,1.1,1,1,30.1,20.8
2026-02-25T13:55:00+05:30,2026-02-25 13:55:00,31.7,34.6,20.9,0,0,13,17,0,0,0,6.3,195.3,263,53,6,624,28,65,1,266,1.4,1,1,30.1,20.8
2026-02-25T13:51:00+05:30,2026-02-25 13:51:00,31.5,33.9,20.4,0,3.5,13,338,0,0,0,6.3,195.3,263,52,6,655.2,27.9,66,1,335,2.6,1,1,29.9,20.9
2026-02-25T13:45:00+05:30,2026-02-25 13:45:00,31.5,34.1,20.7,6.4,9.3,13,289,0,0,0,6.3,195.3,263,53,5,582.8,27.9,66,1,294,2.9,1,1,29.9,20.9
2026-02-25T13:40:00+05:30,2026-02-25 13:40:00,31.6,34.4,20.8,2.9,5.5,13,317,0,0,0,6.3,195.3,263,53,6,678.5,27.8,66,1,301,2.9,1,1,29.8,20.8
2026-02-25T13:35:00+05:30,2026-02-25 13:35:00,30.7,32.9,20.3,3.2,5.5,13,328,0,0,0,6.3,195.3,263,54,6,694.2,27.8,66,1,299,1.1,1,1,29.8,20.8
2026-02-25T13:30:00+05:30,2026-02-25 13:30:00,30.5,33,20.7,2.1,3.5,13,271,0,0,0,6.3,195.3,263,56,6,693.7,27.8,66,1,351,1.1,1,1,29.8,20.8
2026-02-25T13:25:00+05:30,2026-02-25 13:25:00,30.9,33.7,21.1,5.5,7.2,13,94,0,0,0,6.3,195.3,263,56,2,221.8,27.8,67,1,312,1.4,1,1,29.9,21.1
2026-02-25T13:20:00+05:30,2026-02-25 13:20:00,31.2,33.6,20.5,0.3,3.5,13,284,0,0,0,6.3,195.3,263,53,2,265.3,27.7,67,1,299,2.9,1,1,29.8,21
2026-02-25T13:15:00+05:30,2026-02-25 13:15:00,30.9,33.7,21.1,6.1,9.3,13,294,0,0,0,6.3,195.3,263,56,6,705.4,27.7,67,1,289,2.1,1,1,29.8,21
2026-02-25T13:10:00+05:30,2026-02-25 13:10:00,31.2,34.3,21.4,1.4,9.3,13,335,0,0,0,6.3,195.3,263,56,6,705.6,27.6,67,1,295,1.8,1,1,29.6,20.9
2026-02-25T13:05:00+05:30,2026-02-25 13:05:00,30.3,33,21.1,1.8,3.5,13,301,0,0,0,6.3,195.3,263,58,7,729.3,27.6,68,1,5,2.6,1,1,29.7,21.2
2026-02-25T13:00:00+05:30,2026-02-25 13:00:00,29.8,32.4,21.2,2.1,11.1,13,11,0,0,0,6.3,195.3,263,60,7,718.8,27.5,68,1,287,3.2,1,1,29.5,21.1
2026-02-25T12:55:00+05:30,2026-02-25 12:55:00,30.7,34.3,22,6.1,11.1,11.1,287,0,0,0,6.3,195.3,263,60,2,293,27.5,68,1,287,1.8,1,1,29.5,21.1
2026-02-25T12:50:00+05:30,2026-02-25 12:50:00,30.9,33.7,21.1,4,7.2,9.3,285,0,0,0,6.3,195.3,263,56,2,243.7,27.4,68,1,331,1.8,1,1,29.3,20.9
2026-02-25T12:45:00+05:30,2026-02-25 12:45:00,30.8,33.9,21.5,1.1,7.2,9.3,340,0,0,0,6.3,195.3,263,58,7,747.9,27.4,67,1,305,1.4,1,1,29.2,20.7
2026-02-25T12:40:00+05:30,2026-02-25 12:40:00,31.2,34.3,21.4,1.4,9.3,9.3,305,0,0,0,6.3,195.3,263,56,7,749.1,27.4,67,1,338,1.8,1,1,29.2,20.7
2026-02-25T12:35:00+05:30,2026-02-25 12:35:00,31.1,34.1,21.3,1.4,7.2,7.2,338,0,0,0,6.3,195.3,263,56,7,726.5,27.3,67,1,274,1.8,1,1,29.1,20.6
2026-02-25T12:30:00+05:30,2026-02-25 12:30:00,31,33.7,20.9,0.6,3.5,7.2,295,0,0,0,6.3,195.3,263,55,7,721,27.2,67,1,303,0.6,1,1,28.9,20.6
2026-02-25T12:25:00+05:30,2026-02-25 12:25:00,30.6,33.6,21.4,0,3.5,7.2,298,0,0,0,6.3,195.3,263,58,7,739.7,27.2,68,1,312,0.6,1,1,29.1,20.8
2026-02-25T12:20:00+05:30,2026-02-25 12:20:00,30,32.4,20.8,0.3,1.8,7.2,286,0,0,0,6.3,195.3,263,58,7,738.7,27.2,69,1,299,1.1,1,1,29.2,21
2026-02-25T12:15:00+05:30,2026-02-25 12:15:00,29.8,32.4,21.2,0.3,3.5,7.2,339,0,0,0,6.3,195.3,263,60,2,272.4,27.2,69,1,347,1.1,1,1,29.2,21
2026-02-25T12:10:00+05:30,2026-02-25 12:10:00,30.5,33.4,21.3,0,3.5,7.2,339,0,0,0,6.3,195.3,263,58,2,228.7,27.2,69,1,303,0.6,1,1,29.2,21
2026-02-25T12:05:00+05:30,2026-02-25 12:05:00,30.8,33.5,21,0.3,1.8,7.2,279,0,0,0,6.3,195.3,263,56,2,249.1,27.2,69,1,303,1.1,1,1,29.2,21
2026-02-25T12:00:00+05:30,2026-02-25 12:00:00,30.6,33.4,21.1,2.1,3.5,7.2,15,0,0,0,6.3,195.3,263,57,3,356,27.1,69,1,340,1.1,1,1,28.9,20.9
2026-02-25T11:55:00+05:30,2026-02-25 11:55:00,30.5,33.6,21.6,1.4,3.5,7.2,120,0,0,0,6.3,195.3,263,59,7,730,27.1,69,1,16,1.8,1,1,28.9,20.9
2026-02-25T11:51:00+05:30,2026-02-25 11:51:00,30.1,32.8,21.2,1.8,7.2,7.2,345,0,0,0,6.3,195.3,263,59,7,719.1,27,69,1,279,1.8,1,1,28.8,20.8
2026-02-25T11:45:00+05:30,2026-02-25 11:45:00,30.6,33.2,20.8,2.6,3.5,7.2,10,0,0,0,6.3,195.3,263,56,6,710.9,27,68,1,10,1.4,1,1,28.7,20.6
2026-02-25T11:40:00+05:30,2026-02-25 11:40:00,30.6,33.4,21.1,1.4,7.2,7.2,329,0,0,0,6.3,195.3,263,57,6,654.6,26.9,68,1,332,1.1,1,1,28.5,20.4
2026-02-25T11:35:00+05:30,2026-02-25 11:35:00,30.2,33.1,21.3,1.1,1.8,7.2,342,0,0,0,6.3,195.3,263,59,7,742.5,26.8,69,1,340,1.4,1,1,28.4,20.6
2026-02-25T11:30:00+05:30,2026-02-25 11:30:00,29.5,31.7,20.6,1.4,5.5,7.2,347,0,0,0,6.3,195.3,263,59,2,282,26.8,69,1,354,1.4,1,1,28.4,20.6
2026-02-25T11:25:00+05:30,2026-02-25 11:25:00,29.8,32.4,21.2,0,3.5,7.2,309,0,0,0,6.3,195.3,263,60,6,697.4,26.7,69,1,291,0,1,1,28.3,20.6
2026-02-25T11:20:00+05:30,2026-02-25 11:20:00,30.5,33.4,21.3,0,3.5,7.2,334,0,0,0,6.3,195.3,263,58,6,668,26.6,69,1,295,0.3,1,1,27.1,20.4
2026-02-25T11:15:00+05:30,2026-02-25 11:15:00,29.5,31.7,20.6,0,1.8,7.2,295,0,0,0,6.3,195.3,263,59,6,697,26.6,69,1,298,1.4,1,1,27.1,20.4
2026-02-25T11:10:00+05:30,2026-02-25 11:10:00,29.8,32.2,20.9,2.1,5.5,7.2,306,0,0,0,6.3,195.3,263,59,6,679.8,26.5,70,1,269,0,1,1,27.1,20.6
2026-02-25T11:05:00+05:30,2026-02-25 11:05:00,30.7,33.6,21.2,0,0,5.5,23,0,0,0,6.3,195.3,263,57,6,656.5,26.5,70,1,269,0,1,1,27.1,20.6
2026-02-25T11:00:00+05:30,2026-02-25 11:00:00,29.2,31.3,20.4,0,5.5,5.5,268,0,0,0,6.3,195.3,263,59,6,657.3,26.4,70,1,78,1.1,1,1,26.9,20.4
2026-02-25T10:55:00+05:30,2026-02-25 10:55:00,29.2,31.6,20.9,0.3,3.5,5.5,44,0,0,0,6.3,195.3,263,61,6,650.3,26.3,71,1,7,0.6,1,1,26.8,20.6
2026-02-25T10:51:00+05:30,2026-02-25 10:51:00,29.8,32.6,21.4,1.4,3.5,5.5,104,0,0,0,6.3,195.3,263,61,6,640.8,26.3,71,1,291,0.3,1,1,26.8,20.6
2026-02-25T10:36:00+05:30,2026-02-25 10:36:00,29.3,31.3,20.4,0,0,5.5,5,0,0,0,6.3,195.3,263,59,5,607.2,26.2,72,1,290,0,1,1,26.8,20.8
2026-02-25T10:30:00+05:30,2026-02-25 10:30:00,28.7,30.7,20.4,0,0,5.5,295,0,0,0,6.3,195.3,263,61,5,592.3,26.2,72,1,295,0.3,1,1,26.8,20.8
2026-02-25T10:25:00+05:30,2026-02-25 10:25:00,28.4,30.4,20.7,0.3,3.5,5.5,300,0,0,0,6.3,195.3,263,63,5,590.9,26,73,1,293,0.3,1,1,26.6,20.8
2026-02-25T10:20:00+05:30,2026-02-25 10:20:00,28.4,30.4,20.7,0.3,1.8,5.5,245,0,0,0,6.3,195.3,263,63,5,576.2,26,74,1,292,0,1,1,26.6,21
2026-02-25T10:16:00+05:30,2026-02-25 10:16:00,28.5,30.6,20.8,4.7,5.5,5.5,285,0,0,0,6.3,195.3,263,63,5,561.5,26,74,1,285,0,1,1,26.6,21
2026-02-25T10:10:00+05:30,2026-02-25 10:10:00,28,29.9,20.5,0,1.8,5.5,338,0,0,0,6.3,195.3,263,64,5,548.6,25.9,74,1,338,0,1,1,26.4,20.9
2026-02-25T10:05:00+05:30,2026-02-25 10:05:00,27.3,29,20.4,0.3,1.8,5.5,339,0,0,0,6.3,195.3,263,66,5,532.9,25.8,75,1,338,1.1,1,1,26.4,21
2026-02-25T10:00:00+05:30,2026-02-25 10:00:00,26.9,28.7,20.9,1.4,3.5,5.5,251,0,0,0,6.3,195.3,263,70,5,517.2,25.8,75,1,294,0.3,1,1,26.4,21
2026-02-25T09:55:00+05:30,2026-02-25 09:55:00,28.1,30.7,21.9,4.7,5.5,5.5,280,0,0,0,6.3,195.3,263,69,4,503.4,25.7,75,1,299,0,1,1,26.3,20.9
2026-02-25T09:53:00+05:30,2026-02-25 09:53:00,27.9,30.2,21.4,0.3,1.8,5.5,299,0,0,0,6.3,195.3,263,68,4,493.4,25.6,76,1,299,0.3,1,1,26.2,21.1
2026-02-25T09:41:00+05:30,2026-02-25 09:41:00,27.4,29.7,21.9,0,1.8,5.5,299,0,0,0,6.3,195.3,263,72,4,463,25.4,76,1,300,0,1,1,25.9,20.8
2026-02-25T09:35:00+05:30,2026-02-25 09:35:00,26.1,26.7,21.3,0,0,5.5,325,0,0,0,6.3,195.3,263,75,4,446.3,25.4,76,1,254,0.3,1,1,25.9,20.8
2026-02-25T09:30:00+05:30,2026-02-25 09:30:00,26.3,26.9,21.5,3.5,5.5,5.5,280,0,0,0,6.3,195.3,263,75,4,435.1,25.3,76,1,289,1.1,1,1,25.8,20.7
2026-02-25T09:25:00+05:30,2026-02-25 09:25:00,25.7,26.3,21.2,0,1.8,3.5,337,0,0,0,6.3,195.3,263,76,4,415.3,25.2,76,1,302,1.1,1,1,25.8,20.7
2026-02-25T09:23:00+05:30,2026-02-25 09:23:00,25.7,26.4,21.6,1.1,3.5,3.5,308,0,0,0,6.3,195.3,263,78,3,408.8,25.2,76,1,289,1.1,1,1,25.8,20.7
2026-02-25T09:15:00+05:30,2026-02-25 09:15:00,26.4,27,21.6,2.1,3.5,3.5,253,0,0,0,6.3,195.3,263,75,3,384.6,25.1,76,1,303,0,1,1,25.7,20.6
2026-02-25T09:10:00+05:30,2026-02-25 09:10:00,24.9,25.5,21,0,0,3.5,303,0,0,0,6.3,195.3,263,79,3,395,25.1,76,1,303,0,1,1,25.7,20.6
2026-02-25T09:05:00+05:30,2026-02-25 09:05:00,24.5,25.1,21.2,0,0,3.5,327,0,0,0,6.3,195.3,263,82,3,371.4,25,76,1,301,0,1,1,25.6,20.4
2026-02-25T09:02:00+05:30,2026-02-25 09:02:00,24.5,25.1,21.2,0,1.8,3.5,253,0,0,0,6.3,195.3,263,82,3,360.8,25,76,1,301,0,1,1,25.6,20.4
2026-02-25T08:55:00+05:30,2026-02-25 08:55:00,24.6,25.2,21.1,0,3.5,3.5,307,0,0,0,6.3,195.3,263,81,3,333.9,25,76,1,274,0,1,1,25.6,20.4
2026-02-25T08:50:00+05:30,2026-02-25 08:50:00,24.6,25.2,21.1,0,0,3.5,274,0,0,0,6.3,195.3,263,81,3,311.9,24.9,76,1,274,0,1,1,25.4,20.3
2026-02-25T08:45:00+05:30,2026-02-25 08:45:00,24,24.5,20.3,0,0,3.5,275,0,0,0,6.3,195.3,263,80,2,286.9,24.9,76,1,278,0,1,1,25.4,20.3
2026-02-25T08:40:00+05:30,2026-02-25 08:40:00,23,23.6,20.3,0,1.8,3.5,278,0,0,0,6.3,195.3,263,85,2,268.3,24.9,76,1,285,0,1,1,25.4,20.3
2026-02-25T08:38:00+05:30,2026-02-25 08:38:00,23,23.6,20.5,0,3.5,3.5,294,0,0,0,6.3,195.3,263,86,2,259.9,24.9,76,1,285,0,1,1,25.4,20.3
2026-02-25T08:30:00+05:30,2026-02-25 08:30:00,22,22.6,20.1,0,3.5,3.5,313,0,0,0,6.3,195.3,263,89,2,233.7,24.8,76,1,294,0,1,1,25.3,20.3
2026-02-25T08:25:00+05:30,2026-02-25 08:25:00,21.7,22.3,20.2,0,0,3.5,297,0,0,0,6.3,195.3,263,91,1,104.5,24.8,76,1,41,0,1,1,25.3,20.3
2026-02-25T08:20:00+05:30,2026-02-25 08:20:00,21.5,22.1,20.1,0,0,1.8,41,0,0,0,6.3,195.3,263,92,0,84.9,24.8,76,1,41,0,1,1,25.3,20.3
2026-02-25T08:15:00+05:30,2026-02-25 08:15:00,21.3,21.9,20.1,0,0,1.8,39,0,0,0,6.3,195.3,263,93,0,82.9,24.8,76,1,39,0,1,1,25.3,20.3
2026-02-25T08:12:00+05:30,2026-02-25 08:12:00,21.1,21.7,19.9,0,0,1.8,39,0,0,0,6.3,195.3,263,93,0,82,24.7,76,1,39,0,1,1,25.2,20.2
2026-02-25T08:05:00+05:30,2026-02-25 08:05:00,20.8,21.4,19.9,0,0,1.8,39,0,0,0,6.3,195.3,263,95,0,78.3,24.7,76,1,39,0,1,1,25.2,20.2
2026-02-25T08:00:00+05:30,2026-02-25 08:00:00,20.6,21.3,20.3,0,0,1.8,39,0,0,0,6.3,195.3,263,98,0,74.9,24.7,76,1,39,0,1,1,25.2,20.2
2026-02-25T07:55:00+05:30,2026-02-25 07:55:00,20.3,20.9,20.1,0,0,1.8,39,0,0,0,6.3,195.3,263,99,0,71.6,24.7,76,1,39,0,1,1,25.2,20.2
2026-02-25T07:50:00+05:30,2026-02-25 07:50:00,20.2,20.9,20.1,0,0,1.8,39,0,0,0,6.3,195.3,263,99,0,68.3,24.7,76,1,39,0,1,1,25.2,20.2
2026-02-25T07:45:00+05:30,2026-02-25 07:45:00,20,20,19.8,0,0,1.8,39,0,0,0,6.3,195.3,263,99,0,63.6,24.7,76,1,39,0,1,1,25.2,20.2
2026-02-25T07:41:00+05:30,2026-02-25 07:41:00,20.1,20.8,19.9,0,0,1.8,39,0,0,0,6.3,195.3,263,99,0,59.2,24.7,76,1,39,0,1,1,25.2,20.2
2026-02-25T07:35:00+05:30,2026-02-25 07:35:00,19.9,19.9,19.7,0,0,1.8,39,0,0,0,6.3,195.3,263,99,0,53.8,24.7,76,1,39,0,1,1,25.2,20.2
2026-02-25T07:30:00+05:30,2026-02-25 07:30:00,19.8,19.8,19.6,0,0,1.8,39,0,0,0,6.3,195.3,263,99,0,50.1,24.7,76,1,39,0,1,1,25.2,20.2
2026-02-25T07:25:00+05:30,2026-02-25 07:25:00,19.7,19.7,19.6,0,0,1.8,39,0,0,0,6.3,195.3,263,99,0,46.8,24.7,76,1,39,0,1,1,25.2,20.2
2026-02-25T07:20:00+05:30,2026-02-25 07:20:00,19.6,19.6,19.4,0,0,1.8,39,0,0,0,6.3,195.3,263,99,0,44.1,24.7,76,1,39,0,1,1,25.2,20.2
2026-02-25T07:15:00+05:30,2026-02-25 07:15:00,19.5,19.5,19.3,0,0,1.8,39,0,0,0,6.3,195.3,263,99,0,41.5,24.7,76,1,39,0,1,1,25.2,20.2
2026-02-25T07:10:00+05:30,2026-02-25 07:10:00,19.4,19.4,19.2,0,0,1.8,39,0,0,0,6.3,195.3,263,99,0,37.6,24.7,76,1,39,0,1,1,25.2,20.2
2026-02-25T07:05:00+05:30,2026-02-25 07:05:00,19.4,19.4,19.2,0,0,1.8,39,0,0,0,6.3,195.3,263,99,0,33.5,24.7,76,1,39,0,1,1,25.2,20.2
2026-02-25T07:00:00+05:30,2026-02-25 07:00:00,19.3,19.3,19.1,0,0,1.8,39,0,0,0,6.3,195.3,263,99,0,28.6,24.7,76,1,39,0,1,1,25.2,20.2
2026-02-25T06:55:00+05:30,2026-02-25 06:55:00,19.4,19.4,19.2,0,0,1.8,39,0,0,0,6.3,195.3,263,99,0,24.2,24.7,76,1,39,0,1,1,25.2,20.2
