"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Dew Point (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Sensor 4 Temperature (°C)","Sensor 4 Humidity (%)","Sensor 4 Heat Index (°C)","Outdoor Battery","Avg Wind Direction (10 mins) (°)","Avg Wind Speed (10 mins) (km/hr)","Sensor 4 Battery","CO2 battery","Sensor 4 Dew Point (°C)"
2026-08-07T14:50:00+05:30,2026-08-07 14:50:00,26.4,27.2,22.9,5.5,20.1,31.4,276,0,0.3,0.8,105,156.5,1176.6,81,3,326.9,26.3,79,27,1,279,8.2,1,1,22.3
2026-08-07T14:45:00+05:30,2026-08-07 14:45:00,26.2,27,22.5,10.5,21.9,31.4,338,0,0.3,0.8,105,156.5,1176.6,80,2,282.9,26.3,80,27.1,1,299,9,1,1,22.6
2026-08-07T14:40:00+05:30,2026-08-07 14:40:00,26.3,27.1,23,8.7,20.1,31.4,283,0,0.3,0.8,105,156.5,1176.6,82,3,353.7,26.2,80,27,1,219,8.7,1,1,22.5
2026-08-07T14:35:00+05:30,2026-08-07 14:35:00,26.1,26.9,23,11.1,21.9,31.4,285,0,0.3,0.8,105,156.5,1176.6,83,4,508.3,26.2,80,27,1,285,9,1,1,22.5
2026-08-07T14:30:00+05:30,2026-08-07 14:30:00,26,26.8,22.9,9.7,18.3,31.4,8,0,0.3,0.8,105,156.5,1176.6,83,4,437.5,26.2,80,27,1,277,6.1,1,1,22.5
2026-08-07T14:25:00+05:30,2026-08-07 14:25:00,25.4,26.2,22.7,9.7,16.6,31.4,273,0,0.3,0.8,105,156.5,1176.6,85,1,172.3,26.2,80,27,1,273,6.1,1,1,22.5
2026-08-07T14:20:00+05:30,2026-08-07 14:20:00,25.3,26.1,22.6,14.3,23.8,31.4,268,0,0.3,0.8,105,156.5,1176.6,85,1,198.4,26.3,80,27.1,1,268,4,1,1,22.6
2026-08-07T14:15:00+05:30,2026-08-07 14:15:00,25.2,26.1,23.1,4,7.2,31.4,310,0,0.3,0.8,105,156.5,1176.6,88,1,199.9,26.3,80,27.1,1,272,6.1,1,1,22.6
2026-08-07T14:10:00+05:30,2026-08-07 14:10:00,25.2,26.1,22.9,9.7,25.6,31.4,279,1.8,0.3,0.8,105,156.5,1176.6,87,2,221,26.4,80,27.2,1,273,4.3,1,1,22.7
2026-08-07T14:05:00+05:30,2026-08-07 14:05:00,25.8,26.7,23.3,1.4,7.2,31.4,252,1.8,0.3,0.8,105,156.5,1176.6,86,0,31.2,26.4,80,27.2,1,292,4,1,1,22.7
2026-08-07T14:00:00+05:30,2026-08-07 14:00:00,26.4,27.3,23.3,5.5,7.2,31.4,306,0,0,0.5,104.7,156.2,1176.3,83,0,38.1,26.4,80,27.2,1,287,5.8,1,1,22.7
2026-08-07T13:55:00+05:30,2026-08-07 13:55:00,26.7,29.2,23.2,6.1,9.3,31.4,263,0,0,0.5,104.7,156.2,1176.3,81,1,162.3,26.4,80,27.2,1,280,5.8,1,1,22.7
2026-08-07T13:50:00+05:30,2026-08-07 13:50:00,26.7,29.3,23.4,1.1,9.3,31.4,281,0,0,0.5,104.7,156.2,1176.3,82,2,245.2,26.4,80,27.2,1,281,5.5,1,1,22.7
2026-08-07T13:45:00+05:30,2026-08-07 13:45:00,26.8,29.3,23,6.4,9.3,31.4,321,0,0,0.5,104.7,156.2,1176.3,80,2,299.8,26.4,80,27.2,1,310,5.5,1,1,22.7
2026-08-07T13:40:00+05:30,2026-08-07 13:40:00,26.5,27.3,23,6.9,13,31.4,244,0,0,0.5,104.7,156.2,1176.3,81,2,282.1,26.4,80,27.2,1,280,5,1,1,22.7
2026-08-07T13:35:00+05:30,2026-08-07 13:35:00,26.7,29.2,23.2,0.3,3.5,31.4,332,0,0,0.5,104.7,156.2,1176.3,81,2,303.1,26.4,80,27.2,1,286,5,1,1,22.7
2026-08-07T13:30:00+05:30,2026-08-07 13:30:00,26.4,27.2,22.9,2.1,18.3,31.4,286,0,0,0.5,104.7,156.2,1176.3,81,2,273.7,26.4,80,27.2,1,286,6.4,1,1,22.7
2026-08-07T13:25:00+05:30,2026-08-07 13:25:00,26.3,27.1,23,6.1,11.1,31.4,262,0,0,0.5,104.7,156.2,1176.3,82,3,382.8,26.4,80,27.2,1,272,4.3,1,1,22.7
2026-08-07T13:20:00+05:30,2026-08-07 13:20:00,26.4,27.3,23.3,0,3.5,31.4,285,0,0,0.5,104.7,156.2,1176.3,83,1,156.8,26.3,80,27.1,1,301,3.2,1,1,22.6
2026-08-07T13:15:00+05:30,2026-08-07 13:15:00,26.6,27.5,23.3,1.8,3.5,31.4,275,0,0,0.5,104.7,156.2,1176.3,82,1,137.1,26.3,80,27.1,1,267,4.3,1,1,22.6
2026-08-07T13:10:00+05:30,2026-08-07 13:10:00,26.7,29.3,23.4,5.5,13,31.4,235,0,0,0.5,104.7,156.2,1176.3,82,2,211.5,26.3,80,27.1,1,262,5.5,1,1,22.6
2026-08-07T13:05:00+05:30,2026-08-07 13:05:00,27,29.8,23.5,9.3,14.8,31.4,251,0,0,0.5,104.7,156.2,1176.3,81,1,182.8,26.3,80,27.1,1,282,5.8,1,1,22.6
2026-08-07T13:00:00+05:30,2026-08-07 13:00:00,26.7,29.3,23.4,2.1,9.3,31.4,286,0,0,0.5,104.7,156.2,1176.3,82,4,437.9,26.2,80,27,1,282,9.3,1,1,22.5
2026-08-07T12:55:00+05:30,2026-08-07 12:55:00,26.6,27.5,23.3,15.1,29.5,31.4,264,0,0,0.5,104.7,156.2,1176.3,82,5,514.3,26.2,80,27,1,283,9.7,1,1,22.5
2026-08-07T12:50:00+05:30,2026-08-07 12:50:00,27,29.7,23.2,13,27.7,31.4,278,0,0,0.5,104.7,156.2,1176.3,80,4,418.4,26.1,81,26.9,1,283,4,1,1,22.6
2026-08-07T12:45:00+05:30,2026-08-07 12:45:00,26.7,29.3,23.4,5.5,9.3,31.4,292,0,0,0.5,104.7,156.2,1176.3,82,3,340.4,26.1,81,26.9,1,266,4.7,1,1,22.6
2026-08-07T12:40:00+05:30,2026-08-07 12:40:00,26.7,29.2,23.2,6.1,18.3,31.4,219,0,0,0.5,104.7,156.2,1176.3,81,2,307.8,26,81,26.8,1,274,6.4,1,1,22.5
2026-08-07T12:35:00+05:30,2026-08-07 12:35:00,26.6,27.5,23.3,13.7,16.6,31.4,295,0,0,0.5,104.7,156.2,1176.3,82,3,387.6,26,81,26.8,1,272,6.4,1,1,22.5
2026-08-07T12:30:00+05:30,2026-08-07 12:30:00,26.2,27.1,23.1,4.7,9.3,31.4,242,0,0,0.5,104.7,156.2,1176.3,83,3,367.3,26,81,26.8,1,272,5.8,1,1,22.5
2026-08-07T12:25:00+05:30,2026-08-07 12:25:00,26.3,27.2,23.4,3.5,13,31.4,257,0,0,0.5,104.7,156.2,1176.3,84,2,278.7,25.9,81,26.7,1,257,5.5,1,1,22.4
2026-08-07T12:20:00+05:30,2026-08-07 12:20:00,26.3,27.1,23.2,14.8,18.3,31.4,292,0,0,0.5,104.7,156.2,1176.3,83,3,351.3,25.9,81,26.7,1,263,4.3,1,1,22.4
2026-08-07T12:15:00+05:30,2026-08-07 12:15:00,26.2,27.1,23.3,0,3.5,31.4,355,0,0,0.5,104.7,156.2,1176.3,84,2,287.8,25.9,81,26.7,1,266,5.5,1,1,22.4
2026-08-07T12:10:00+05:30,2026-08-07 12:10:00,26.2,27.1,23.3,4.7,11.1,31.4,207,0,0,0.5,104.7,156.2,1176.3,84,2,262,25.8,81,26.5,1,283,5,1,1,22.3
2026-08-07T12:05:00+05:30,2026-08-07 12:05:00,25.8,26.6,23.1,5,9.3,31.4,1,0,0,0.5,104.7,156.2,1176.3,85,4,419.2,25.8,81,26.5,1,279,3.5,1,1,22.3
2026-08-07T12:00:00+05:30,2026-08-07 12:00:00,25.9,26.8,23.4,0.3,5.5,31.4,199,0,0,0.5,104.7,156.2,1176.3,86,1,160.5,25.7,81,26.4,1,267,3.5,1,1,22.2
2026-08-07T11:55:00+05:30,2026-08-07 11:55:00,26,26.8,23.1,4.7,11.1,31.4,314,0,0,0.5,104.7,156.2,1176.3,84,1,153.8,25.7,81,26.4,1,287,3.5,1,1,22.2
2026-08-07T11:50:00+05:30,2026-08-07 11:50:00,26.2,27.1,23.1,5.5,13,31.4,320,0,0,0.5,104.7,156.2,1176.3,83,2,255,25.7,81,26.4,1,287,5.5,1,1,22.2
2026-08-07T11:45:00+05:30,2026-08-07 11:45:00,26.1,27,23.2,5.5,18.3,31.4,272,0,0,0.5,104.7,156.2,1176.3,84,3,351.6,25.6,81,26.3,1,282,6.1,1,1,22.1
2026-08-07T11:40:00+05:30,2026-08-07 11:40:00,25.8,26.6,22.9,10.1,20.1,31.4,227,0,0,0.5,104.7,156.2,1176.3,84,3,378.6,25.6,81,26.3,1,299,4,1,1,22.1
2026-08-07T11:35:00+05:30,2026-08-07 11:35:00,25.8,26.6,23.1,0,5.5,31.4,334,0,0,0.5,104.7,156.2,1176.3,85,2,257.9,25.6,81,26.3,1,303,2.6,1,1,22.1
2026-08-07T11:30:00+05:30,2026-08-07 11:30:00,25.6,26.4,22.9,1.8,9.3,31.4,267,0,0,0.5,104.7,156.2,1176.3,85,2,253.2,25.6,81,26.3,1,320,1.4,1,1,22.1
2026-08-07T11:26:00+05:30,2026-08-07 11:26:00,25.5,26.3,22.8,5.8,11.1,31.4,271,0,0,0.5,104.7,156.2,1176.3,85,1,168.9,25.5,81,26.2,1,291,2.1,1,1,22
2026-08-07T11:20:00+05:30,2026-08-07 11:20:00,25.2,26.1,22.9,0.3,7.2,31.4,282,0,0,0.5,104.7,156.2,1176.3,87,1,182.6,25.4,81,26.1,1,282,4,1,1,21.9
2026-08-07T11:15:00+05:30,2026-08-07 11:15:00,25.1,25.9,22.8,6.4,7.2,31.4,303,0,0,0.5,104.7,156.2,1176.3,87,1,133,25.5,81,26.2,1,277,5.8,1,1,22
2026-08-07T11:10:00+05:30,2026-08-07 11:10:00,25.3,26.1,22.8,7.2,13,31.4,329,0,0,0.5,104.7,156.2,1176.3,86,1,143.9,25.4,81,26.1,1,309,7.2,1,1,21.9
2026-08-07T11:05:00+05:30,2026-08-07 11:05:00,25.5,26.3,22.8,9,21.9,31.4,246,0,0,0.5,104.7,156.2,1176.3,85,2,208.5,25.4,81,26.1,1,276,7.9,1,1,21.9
2026-08-07T11:02:00+05:30,2026-08-07 11:02:00,25.4,26.2,22.7,7.9,11.1,31.4,247,0,0,0.5,104.7,156.2,1176.3,85,3,309,25.4,81,26.1,1,310,7.2,1,1,21.9
2026-08-07T10:55:00+05:30,2026-08-07 10:55:00,25.5,26.3,22.8,6.9,13,31.4,305,0,0,0.5,104.7,156.2,1176.3,85,1,189.1,25.4,81,26.1,1,305,1.4,1,1,21.9
2026-08-07T10:50:00+05:30,2026-08-07 10:50:00,25.3,26.1,22.8,0.3,3.5,31.4,294,0,8.4,0.5,104.7,156.2,1176.3,86,2,217.8,25.4,81,26.1,1,313,3.5,1,1,21.9
2026-08-07T10:45:00+05:30,2026-08-07 10:45:00,25.2,26,22.7,10.5,13,31.4,269,0,8.4,0.5,104.7,156.2,1176.3,86,1,168.1,25.4,81,26.1,1,299,6.4,1,1,21.9
2026-08-07T10:40:00+05:30,2026-08-07 10:40:00,25.1,25.9,22.6,3.5,9.3,31.4,291,0,8.4,0.5,104.7,156.2,1176.3,86,1,173.1,25.3,81,26,1,291,6.4,1,1,21.8
2026-08-07T10:35:00+05:30,2026-08-07 10:35:00,25,25.8,22.7,6.4,18.3,31.4,34,0,8.4,0.5,104.7,156.2,1176.3,87,2,218.9,25.3,82,26,1,299,6.4,1,1,22
2026-08-07T10:30:00+05:30,2026-08-07 10:30:00,25,25.8,22.7,4,11.1,31.4,233,0,8.4,0.5,104.7,156.2,1176.3,87,1,140.4,25.3,82,26,1,333,4.7,1,1,22
2026-08-07T10:25:00+05:30,2026-08-07 10:25:00,25.2,26.1,22.9,2.9,9.3,31.4,282,0,8.4,0.5,104.7,156.2,1176.3,87,1,160.3,25.3,82,26,1,334,2.6,1,1,22
2026-08-07T10:20:00+05:30,2026-08-07 10:20:00,25,25.9,22.9,7.6,13,31.4,239,0,8.4,0.5,104.7,156.2,1176.3,88,2,238.6,25.3,82,26,1,286,6.4,1,1,22
2026-08-07T10:15:00+05:30,2026-08-07 10:15:00,25,25.8,22.7,10.1,18.3,31.4,279,0,8.4,0.5,104.7,156.2,1176.3,87,1,137.5,25.2,81,25.9,1,286,6.4,1,1,21.7
2026-08-07T10:10:00+05:30,2026-08-07 10:10:00,24.9,25.7,22.6,4,14.8,25.6,283,0,8.4,0.5,104.7,156.2,1176.3,87,3,323.2,25.2,81,25.9,1,302,4.7,1,1,21.7
2026-08-07T10:05:00+05:30,2026-08-07 10:05:00,24.5,25.3,22.6,4.3,14.8,25.6,266,0,8.4,0.5,104.7,156.2,1176.3,89,1,117.4,25.2,81,25.9,1,287,6.1,1,1,21.7
2026-08-07T10:00:00+05:30,2026-08-07 10:00:00,24.5,25.3,22.6,1.4,9.3,25.6,10,0,8.4,0.5,104.7,156.2,1176.3,89,1,117.4,25.2,81,25.9,1,273,6.1,1,1,21.7
2026-08-07T09:55:00+05:30,2026-08-07 09:55:00,24.5,25.3,22.6,8.2,13,25.6,280,0,8.4,0.5,104.7,156.2,1176.3,89,1,113.8,25.2,81,25.9,1,280,4.7,1,1,21.7
2026-08-07T09:50:00+05:30,2026-08-07 09:50:00,24.5,25.3,22.6,0.3,7.2,25.6,216,0,8.4,0.5,104.7,156.2,1176.3,89,1,164.4,25.2,81,25.9,1,285,4.7,1,1,21.7
2026-08-07T09:45:00+05:30,2026-08-07 09:45:00,24.5,25.3,22.6,13.7,18.3,25.6,275,0,8.4,0.5,104.7,156.2,1176.3,89,1,112,25.2,81,25.9,1,269,5.5,1,1,21.7
2026-08-07T09:40:00+05:30,2026-08-07 09:40:00,24.4,25.2,22.5,1.1,11.1,25.6,132,0,8.4,0.5,104.7,156.2,1176.3,89,0,75.9,25.2,81,25.9,1,294,3.5,1,1,21.7
2026-08-07T09:35:00+05:30,2026-08-07 09:35:00,24.4,25.2,22.5,12.2,16.6,25.6,328,0,8.4,0.5,104.7,156.2,1176.3,89,1,190,25.2,81,25.9,1,334,3.2,1,1,21.7
2026-08-07T09:30:00+05:30,2026-08-07 09:30:00,24.4,25.2,22.5,4,11.1,25.6,279,0,8.4,0.5,104.7,156.2,1176.3,89,1,105.1,25.1,81,25.8,1,288,4,1,1,21.6
2026-08-07T09:25:00+05:30,2026-08-07 09:25:00,24.4,25.2,22.5,6.9,13,25.6,200,0,8.4,0.5,104.7,156.2,1176.3,89,1,158.4,25.1,81,25.8,1,282,5.8,1,1,21.6
2026-08-07T09:20:00+05:30,2026-08-07 09:20:00,24.3,25.1,22.3,7.2,16.6,25.6,274,0,8.4,0.5,104.7,156.2,1176.3,89,1,119,25.1,81,25.8,1,293,4,1,1,21.6
2026-08-07T09:15:00+05:30,2026-08-07 09:15:00,24.2,25.1,22.5,1.1,5.5,25.6,230,0,8.4,0.5,104.7,156.2,1176.3,90,1,157.4,25,82,25.7,1,285,5,1,1,21.7
2026-08-07T09:10:00+05:30,2026-08-07 09:10:00,24.1,24.9,22.4,14.8,21.9,25.6,299,0,8.4,0.5,104.7,156.2,1176.3,90,0,89.7,25,81,25.7,1,285,6.1,1,1,21.5
2026-08-07T09:05:00+05:30,2026-08-07 09:05:00,24.2,25.1,22.5,6.4,18.3,25.6,213,0,8.4,0.5,104.7,156.2,1176.3,90,1,111,25,81,25.7,1,253,4,1,1,21.5
2026-08-07T09:00:00+05:30,2026-08-07 09:00:00,24.3,25.1,22.5,0,3.5,25.6,354,0,8.4,0.5,104.7,156.2,1176.3,90,0,87.9,25,81,25.7,1,320,2.9,1,1,21.5
2026-08-07T08:55:00+05:30,2026-08-07 08:55:00,24.4,25.2,22.5,7.2,11.1,25.6,261,0,8.4,0.5,104.7,156.2,1176.3,89,0,70.1,25,81,25.7,1,289,3.5,1,1,21.5
2026-08-07T08:50:00+05:30,2026-08-07 08:50:00,24.4,25.2,22.3,0.3,14.8,25.6,266,0,8.4,0.5,104.7,156.2,1176.3,88,1,124.3,25,81,25.7,1,266,6.1,1,1,21.5
2026-08-07T08:45:00+05:30,2026-08-07 08:45:00,24.2,25,22.3,7.2,20.1,25.6,258,0,8.4,0.5,104.7,156.2,1176.3,89,1,169.8,24.9,81,25.6,1,275,4.7,1,1,21.4
2026-08-07T08:40:00+05:30,2026-08-07 08:40:00,24.1,24.9,22.2,5.8,9.3,25.6,240,0,8.4,0.5,104.7,156.2,1176.3,89,1,123,24.9,81,25.6,1,320,4,1,1,21.4
2026-08-07T08:35:00+05:30,2026-08-07 08:35:00,24.1,24.9,22.2,0.6,11.1,25.6,340,0,8.4,0.5,104.7,156.2,1176.3,89,0,68.2,25,81,25.7,1,309,3.5,1,1,21.5
2026-08-07T08:30:00+05:30,2026-08-07 08:30:00,24,24.8,22.1,7.2,14.8,25.6,268,0,8.4,0.5,104.7,156.2,1176.3,89,0,76.2,25,81,25.7,1,316,2.9,1,1,21.5
2026-08-07T08:25:00+05:30,2026-08-07 08:25:00,23.9,24.7,22,5.5,16.6,25.6,323,0,8.4,0.5,104.7,156.2,1176.3,89,0,60,25,81,25.7,1,285,5,1,1,21.5
2026-08-07T08:20:00+05:30,2026-08-07 08:20:00,23.9,24.7,22,1.8,3.5,25.6,305,0,8.4,0.5,104.7,156.2,1176.3,89,0,78.3,24.9,81,25.6,1,285,2.9,1,1,21.4
2026-08-07T08:15:00+05:30,2026-08-07 08:15:00,23.8,24.5,21.9,0,3.5,25.6,0,0,8.4,0.5,104.7,156.2,1176.3,89,0,55.3,24.9,81,25.6,1,295,1.4,1,1,21.4
2026-08-07T08:10:00+05:30,2026-08-07 08:10:00,23.8,24.5,21.9,0,5.5,25.6,295,0,8.4,0.5,104.7,156.2,1176.3,89,0,40.1,24.9,81,25.6,1,302,2.6,1,1,21.4
2026-08-07T08:05:00+05:30,2026-08-07 08:05:00,23.8,24.6,22,6.4,9.3,25.6,358,0,8.4,0.5,104.7,156.2,1176.3,90,0,29.5,24.9,81,25.6,1,278,5.8,1,1,21.4
2026-08-07T08:00:00+05:30,2026-08-07 08:00:00,23.8,24.6,22,7.6,18.3,25.6,272,0,8.4,0.5,104.7,156.2,1176.3,90,0,31,25,81,25.7,1,278,6.1,1,1,21.5
2026-08-07T07:55:00+05:30,2026-08-07 07:55:00,23.8,24.5,21.9,2.1,7.2,25.6,87,0,8.4,0.5,104.7,156.2,1176.3,89,0,52.9,24.9,81,25.6,1,325,2.1,1,1,21.4
2026-08-07T07:50:00+05:30,2026-08-07 07:50:00,23.8,24.6,22,1.8,7.2,25.6,328,0,8.4,0.5,104.7,156.2,1176.3,90,0,46,24.9,81,25.6,1,310,2.1,1,1,21.4
2026-08-07T07:45:00+05:30,2026-08-07 07:45:00,23.8,24.6,22,0.3,3.5,25.6,244,0,8.4,0.5,104.7,156.2,1176.3,90,0,29.7,25,81,25.7,1,315,1.1,1,1,21.5
2026-08-07T07:40:00+05:30,2026-08-07 07:40:00,23.8,24.6,22,0.3,5.5,25.6,105,0,8.4,0.5,104.7,156.2,1176.3,90,0,31.6,25,81,25.7,1,284,1.1,1,1,21.5
2026-08-07T07:35:00+05:30,2026-08-07 07:35:00,23.9,24.7,22.1,1.1,5.5,25.6,89,0,8.4,0.5,104.7,156.2,1176.3,90,0,9,25,81,25.7,1,280,0,1,1,21.5
2026-08-07T07:30:00+05:30,2026-08-07 07:30:00,23.9,24.7,22.1,0,7.2,25.6,303,0,8.4,0.5,104.7,156.2,1176.3,90,0,28.2,25,81,25.7,1,316,0,1,1,21.5
2026-08-07T07:25:00+05:30,2026-08-07 07:25:00,23.7,24.5,22,0,1.8,25.6,318,0,8.4,0.5,104.7,156.2,1176.3,90,0,65.3,25,81,25.7,1,318,0.3,1,1,21.5
2026-08-07T07:20:00+05:30,2026-08-07 07:20:00,23.8,24.6,22.2,0,1.8,25.6,101,0,8.4,0.5,104.7,156.2,1176.3,91,0,34.1,25,81,25.7,1,309,1.4,1,1,21.5
2026-08-07T07:15:00+05:30,2026-08-07 07:15:00,23.7,24.5,22.2,0,9.3,25.6,305,0,8.4,0.5,104.7,156.2,1176.3,91,0,37.3,25,81,25.7,1,305,2.1,1,1,21.5
2026-08-07T07:10:00+05:30,2026-08-07 07:10:00,23.7,24.5,22.2,3.5,7.2,25.6,178,0,8.4,0.5,104.7,156.2,1176.3,91,0,27.8,25,81,25.7,1,283,0,1,1,21.5
2026-08-07T07:05:00+05:30,2026-08-07 07:05:00,23.7,24.5,22.2,1.4,1.8,25.6,223,0,8.4,0.5,104.7,156.2,1176.3,91,0,13,25,81,25.7,1,283,0.3,1,1,21.5
2026-08-07T07:00:00+05:30,2026-08-07 07:00:00,23.7,24.5,22,0.3,3.5,25.6,321,0,8.4,0.5,104.7,156.2,1176.3,90,0,34.6,25,81,25.7,1,282,1.1,1,1,21.5
2026-08-07T06:55:00+05:30,2026-08-07 06:55:00,23.7,24.5,22.2,0.3,3.5,25.6,291,0,8.4,0.5,104.7,156.2,1176.3,91,0,25.1,25,81,25.7,1,307,1.4,1,1,21.5
2026-08-07T06:50:00+05:30,2026-08-07 06:50:00,23.6,24.4,22.1,2.9,9.3,25.6,259,0,8.4,0.5,104.7,156.2,1176.3,91,0,23.8,25,81,25.7,1,308,1.4,1,1,21.5
2026-08-07T06:45:00+05:30,2026-08-07 06:45:00,23.5,24.3,22.1,0,1.8,25.6,302,0,8.4,0.5,104.7,156.2,1176.3,92,0,37,25,81,25.7,1,302,0,1,1,21.5
2026-08-07T06:40:00+05:30,2026-08-07 06:40:00,23.4,24.2,22.2,0,5.5,25.6,252,0,8.4,0.5,104.7,156.2,1176.3,93,0,24.1,25,81,25.7,1,76,0,1,1,21.5
2026-08-07T06:35:00+05:30,2026-08-07 06:35:00,23.4,24.2,22.2,0,7.2,25.6,259,0,8.4,0.5,104.7,156.2,1176.3,93,0,13.7,25,81,25.7,1,76,0,1,1,21.5
2026-08-07T06:30:00+05:30,2026-08-07 06:30:00,23.4,24.2,22.2,0,3.5,25.6,303,0,8.4,0.5,104.7,156.2,1176.3,93,0,10.2,24.9,81,25.6,1,303,0,1,1,21.4
2026-08-07T06:25:00+05:30,2026-08-07 06:25:00,23.3,24.1,22.1,0.3,1.8,25.6,297,0,8.4,0.5,104.7,156.2,1176.3,93,0,5.3,25,81,25.7,1,330,0,1,1,21.5
2026-08-07T06:20:00+05:30,2026-08-07 06:20:00,23.3,24.1,22.3,0,0,25.6,309,0,8.4,0.5,104.7,156.2,1176.3,94,0,2.7,24.9,81,25.6,1,309,0,1,1,21.4
2026-08-07T06:15:00+05:30,2026-08-07 06:15:00,23.3,24.1,22.3,0.3,3.5,25.6,287,0,8.4,0.5,104.7,156.2,1176.3,94,0,1.1,25,81,25.7,1,300,0,1,1,21.5
2026-08-07T06:10:00+05:30,2026-08-07 06:10:00,23.3,24.1,22.3,0,0,25.6,344,0,8.4,0.5,104.7,156.2,1176.3,94,0,1,25,81,25.7,1,337,0,1,1,21.5
2026-08-07T06:05:00+05:30,2026-08-07 06:05:00,23.3,24.1,22.3,0,0,25.6,292,0,8.4,0.5,104.7,156.2,1176.3,94,0,1,25,81,25.7,1,292,0,1,1,21.5
2026-08-07T06:00:00+05:30,2026-08-07 06:00:00,23.3,24.1,22.3,1.1,1.8,25.6,325,0,8.4,0.5,104.7,156.2,1176.3,94,0,0.4,25,81,25.7,1,298,0.3,1,1,21.5
2026-08-07T05:55:00+05:30,2026-08-07 05:55:00,23.3,24.1,22.1,0,0,25.6,305,0,8.4,0.5,104.7,156.2,1176.3,93,0,0.3,24.9,81,25.6,1,298,0.6,1,1,21.4
2026-08-07T05:50:00+05:30,2026-08-07 05:50:00,23.3,24.1,22.1,4,5.5,25.6,273,0,8.4,0.5,104.7,156.2,1176.3,93,0,0.1,25,81,25.7,1,338,1.1,1,1,21.5
2026-08-07T05:45:00+05:30,2026-08-07 05:45:00,23.4,24.2,22.2,4.3,5.5,25.6,314,0,8.4,0.5,104.7,156.2,1176.3,93,0,0,25,81,25.7,1,293,1.4,1,1,21.5
2026-08-07T05:40:00+05:30,2026-08-07 05:40:00,23.4,24.2,22.2,0.3,11.1,25.6,213,0,8.4,0.5,104.7,156.2,1176.3,93,0,0,25,81,25.7,1,292,2.1,1,1,21.5
2026-08-07T05:35:00+05:30,2026-08-07 05:35:00,23.4,24.2,22,2.6,11.1,25.6,297,0,8.4,0.5,104.7,156.2,1176.3,92,0,0,25,81,25.7,1,292,1.4,1,1,21.5
2026-08-07T05:30:00+05:30,2026-08-07 05:30:00,23.3,24.1,22.1,1.4,3.5,25.6,242,0,8.4,0.5,104.7,156.2,1176.3,93,0,0,25,81,25.7,1,242,1.1,1,1,21.5
2026-08-07T05:25:00+05:30,2026-08-07 05:25:00,23.2,24,22,0,7.2,25.6,324,0,8.4,0.5,104.7,156.2,1176.3,93,0,0,25,81,25.7,1,169,0,1,1,21.5
2026-08-07T05:20:00+05:30,2026-08-07 05:20:00,23.2,24,22,2.1,5.5,25.6,211,0,8.4,0.5,104.7,156.2,1176.3,93,0,0,25,81,25.7,1,177,0,1,1,21.5
2026-08-07T05:15:00+05:30,2026-08-07 05:15:00,23.3,24.1,22.1,0,1.8,25.6,177,0,8.4,0.5,104.7,156.2,1176.3,93,0,0,25,81,25.7,1,301,0.3,1,1,21.5
2026-08-07T05:10:00+05:30,2026-08-07 05:10:00,23.3,24.1,22.1,0,3.5,25.6,251,0,8.4,0.5,104.7,156.2,1176.3,93,0,0,25,81,25.7,1,275,0.3,1,1,21.5
2026-08-07T05:05:00+05:30,2026-08-07 05:05:00,23.3,24.1,22.1,0,5.5,25.6,13,0,8.4,0.5,104.7,156.2,1176.3,93,0,0,25,81,25.7,1,329,0,1,1,21.5
2026-08-07T05:00:00+05:30,2026-08-07 05:00:00,23.3,24.1,22.1,0,0,25.6,323,0,8.4,0.5,104.7,156.2,1176.3,93,0,0,25,81,25.7,1,329,0.3,1,1,21.5
2026-08-07T04:55:00+05:30,2026-08-07 04:55:00,23.3,24.1,21.9,1.1,3.5,25.6,293,0,8.4,0.5,104.7,156.2,1176.3,92,0,0,25,81,25.7,1,301,0.6,1,1,21.5
2026-08-07T04:50:00+05:30,2026-08-07 04:50:00,23.4,24.2,22,4,9.3,25.6,310,0,8.4,0.5,104.7,156.2,1176.3,92,0,0,25,81,25.7,1,310,4,1,1,21.5
2026-08-07T04:45:00+05:30,2026-08-07 04:45:00,23.5,24.3,22.1,2.9,11.1,25.6,254,0,8.4,0.5,104.7,156.2,1176.3,92,0,0,25,81,25.7,1,254,5.5,1,1,21.5
2026-08-07T04:40:00+05:30,2026-08-07 04:40:00,23.5,24.3,22.1,3.5,9.3,25.6,340,0,8.4,0.5,104.7,156.2,1176.3,92,0,0,25.1,81,25.8,1,287,3.5,1,1,21.6
2026-08-07T04:35:00+05:30,2026-08-07 04:35:00,23.5,24.3,22.1,4,7.2,25.6,287,0,8.4,0.5,104.7,156.2,1176.3,92,0,0,25.1,81,25.8,1,281,3.5,1,1,21.6
2026-08-07T04:30:00+05:30,2026-08-07 04:30:00,23.3,24.1,21.9,6.1,14.8,25.6,273,0,8.4,0.5,104.7,156.2,1176.3,92,0,0,25.1,81,25.8,1,226,2.1,1,1,21.6
