"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Dew Point (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Sensor 4 Temperature (°C)","Sensor 4 Humidity (%)","Outdoor Battery","Avg Wind Direction (10 mins) (°)","Avg Wind Speed (10 mins) (km/hr)","Sensor 4 Battery","CO2 battery","Sensor 4 Feels Like (°C)","Sensor 4 Dew Point (°C)"
2026-03-26T02:00:00+05:30,2026-03-26 02:00:00,21.9,22.6,21.2,0,0,5.5,358,0,0,0,0,86.3,349.3,96,0,0,27.4,68,1,358,0,1,1,29.3,20.9
2026-03-26T01:55:00+05:30,2026-03-26 01:55:00,22,22.7,21.2,0,0,5.5,358,0,0,0,0,86.3,349.3,95,0,0,27.4,68,1,358,0,1,1,29.3,20.9
2026-03-26T01:50:00+05:30,2026-03-26 01:50:00,22,22.7,21.2,0,0,5.5,358,0,0,0,0,86.3,349.3,95,0,0,27.4,68,1,358,0,1,1,29.3,20.9
2026-03-26T01:45:00+05:30,2026-03-26 01:45:00,22.2,23,21.4,0,0,5.5,358,0,0,0,0,86.3,349.3,95,0,0,27.5,68,1,354,0,1,1,29.5,21.1
2026-03-26T01:40:00+05:30,2026-03-26 01:40:00,22.2,23,21.4,0,5.5,5.5,0,0,0,0,0,86.3,349.3,95,0,0,27.4,68,1,354,0,1,1,29.3,20.9
2026-03-26T01:35:00+05:30,2026-03-26 01:35:00,22.3,23,21.4,0,0,5.5,356,0,0,0,0,86.3,349.3,95,0,0,27.4,67,1,356,0,1,1,29.2,20.7
2026-03-26T01:30:00+05:30,2026-03-26 01:30:00,22.2,23,21.4,0,5.5,5.5,48,0,0,0,0,86.3,349.3,95,0,0,27.5,67,1,8,0,1,1,29.4,20.8
2026-03-26T01:25:00+05:30,2026-03-26 01:25:00,22.3,23,21.3,0,0,3.5,7,0,0,0,0,86.3,349.3,94,0,0,27.5,67,1,9,0,1,1,29.4,20.8
2026-03-26T01:20:00+05:30,2026-03-26 01:20:00,22.4,23.1,21.4,0,0,3.5,8,0,0,0,0,86.3,349.3,94,0,0,27.5,67,1,9,0,1,1,29.4,20.8
2026-03-26T01:15:00+05:30,2026-03-26 01:15:00,22.4,23.1,21.4,0,0,3.5,343,0,0,0,0,86.3,349.3,94,0,0,27.5,66,1,4,0,1,1,29.3,20.6
2026-03-26T01:10:00+05:30,2026-03-26 01:10:00,22.3,23,21.3,0,0,3.5,346,0,0,0,0,86.3,349.3,94,0,0,27.5,66,1,26,0,1,1,29.3,20.6
2026-03-26T01:05:00+05:30,2026-03-26 01:05:00,22,22.7,21.2,0.3,3.5,3.5,92,0,0,0,0,86.3,349.3,95,0,0,27.5,66,1,26,0,1,1,29.3,20.6
2026-03-26T01:00:00+05:30,2026-03-26 01:00:00,21.9,22.6,20.9,0,0,1.8,27,0,0,0,0,86.3,349.3,94,0,0,27.5,66,1,27,0,1,1,29.3,20.6
2026-03-26T00:55:00+05:30,2026-03-26 00:55:00,21.6,22.3,20.6,0,0,0,24,0,0,0,0,86.3,349.3,94,0,0,27.6,66,1,24,0,1,1,29.5,20.7
2026-03-26T00:50:00+05:30,2026-03-26 00:50:00,21.6,22.3,20.6,0,0,0,24,0,0,0,0,86.3,349.3,94,0,0,27.6,66,1,24,0,1,1,29.5,20.7
2026-03-26T00:45:00+05:30,2026-03-26 00:45:00,21.6,22.3,20.6,0,0,0,24,0,0,0,0,86.3,349.3,94,0,0,27.6,66,1,24,0,1,1,29.5,20.7
2026-03-26T00:40:00+05:30,2026-03-26 00:40:00,21.6,22.3,20.6,0,0,0,24,0,0,0,0,86.3,349.3,94,0,0,27.6,65,1,24,0,1,1,29.4,20.4
2026-03-26T00:35:00+05:30,2026-03-26 00:35:00,21.5,22.2,20.5,0,0,0,24,0,0,0,0,86.3,349.3,94,0,0,27.6,65,1,24,0,1,1,29.4,20.4
2026-03-26T00:30:00+05:30,2026-03-26 00:30:00,21.6,22.3,20.4,0,0,0,24,0,0,0,0,86.3,349.3,93,0,0,27.6,65,1,24,0,1,1,29.4,20.4
2026-03-26T00:25:00+05:30,2026-03-26 00:25:00,21.7,22.4,20.4,0,0,0,24,0,0,0,0,86.3,349.3,92,0,0,27.7,65,1,24,0,1,1,29.6,20.6
2026-03-26T00:20:00+05:30,2026-03-26 00:20:00,21.7,22.4,20.4,0,0,0,24,0,0,0,0,86.3,349.3,92,0,0,27.7,65,1,25,0,1,1,29.6,20.6
2026-03-26T00:15:00+05:30,2026-03-26 00:15:00,21.7,22.4,20.4,0,0,0,24,0,0,0,0,86.3,349.3,92,0,0,27.7,65,1,24,0,1,1,29.6,20.6
2026-03-26T00:10:00+05:30,2026-03-26 00:10:00,21.7,22.4,20.4,0,0,0,25,0,0,0,0,86.3,349.3,92,0,0,27.7,65,1,25,0,1,1,29.6,20.6
2026-03-26T00:05:00+05:30,2026-03-26 00:05:00,21.8,22.4,20.4,0,0,0,27,0,0,0,0,86.3,349.3,92,0,0,27.7,65,1,27,0,1,1,29.6,20.6
2026-03-26T00:00:00+05:30,2026-03-26 00:00:00,21.9,22.5,20.3,0,0,0,27,0,0,0,0,86.3,349.3,91,0,0,27.7,65,1,27,0,1,1,29.6,20.6
2026-03-25T23:55:00+05:30,2026-03-25 23:55:00,21.9,22.5,20.3,0,0,3.5,27,0,0,0,0,86.3,349.3,91,0,0,27.8,65,1,27,0,1,1,29.7,20.6
2026-03-25T23:50:00+05:30,2026-03-25 23:50:00,21.9,22.5,20.3,0,0,3.5,27,0,0,0,0,86.3,349.3,91,0,0,27.8,64,1,27,0,1,1,29.6,20.3
2026-03-25T23:45:00+05:30,2026-03-25 23:45:00,22,22.6,20.5,0,0,3.5,27,0,0,0,0,86.3,349.3,91,0,0,27.8,64,1,27,0,1,1,29.6,20.3
2026-03-25T23:40:00+05:30,2026-03-25 23:40:00,21.9,22.5,20.3,0,0,3.5,27,0,0,0,0,86.3,349.3,91,0,0,27.8,64,1,27,0,1,1,29.6,20.3
2026-03-25T23:35:00+05:30,2026-03-25 23:35:00,21.9,22.5,20.2,0,0,3.5,27,0,0,0,0,86.3,349.3,90,0,0,27.8,64,1,27,0,1,1,29.6,20.3
2026-03-25T23:30:00+05:30,2026-03-25 23:30:00,22,22.6,20.3,0,0,3.5,27,0,0,0,0,86.3,349.3,90,0,0,27.9,64,1,27,0,1,1,29.7,20.4
2026-03-25T23:25:00+05:30,2026-03-25 23:25:00,22,22.6,20.3,0,0,3.5,27,0,0,0,0,86.3,349.3,90,0,0,27.9,64,1,27,0,1,1,29.7,20.4
2026-03-25T23:20:00+05:30,2026-03-25 23:20:00,22.1,22.7,20.2,0,0,3.5,55,0,0,0,0,86.3,349.3,89,0,0,27.9,64,1,26,0,1,1,29.7,20.4
2026-03-25T23:15:00+05:30,2026-03-25 23:15:00,22.2,22.8,20.3,0,0,3.5,26,0,0,0,0,86.3,349.3,89,0,0,27.9,64,1,26,0,1,1,29.7,20.4
2026-03-25T23:10:00+05:30,2026-03-25 23:10:00,22.2,22.8,20.1,0,0,3.5,26,0,0,0,0,86.3,349.3,88,0,0,27.9,64,1,26,0,1,1,29.7,20.4
2026-03-25T23:05:00+05:30,2026-03-25 23:05:00,22.3,22.9,20.2,0,0,3.5,26,0,0,0,0,86.3,349.3,88,0,0,28,64,1,26,0,1,1,29.9,20.6
2026-03-25T23:00:00+05:30,2026-03-25 23:00:00,22.3,22.8,20,0,0,3.5,27,0,0,0,0,86.3,349.3,87,0,0,27.9,63,1,21,0,1,1,29.6,20.2
2026-03-25T22:55:00+05:30,2026-03-25 22:55:00,22.3,22.8,20,0,0,3.5,21,0,0,0,0,86.3,349.3,87,0,0,28,63,1,21,0,1,1,29.8,20.3
2026-03-25T22:50:00+05:30,2026-03-25 22:50:00,22.4,23,20.1,0,0,3.5,13,0,0,0,0,86.3,349.3,87,0,0,28,63,1,13,0,1,1,29.8,20.3
2026-03-25T22:45:00+05:30,2026-03-25 22:45:00,22.4,22.9,19.9,0,0,3.5,13,0,0,0,0,86.3,349.3,86,0,0,28.1,63,1,13,0,1,1,29.9,20.4
2026-03-25T22:40:00+05:30,2026-03-25 22:40:00,22.5,23.1,20,0,0,3.5,13,0,0,0,0,86.3,349.3,86,0,0,28.1,63,1,14,0,1,1,29.9,20.4
2026-03-25T22:35:00+05:30,2026-03-25 22:35:00,22.5,23.1,20,0.3,1.8,3.5,23,0,0,0,0,86.3,349.3,86,0,0,28.1,63,1,15,0,1,1,29.9,20.4
2026-03-25T22:30:00+05:30,2026-03-25 22:30:00,22.5,23.1,20,0,0,3.5,15,0,0,0,0,86.3,349.3,86,0,0,28.1,63,1,11,0,1,1,29.9,20.4
2026-03-25T22:25:00+05:30,2026-03-25 22:25:00,22.5,23.1,20,0,0,3.5,12,0,0,0,0,86.3,349.3,86,0,0,28.1,63,1,12,0,1,1,29.9,20.4
2026-03-25T22:20:00+05:30,2026-03-25 22:20:00,22.6,23.2,20.1,0,0,3.5,12,0,0,0,0,86.3,349.3,86,0,0,28.1,63,1,12,0,1,1,29.9,20.4
2026-03-25T22:15:00+05:30,2026-03-25 22:15:00,22.7,23.3,20.1,0,0,3.5,13,0,0,0,0,86.3,349.3,85,0,0,28.2,63,1,13,0,1,1,30.2,20.5
2026-03-25T22:10:00+05:30,2026-03-25 22:10:00,22.7,23.3,20.1,0,0,3.5,359,0,0,0,0,86.3,349.3,85,0,0,28.2,63,1,347,0,1,1,30.2,20.5
2026-03-25T22:05:00+05:30,2026-03-25 22:05:00,22.7,23.3,20.1,0,0,3.5,349,0,0,0,0,86.3,349.3,85,0,0,28.2,63,1,348,0,1,1,30.2,20.5
2026-03-25T22:00:00+05:30,2026-03-25 22:00:00,22.7,23.3,20.1,0,0,3.5,329,0,0,0,0,86.3,349.3,85,0,0,28.3,62,1,18,0,1,1,30.1,20.3
2026-03-25T21:55:00+05:30,2026-03-25 21:55:00,22.9,23.5,20.2,0,0,3.5,18,0,0,0,0,86.3,349.3,85,0,0,28.3,62,1,17,0,1,1,30.1,20.3
2026-03-25T21:50:00+05:30,2026-03-25 21:50:00,23,23.5,20.1,0,0,3.5,17,0,0,0,0,86.3,349.3,84,0,0,28.3,62,1,17,0,1,1,30.1,20.3
2026-03-25T21:45:00+05:30,2026-03-25 21:45:00,23.1,23.6,20.1,0,0,3.5,17,0,0,0,0,86.3,349.3,83,0,0,28.3,62,1,17,0,1,1,30.1,20.3
2026-03-25T21:40:00+05:30,2026-03-25 21:40:00,23.2,23.8,20.2,0,0,3.5,17,0,0,0,0,86.3,349.3,83,0,0,28.3,62,1,17,0,1,1,30.1,20.3
2026-03-25T21:35:00+05:30,2026-03-25 21:35:00,23.2,23.8,20.2,0,0,3.5,17,0,0,0,0,86.3,349.3,83,0,0,28.4,62,1,17,0,1,1,30.3,20.4
2026-03-25T21:30:00+05:30,2026-03-25 21:30:00,23.2,23.7,20,0,0,3.5,18,0,0,0,0,86.3,349.3,82,0,0,28.4,62,1,18,0,1,1,30.3,20.4
2026-03-25T21:25:00+05:30,2026-03-25 21:25:00,23.4,23.9,20.1,0,0,3.5,18,0,0,0,0,86.3,349.3,82,0,0,28.4,62,1,18,0,1,1,30.3,20.4
2026-03-25T21:20:00+05:30,2026-03-25 21:20:00,23.4,23.9,20.1,0,0,3.5,18,0,0,0,0,86.3,349.3,82,0,0,28.5,62,1,18,0,1,1,30.5,20.5
2026-03-25T21:15:00+05:30,2026-03-25 21:15:00,23.5,24,20.2,0,0,3.5,24,0,0,0,0,86.3,349.3,82,0,0,28.5,62,1,15,0,1,1,30.5,20.5
2026-03-25T21:10:00+05:30,2026-03-25 21:10:00,23.7,24.3,20.3,0,0,3.5,14,0,0,0,0,86.3,349.3,81,0,0,28.5,62,1,14,0,1,1,30.5,20.5
2026-03-25T21:05:00+05:30,2026-03-25 21:05:00,23.8,24.3,20.1,0,0,3.5,15,0,0,0,0,86.3,349.3,80,0,0,28.5,61,1,15,0,1,1,30.3,20.2
2026-03-25T21:00:00+05:30,2026-03-25 21:00:00,23.8,24.3,20.1,0,0,3.5,13,0,0,0,0,86.3,349.3,80,0,0,28.5,61,1,13,0,1,1,30.3,20.2
2026-03-25T20:55:00+05:30,2026-03-25 20:55:00,23.8,24.3,20.1,0,0,3.5,13,0,0,0,0,86.3,349.3,80,0,0,28.6,61,1,13,0,1,1,30.6,20.3
2026-03-25T20:50:00+05:30,2026-03-25 20:50:00,23.8,24.3,20.1,0,0,3.5,14,0,0,0,0,86.3,349.3,80,0,0,28.6,61,1,13,0,1,1,30.6,20.3
2026-03-25T20:45:00+05:30,2026-03-25 20:45:00,23.9,24.4,20,0,0,3.5,14,0,0,0,0,86.3,349.3,79,0,0,28.6,61,1,6,0,1,1,30.6,20.3
2026-03-25T20:40:00+05:30,2026-03-25 20:40:00,24.1,24.6,20.2,0,0,3.5,35,0,0,0,0,86.3,349.3,79,0,0,28.6,61,1,6,0,1,1,30.6,20.3
2026-03-25T20:35:00+05:30,2026-03-25 20:35:00,24.3,24.8,20.2,0,0,3.5,341,0,0,0,0,86.3,349.3,78,0,0,28.7,61,1,7,0,1,1,30.7,20.4
2026-03-25T20:30:00+05:30,2026-03-25 20:30:00,24.2,24.8,20.3,0,0,3.5,335,0,0,0,0,86.3,349.3,79,0,0,28.7,61,1,2,0,1,1,30.7,20.4
2026-03-25T20:25:00+05:30,2026-03-25 20:25:00,24.3,24.8,20.4,0,1.8,3.5,355,0,0,0,0,86.3,349.3,79,0,0,28.7,60,1,4,0,1,1,30.6,20.2
2026-03-25T20:20:00+05:30,2026-03-25 20:20:00,24.4,24.9,20.5,0,0,3.5,4,0,0,0,0,86.3,349.3,79,0,0,28.8,60,1,324,0,1,1,30.7,20.2
2026-03-25T20:15:00+05:30,2026-03-25 20:15:00,24.5,25,20.4,0,0,3.5,325,0,0,0,0,86.3,349.3,78,0,0,28.8,60,1,324,0,1,1,30.7,20.2
2026-03-25T20:10:00+05:30,2026-03-25 20:10:00,24.6,25.1,20.3,0,3.5,3.5,315,0,0,0,0,86.3,349.3,77,0,0,28.9,60,1,330,0,1,1,30.8,20.3
2026-03-25T20:05:00+05:30,2026-03-25 20:05:00,24.6,25.1,20.3,0,0,3.5,330,0,0,0,0,86.3,349.3,77,0,0,28.9,59,1,330,0,1,1,30.7,20.1
2026-03-25T20:00:00+05:30,2026-03-25 20:00:00,24.7,25.2,20.2,0,0,3.5,330,0,0,0,0,86.3,349.3,76,0,0,29,59,1,330,0,1,1,30.9,20.2
2026-03-25T19:55:00+05:30,2026-03-25 19:55:00,25,25.5,20.3,0,0,3.5,330,0,0,0,0,86.3,349.3,75,0,0,29,59,1,330,0,1,1,30.9,20.2
2026-03-25T19:50:00+05:30,2026-03-25 19:50:00,25.1,25.6,20.1,0,0,3.5,330,0,0,0,0,86.3,349.3,74,0,0,29,59,1,330,0,1,1,30.9,20.2
2026-03-25T19:45:00+05:30,2026-03-25 19:45:00,25.2,25.8,20.5,0,0,3.5,330,0,0,0,0,86.3,349.3,75,0,0,29.1,59,1,330,0,1,1,31.1,20.3
2026-03-25T19:40:00+05:30,2026-03-25 19:40:00,25.4,25.9,20.4,0,0,3.5,330,0,0,0,0,86.3,349.3,74,0,0,29.1,58,1,330,0,1,1,30.9,20
2026-03-25T19:35:00+05:30,2026-03-25 19:35:00,25.4,25.9,20.2,3.2,3.5,3.5,331,0,0,0,0,86.3,349.3,73,0,0,29.2,58,1,330,0,1,1,31.1,20.1
2026-03-25T19:30:00+05:30,2026-03-25 19:30:00,25.6,26.1,20.2,0,0,0,330,0,0,0,0,86.3,349.3,72,0,0,29.2,58,1,330,0,1,1,31.1,20.1
2026-03-25T19:25:00+05:30,2026-03-25 19:25:00,25.6,26.1,20.2,0,0,0,330,0,0,0,0,86.3,349.3,72,0,0,29.3,58,1,330,0,1,1,31.2,20.2
2026-03-25T19:20:00+05:30,2026-03-25 19:20:00,25.8,26.3,20.1,0,0,0,330,0,0,0,0,86.3,349.3,71,0,0,29.3,57,1,330,0,1,1,31.1,19.9
2026-03-25T19:15:00+05:30,2026-03-25 19:15:00,25.9,26.3,19.8,0,0,0,330,0,0,0,0,86.3,349.3,69,0,0,29.4,57,1,330,0,1,1,31.2,19.9
2026-03-25T19:10:00+05:30,2026-03-25 19:10:00,26.2,26.7,20.1,0,0,0,330,0,0,0,0,86.3,349.3,69,0,0,29.4,57,1,330,0,1,1,31.2,19.9
2026-03-25T19:05:00+05:30,2026-03-25 19:05:00,26.5,27,20.1,0,0,0,330,0,0,0,0,86.3,349.3,68,0,0,29.5,57,1,330,0,1,1,31.4,20.1
2026-03-25T19:00:00+05:30,2026-03-25 19:00:00,26.7,28.3,20.3,0,0,0,330,0,0,0,0,86.3,349.3,68,0,0,29.5,56,1,330,0,1,1,31.2,19.8
2026-03-25T18:55:00+05:30,2026-03-25 18:55:00,26.9,28.4,20,0,0,0,330,0,0,0,0,86.3,349.3,66,0,0,29.6,56,1,330,0,1,1,31.4,19.9
2026-03-25T18:50:00+05:30,2026-03-25 18:50:00,27.2,28.7,19.8,0,0,0,330,0,0,0,0,86.3,349.3,64,0,0,29.7,56,1,330,0,1,1,31.6,20
2026-03-25T18:45:00+05:30,2026-03-25 18:45:00,27.2,28.8,20.1,0,0,0,330,0,0,0,0,86.3,349.3,65,0,0,29.7,56,1,330,0,1,1,31.6,20
2026-03-25T18:40:00+05:30,2026-03-25 18:40:00,27.5,29,19.8,0,0,0,330,0,0,0,0,86.3,349.3,63,0,0,29.8,56,1,330,0,1,1,31.7,20.1
2026-03-25T18:35:00+05:30,2026-03-25 18:35:00,27.8,29.3,19.8,0,0,0,330,0,0,0,0,86.3,349.3,62,0,0.1,29.9,55,1,330,0,1,1,31.7,19.8
2026-03-25T18:30:00+05:30,2026-03-25 18:30:00,28,29.6,19.8,0,0,0,330,0,0,0,0,86.3,349.3,61,0,0.2,29.9,55,1,330,0,1,1,31.7,19.8
2026-03-25T18:25:00+05:30,2026-03-25 18:25:00,28.1,29.6,19.6,0,0,0,331,0,0,0,0,86.3,349.3,60,0,0.8,30,55,1,331,0,1,1,31.9,19.9
2026-03-25T18:20:00+05:30,2026-03-25 18:20:00,28.2,29.5,19.2,0,0,0,331,0,0,0,0,86.3,349.3,58,0,2,30.1,55,1,331,0,1,1,32.1,20.1
2026-03-25T18:15:00+05:30,2026-03-25 18:15:00,28.9,30.6,19.8,0,0,5.5,331,0,0,0,0,86.3,349.3,58,0,4,30.2,54,1,330,0,1,1,32.1,19.9
2026-03-25T18:10:00+05:30,2026-03-25 18:10:00,28.9,30.3,19.2,0,0,5.5,331,0,0,0,0,86.3,349.3,56,0,6.7,30.3,54,1,331,0,1,1,32.2,19.9
2026-03-25T18:05:00+05:30,2026-03-25 18:05:00,29.3,30.7,19.3,0,0,5.5,330,0,0,0,0,86.3,349.3,55,0,9.8,30.3,54,1,330,0,1,1,32.2,19.9
2026-03-25T18:00:00+05:30,2026-03-25 18:00:00,30.1,31.7,19.5,0,0,5.5,331,0,0,0,0,86.3,349.3,53,0,13.3,30.4,54,1,331,0,1,1,32.4,20
2026-03-25T17:55:00+05:30,2026-03-25 17:55:00,30.5,32.2,19.5,0,0,5.5,331,0,0,0,0,86.3,349.3,52,0,16.8,30.5,53,1,331,0,1,1,32.4,19.8
2026-03-25T17:50:00+05:30,2026-03-25 17:50:00,31.2,32.6,18.9,0,0,5.5,325,0,0,0,0,86.3,349.3,48,0,21,30.6,53,1,325,0,1,1,32.6,19.9
2026-03-25T17:45:00+05:30,2026-03-25 17:45:00,31.2,32.6,18.9,0,0,5.5,326,0,0,0,0,86.3,349.3,48,0,26,30.6,53,1,357,0,1,1,32.6,19.9
2026-03-25T17:40:00+05:30,2026-03-25 17:40:00,31.2,32.4,18.5,0,1.8,5.5,262,0,0,0,0,86.3,349.3,47,0,32.3,30.7,53,1,308,0,1,1,32.7,20
2026-03-25T17:35:00+05:30,2026-03-25 17:35:00,31.5,32.6,18.5,0,1.8,5.5,322,0,0,0,0,86.3,349.3,46,0,38.5,30.7,53,1,345,0,1,1,32.7,20
2026-03-25T17:30:00+05:30,2026-03-25 17:30:00,31.9,33.3,18.8,0.3,3.5,5.5,356,0,0,0,0,86.3,349.3,46,0,45.6,30.8,53,1,338,0.3,1,1,32.8,20.1
2026-03-25T17:25:00+05:30,2026-03-25 17:25:00,32,33.7,19.3,0,1.8,5.5,83,0,0,0,0,86.3,349.3,47,0,52.5,30.8,53,1,330,0.3,1,1,32.8,20.1
2026-03-25T17:20:00+05:30,2026-03-25 17:20:00,32.2,33.8,19.1,4,5.5,5.5,4,0,0,0,0,86.3,349.3,46,0,62.5,30.9,53,1,334,0,1,1,33.1,20.2
2026-03-25T17:15:00+05:30,2026-03-25 17:15:00,32.6,34.5,19.5,2.1,3.5,3.5,326,0,0,0,0,86.3,349.3,46,0,72.8,30.9,53,1,349,0,1,1,33.1,20.2
2026-03-25T17:10:00+05:30,2026-03-25 17:10:00,32.2,34.1,19.5,0,0,0,346,0,0,0,0,86.3,349.3,47,0,83,31,53,1,340,0,1,1,33.2,20.3
2026-03-25T17:05:00+05:30,2026-03-25 17:05:00,32.7,34.5,19.2,0,3.5,11.1,305,0,0,0,0,86.3,349.3,45,0,94.3,31,53,1,305,1.1,1,1,33.2,20.3
2026-03-25T17:00:00+05:30,2026-03-25 17:00:00,33.3,35.7,20.1,0.6,5.5,11.1,334,0,0,0,0,86.3,349.3,46,1,105.9,31,53,1,319,0.6,1,1,33.2,20.3
2026-03-25T16:55:00+05:30,2026-03-25 16:55:00,33.4,35.9,20.2,0,1.8,11.1,326,0,0,0,0,86.3,349.3,46,1,119.2,31,53,1,346,0,1,1,33.2,20.3
2026-03-25T16:50:00+05:30,2026-03-25 16:50:00,33.3,35.7,20.1,0,1.8,11.1,344,0,0,0,0,86.3,349.3,46,1,129.6,31,53,1,287,0.3,1,1,33.2,20.3
2026-03-25T16:45:00+05:30,2026-03-25 16:45:00,33,35.2,19.8,5.8,7.2,11.1,72,0,0,0,0,86.3,349.3,46,1,144.2,31.1,52,1,3,1.1,1,1,33.2,20.1
2026-03-25T16:40:00+05:30,2026-03-25 16:40:00,32.9,35,19.7,1.1,3.5,11.1,0,0,0,0,0,86.3,349.3,46,1,158.9,31.1,52,1,0,2.1,1,1,33.2,20.1
2026-03-25T16:35:00+05:30,2026-03-25 16:35:00,32.8,34.6,19.3,0.6,3.5,11.1,250,0,0,0,0,86.3,349.3,45,1,184,31.1,53,1,330,2.1,1,1,33.4,20.4
2026-03-25T16:30:00+05:30,2026-03-25 16:30:00,33.5,35.9,19.9,3.2,7.2,11.1,53,0,0,0,0,86.3,349.3,45,1,201.6,31.1,53,1,330,2.1,1,1,33.4,20.4
2026-03-25T16:25:00+05:30,2026-03-25 16:25:00,33,35.2,19.8,2.6,3.5,11.1,1,0,0,0,0,86.3,349.3,46,2,224,31.1,53,1,332,2.1,1,1,33.4,20.4
2026-03-25T16:20:00+05:30,2026-03-25 16:20:00,32.9,35.3,20.1,0.3,1.8,11.1,313,0,0,0,0,86.3,349.3,47,2,232.6,31.1,53,1,324,2.1,1,1,33.4,20.4
2026-03-25T16:15:00+05:30,2026-03-25 16:15:00,33.3,35.4,19.7,6.9,9.3,11.1,24,0,0,0,0,86.3,349.3,45,1,127.4,31.1,53,1,311,1.1,1,1,33.4,20.4
2026-03-25T16:10:00+05:30,2026-03-25 16:10:00,33.8,36.4,20.2,1.1,3.5,11.1,344,0,0,0,0,86.3,349.3,45,2,245.7,31,53,1,305,0.6,1,1,33.2,20.3
2026-03-25T16:05:00+05:30,2026-03-25 16:05:00,33.5,35.9,19.9,2.1,3.5,11.1,65,0,0,0,0,86.3,349.3,45,2,261.1,31,53,1,339,2.1,1,1,33.2,20.3
2026-03-25T16:00:00+05:30,2026-03-25 16:00:00,32.9,35,19.7,1.4,3.5,11.1,11,0,0,0,0,86.3,349.3,46,2,276.7,31,54,1,11,2.1,1,1,33.4,20.6
2026-03-25T15:55:00+05:30,2026-03-25 15:55:00,33.6,35.8,19.6,2.1,5.5,11.1,10,0,0,0,0,86.3,349.3,44,2,291.9,30.9,54,1,347,2.1,1,1,33.2,20.5
2026-03-25T15:50:00+05:30,2026-03-25 15:50:00,33.7,36,19.7,1.4,3.5,11.1,2,0,0,0,0,86.3,349.3,44,3,309.8,30.8,54,1,347,1.4,1,1,33.1,20.4
2026-03-25T15:45:00+05:30,2026-03-25 15:45:00,34,36.5,20,1.1,3.5,11.1,98,0,0,0,0,86.3,349.3,44,3,323.1,30.8,54,1,346,1.4,1,1,33.1,20.4
2026-03-25T15:40:00+05:30,2026-03-25 15:40:00,33.7,36,19.7,0,1.8,11.1,337,0,0,0,0,86.3,349.3,44,3,339.5,30.7,55,1,342,1.4,1,1,33.2,20.6
2026-03-25T15:35:00+05:30,2026-03-25 15:35:00,34.5,37.5,20.4,1.4,3.5,11.1,349,0,0,0,0,86.3,349.3,44,3,360.5,30.5,55,1,342,1.4,1,1,32.8,20.4
2026-03-25T15:30:00+05:30,2026-03-25 15:30:00,33.7,36.3,20.1,1.4,5.5,11.1,10,0,0,0,0,86.3,349.3,45,3,375.3,30.4,55,1,353,1.4,1,1,32.6,20.3
2026-03-25T15:25:00+05:30,2026-03-25 15:25:00,34,36.5,20,0,3.5,11.1,10,0,0,0,0,86.3,349.3,44,3,390.4,30.2,55,1,347,1.4,1,1,32.3,20.2
2026-03-25T15:20:00+05:30,2026-03-25 15:20:00,33.8,36.1,19.8,0,1.8,11.1,103,0,0,0,0,86.3,349.3,44,3,409.9,30,55,1,356,1.8,1,1,31.9,19.9
2026-03-25T15:15:00+05:30,2026-03-25 15:15:00,33.4,35.7,19.8,3.5,7.2,11.1,343,0,0,0,0,86.3,349.3,45,4,427.1,30,54,1,335,2.1,1,1,31.7,19.7
2026-03-25T15:10:00+05:30,2026-03-25 15:10:00,33.1,35.4,19.9,2.1,3.5,11.1,0,0,0,0,0,86.3,349.3,46,4,445.8,29.9,55,1,30,2.1,1,1,31.7,19.8
2026-03-25T15:06:00+05:30,2026-03-25 15:06:00,34.1,36.7,20.1,2.1,7.2,11.1,31,0,0,0,0,86.3,349.3,44,4,459.8,29.9,54,1,298,2.1,1,1,31.6,19.6
2026-03-25T15:00:00+05:30,2026-03-25 15:00:00,33.6,35.8,19.6,0,1.8,11.1,61,0,0,0,0,86.3,349.3,44,4,500.6,29.9,55,1,354,2.9,1,1,31.7,19.8
2026-03-25T14:55:00+05:30,2026-03-25 14:55:00,33.8,36.4,20.2,0.6,7.2,11.1,129,0,0,0,0,86.3,349.3,45,4,493.3,29.8,54,1,323,2.1,1,1,31.3,19.4
2026-03-25T14:50:00+05:30,2026-03-25 14:50:00,34.5,36.9,19.7,1.4,5.5,11.1,327,0,0,0,0,86.3,349.3,42,5,522.6,29.8,53,1,346,1.4,1,1,31.2,19.2
2026-03-25T14:45:00+05:30,2026-03-25 14:45:00,34.4,36.7,19.6,1.4,3.5,11.1,341,0,0,0,0,86.3,349.3,42,5,521.1,29.7,52,1,356,1.1,1,1,30.9,18.8
2026-03-25T14:40:00+05:30,2026-03-25 14:40:00,34.3,36.2,19.1,0,3.5,11.1,7,0,0,0,0,86.3,349.3,41,5,547,29.7,52,1,339,0.3,1,1,30.9,18.8
2026-03-25T14:35:00+05:30,2026-03-25 14:35:00,35.1,38.1,20.2,0,3.5,11.1,346,0,0,0,0,86.3,349.3,42,5,547.2,29.6,51,1,338,1.1,1,1,30.6,18.4
